Ensembl ID	Codelink ID
ENSG00000132321	GE890689
ENSG00000132321	PH_hs_0040175
ENSG00000132321	PH_hs_0048831
ENSG00000132323	GE55681
ENSG00000132323	PH_hs_0005111
ENSG00000132326	GE53071
ENSG00000132326	PH_hs_0024839
ENSG00000132329	GE55135
ENSG00000132329	PH_hs_0002780
ENSG00000132330	GE56025
ENSG00000132330	GE82139
ENSG00000132330	GE846747
ENSG00000132330	PH_hs_0026768
ENSG00000132334	GE55758
ENSG00000132334	GE608716
ENSG00000132334	GE81646
ENSG00000132334	PH_hs_0025649
ENSG00000132334	PH_hs_0049062
ENSG00000132341	GE61422
ENSG00000132341	GE80197
ENSG00000132341	PH_hs_0001070
ENSG00000132341	PH_hs_0043105
ENSG00000132356	GE53597
ENSG00000132356	GE878012
ENSG00000132356	GE895807
ENSG00000132356	PH_hs_0022119
ENSG00000132357	GE83448
ENSG00000132357	PH_hs_0011747
ENSG00000132359	GE53709
ENSG00000132359	PH_hs_0026529
ENSG00000132359	PH_hs_0033949
ENSG00000132361	GE53374
ENSG00000132361	PH_hs_0001980
ENSG00000132376	GE53885
ENSG00000132376	PH_hs_0010598
ENSG00000132382	GE58597
ENSG00000132382	PH_hs_0001997
ENSG00000132382	PH_hs_0043545
ENSG00000132382	PH_hs_0045184
ENSG00000132383	GE58026
ENSG00000132383	PH_hs_0004794
ENSG00000132386	GE61417
ENSG00000132386	GE81167
ENSG00000132386	PH_hs_0010404
ENSG00000132386	PH_hs_0035643
ENSG00000132388	GE56908
ENSG00000132388	GE57301
ENSG00000132388	PH_hs_0004530
ENSG00000132388	PH_hs_0005846
ENSG00000132388	PH_hs_0049064
ENSG00000132394	GE87646
ENSG00000132394	PH_hs_0030935
ENSG00000132405	GE53904
ENSG00000132405	PH_hs_0004165
ENSG00000132406	GE677545
ENSG00000132406	GE86150
ENSG00000132406	PH_hs_0001228
ENSG00000132423	GE58748
ENSG00000132423	PH_hs_0015438
ENSG00000132424	GE56358
ENSG00000132424	GE86476
ENSG00000132424	GE86479
ENSG00000132424	PH_hs_0024999
ENSG00000132429	GE63234
ENSG00000132429	PH_hs_0026355
ENSG00000132432	GE61207
ENSG00000132432	PH_hs_0001028
ENSG00000132434	GE62090
ENSG00000132434	PH_hs_0041140
ENSG00000132436	GE62179
ENSG00000132436	PH_hs_0027855
ENSG00000132436	PH_hs_0030773
ENSG00000132437	GE79278
ENSG00000132437	PH_hs_0033187
ENSG00000132446	GE564477
ENSG00000132446	PH_hs_0016301
ENSG00000132463	GE58890
ENSG00000132463	GE83795
ENSG00000132463	PH_hs_0015866
ENSG00000132463	PH_hs_0036518
ENSG00000132464	GE494647
ENSG00000132464	PH_hs_0014704
ENSG00000132465	GE60502
ENSG00000132465	GE85980
ENSG00000132465	PH_hs_0024345
ENSG00000132465	PH_hs_0033045
ENSG00000132466	GE53397
ENSG00000132466	PH_hs_0022456
ENSG00000132467	GE61890
ENSG00000132467	PH_hs_0016082
ENSG00000132470	GE59769
ENSG00000132470	GE59785
ENSG00000132470	PH_hs_0004820
ENSG00000132470	PH_hs_0040485
ENSG00000132471	GE63335
ENSG00000132471	GE79335
ENSG00000132471	PH_hs_0012697
ENSG00000132475	GE80224
ENSG00000132475	PH_hs_0032025
ENSG00000132475	PH_hs_0049694
ENSG00000132478	PH_hs_0022509
ENSG00000132481	GE80258
ENSG00000132481	PH_hs_0015255
ENSG00000132485	GE62147
ENSG00000132485	GE81511
ENSG00000132485	PH_hs_0011513
ENSG00000132498	GE83345
ENSG00000132507	GE79692
ENSG00000132507	GE88537
ENSG00000132507	PH_hs_0049570
ENSG00000132510	GE53070
ENSG00000132510	GE865339
ENSG00000132510	PH_hs_0035516
ENSG00000132510	PH_hs_0039865
ENSG00000132510	PH_hs_0043868
ENSG00000132514	GE81625
ENSG00000132514	PH_hs_0003557
ENSG00000132514	PH_hs_0035431
ENSG00000132517	GE55656
ENSG00000132517	PH_hs_0006074
ENSG00000132518	PH_hs_0023701
ENSG00000132522	GE56839
ENSG00000132522	GE85823
ENSG00000132522	PH_hs_0025657
ENSG00000132522	PH_hs_0033422
ENSG00000132522	PH_hs_0043760
ENSG00000132530	GE60220
ENSG00000132530	PH_hs_0021103
ENSG00000132535	GE59490
ENSG00000132535	PH_hs_0002086
ENSG00000132541	GE60174
ENSG00000132541	PH_hs_0035371
ENSG00000132549	GE53261
ENSG00000132549	PH_hs_0029382
ENSG00000132549	PH_hs_0041119
ENSG00000132549	PH_hs_0044504
ENSG00000132549	PH_hs_0045081
ENSG00000132554	GE56498
ENSG00000132554	PH_hs_0006626
ENSG00000132561	GE560418
ENSG00000132561	GE56767
ENSG00000132561	PH_hs_0038359
ENSG00000132561	PH_hs_0044488
ENSG00000132563	GE55017
ENSG00000132563	PH_hs_0002464
ENSG00000132570	GE62265
ENSG00000132570	PH_hs_0021973
ENSG00000132581	GE57246
ENSG00000132581	PH_hs_0006545
ENSG00000132581	PH_hs_0031571
ENSG00000132589	GE61554
ENSG00000132589	GE87893
ENSG00000132589	PH_hs_0022019
ENSG00000132591	GE54729
ENSG00000132591	PH_hs_0030897
ENSG00000132600	GE80821
ENSG00000132600	PH_hs_0005097
ENSG00000132603	GE62623
ENSG00000132603	PH_hs_0042412
ENSG00000132604	GE54052
ENSG00000132604	PH_hs_0022164
ENSG00000132612	GE62753
ENSG00000132612	PH_hs_0026702
ENSG00000132613	GE860673
ENSG00000132613	PH_hs_0040317
ENSG00000132622	PH_hs_0024065
ENSG00000132623	GE82654
ENSG00000132623	PH_hs_0022177
ENSG00000132631	GE515199
ENSG00000132631	GE56125
ENSG00000132631	PH_hs_0042413
ENSG00000132635	GE80755
ENSG00000132635	PH_hs_0002547
ENSG00000132639	GE61378
ENSG00000132639	PH_hs_0023120
ENSG00000132640	GE56803
ENSG00000132640	PH_hs_0000823
ENSG00000132646	GE61312
ENSG00000132646	PH_hs_0028994
ENSG00000132646	PH_hs_0043546
ENSG00000132661	GE58503
ENSG00000132661	PH_hs_0002157
ENSG00000132664	GE542664
ENSG00000132664	GE59578
ENSG00000132664	PH_hs_0023195
ENSG00000132669	GE56184
ENSG00000132669	GE592574
ENSG00000132669	PH_hs_0030309
ENSG00000132669	PH_hs_0048451
ENSG00000132670	GE57944
ENSG00000132670	PH_hs_0043761
ENSG00000132670	PH_hs_0044002
ENSG00000132671	GE481463
ENSG00000132676	GE61361
ENSG00000132676	GE86813
ENSG00000132676	PH_hs_0023346
ENSG00000132677	GE62953
ENSG00000132677	PH_hs_0007845
ENSG00000132680	GE53576
ENSG00000132680	PH_hs_0002170
ENSG00000132681	GE84144
ENSG00000132681	PH_hs_0032881
ENSG00000132688	GE59918
ENSG00000132688	GE616577
ENSG00000132688	PH_hs_0034601
ENSG00000132692	GE56735
ENSG00000132692	PH_hs_0022733
ENSG00000132692	PH_hs_0044556
ENSG00000132693	GE59819
ENSG00000132693	PH_hs_0004413
ENSG00000132694	GE53096
ENSG00000132694	PH_hs_0029908
ENSG00000132698	GE82535
ENSG00000132698	GE88647
ENSG00000132698	PH_hs_0009084
ENSG00000132702	GE63192
ENSG00000132703	GE520389
ENSG00000132703	GE63034
ENSG00000132703	PH_hs_0000260
ENSG00000132704	GE83168
ENSG00000132704	PH_hs_0011533
ENSG00000132716	GE58884
ENSG00000132716	PH_hs_0022344
ENSG00000132718	GE57190
ENSG00000132718	PH_hs_0018502
ENSG00000132740	GE57644
ENSG00000132740	GE63273
ENSG00000132740	PH_hs_0022095
ENSG00000132744	GE87111
ENSG00000132744	PH_hs_0007167
ENSG00000132744	PH_hs_0042243
ENSG00000132746	GE80937
ENSG00000132746	PH_hs_0004918
ENSG00000132749	GE58351
ENSG00000132749	PH_hs_0006740
ENSG00000132749	PH_hs_0037502
ENSG00000132763	GE900201
ENSG00000132763	PH_hs_0001253
ENSG00000132768	GE54487
ENSG00000132768	PH_hs_0016146
ENSG00000132773	GE83075
ENSG00000132773	PH_hs_0014948
ENSG00000132780	GE62977
ENSG00000132780	GE88417
ENSG00000132780	PH_hs_0028482
ENSG00000132780	PH_hs_0048346
ENSG00000132781	GE80793
ENSG00000132781	PH_hs_0013965
ENSG00000132792	GE56073
ENSG00000132792	PH_hs_0010608
ENSG00000132793	PH_hs_0002279
ENSG00000132793	PH_hs_0036147
ENSG00000132801	GE493310
ENSG00000132801	PH_hs_0001730
ENSG00000132819	GE62891
ENSG00000132819	PH_hs_0012835
ENSG00000132821	GE87550
ENSG00000132821	PH_hs_0000845
ENSG00000132823	GE56122
ENSG00000132823	PH_hs_0004370
ENSG00000132824	GE61227
ENSG00000132824	GE78976
ENSG00000132824	PH_hs_0014019
ENSG00000132824	PH_hs_0043548
ENSG00000132825	GE60341
ENSG00000132825	PH_hs_0031182
ENSG00000132832	GE82774
ENSG00000132832	PH_hs_0013457
ENSG00000132837	GE58534
ENSG00000132837	PH_hs_0022624
ENSG00000132840	GE82181
ENSG00000132840	PH_hs_0022306
ENSG00000132842	GE81313
ENSG00000132842	GE861854
ENSG00000132842	PH_hs_0026120
ENSG00000132846	GE593909
ENSG00000132846	GE83402
ENSG00000132846	PH_hs_0023986
ENSG00000132849	GE55141
ENSG00000132849	GE61591
ENSG00000132849	PH_hs_0025508
ENSG00000132849	PH_hs_0048777
ENSG00000132854	PH_hs_0004506
ENSG00000132854	PH_hs_0048456
ENSG00000132855	GE62447
ENSG00000132855	PH_hs_0012153
ENSG00000132872	GE53918
ENSG00000132872	PH_hs_0000861
ENSG00000132874	GE63130
ENSG00000132874	PH_hs_0011406
ENSG00000132879	GE85478
ENSG00000132879	PH_hs_0029737
ENSG00000132881	GE83192
ENSG00000132881	PH_hs_0022068
ENSG00000132906	GE59272
ENSG00000132906	PH_hs_0023824
ENSG00000132911	GE82509
ENSG00000132911	PH_hs_0014602
ENSG00000132912	GE55433
ENSG00000132912	PH_hs_0016236
ENSG00000132915	GE80611
ENSG00000132915	PH_hs_0022687
ENSG00000132915	PH_hs_0048956
ENSG00000132932	GE564043
ENSG00000132932	GE56664
ENSG00000132932	PH_hs_0007686
ENSG00000132938	GE53481
ENSG00000132938	PH_hs_0001938
ENSG00000132950	GE55231
ENSG00000132950	PH_hs_0028328
ENSG00000132950	PH_hs_0047378
ENSG00000132952	GE59840
ENSG00000132952	PH_hs_0023532
ENSG00000132953	GE82694
ENSG00000132953	PH_hs_0023720
ENSG00000132953	PH_hs_0048368
ENSG00000132958	GE527674
ENSG00000132958	GE549108
ENSG00000132958	GE58515
ENSG00000132958	PH_hs_0040569
ENSG00000132963	GE87641
ENSG00000132963	PH_hs_0023321
ENSG00000132964	GE60102
ENSG00000132964	GE855583
ENSG00000132964	PH_hs_0019005
ENSG00000132965	GE59771
ENSG00000132965	PH_hs_0005601
ENSG00000132967	GE519180
ENSG00000132970	GE53572
ENSG00000132970	GE81664
ENSG00000132970	PH_hs_0004713
ENSG00000132972	GE544383
ENSG00000132972	GE55956
ENSG00000132972	PH_hs_0005303
ENSG00000132972	PH_hs_0032699
ENSG00000132975	GE80262
ENSG00000132975	GE846773
ENSG00000132975	PH_hs_0006893
ENSG00000132975	PH_hs_0036903
ENSG00000133019	GE59062
ENSG00000133019	GE736956
ENSG00000133019	GE869207
ENSG00000133019	PH_hs_0030943
ENSG00000133019	PH_hs_0034131
ENSG00000133020	GE530358
ENSG00000133020	GE81160
ENSG00000133020	PH_hs_0006259
ENSG00000133026	GE58791
ENSG00000133026	PH_hs_0023429
ENSG00000133027	GE53759
ENSG00000133027	PH_hs_0001418
ENSG00000133028	GE54210
ENSG00000133028	PH_hs_0001375
ENSG00000133030	GE53547
ENSG00000133030	GE84152
ENSG00000133030	PH_hs_0025217
ENSG00000133030	PH_hs_0040745
ENSG00000133048	GE80999
ENSG00000133048	GE84588
ENSG00000133048	GE85870
ENSG00000133048	PH_hs_0018667
ENSG00000133055	GE88538
ENSG00000133055	PH_hs_0000118
ENSG00000133056	GE60286
ENSG00000133056	PH_hs_0023888
ENSG00000133059	GE53206
ENSG00000133059	GE86950
ENSG00000133059	PH_hs_0000697
ENSG00000133063	GE61928
ENSG00000133063	GE852216
ENSG00000133063	PH_hs_0022990
ENSG00000133063	PH_hs_0032147
ENSG00000133065	GE86364
ENSG00000133065	PH_hs_0031050
ENSG00000133067	GE80621
ENSG00000133067	PH_hs_0003820
ENSG00000133069	GE53214
ENSG00000133069	GE892180
ENSG00000133069	PH_hs_0030932
ENSG00000133083	GE53087
ENSG00000133083	GE54469
ENSG00000133083	GE846739
ENSG00000133083	PH_hs_0001842
ENSG00000133083	PH_hs_0049008
ENSG00000133101	GE80093
ENSG00000133101	PH_hs_0019647
ENSG00000133103	GE79281
ENSG00000133103	GE87975
ENSG00000133103	PH_hs_0025461
ENSG00000133103	PH_hs_0041065
ENSG00000133103	PH_hs_0047337
ENSG00000133104	GE53309
ENSG00000133104	PH_hs_0040978
ENSG00000133104	PH_hs_0048020
ENSG00000133105	GE474562
ENSG00000133105	PH_hs_0016790
ENSG00000133106	GE83631
ENSG00000133106	PH_hs_0016654
ENSG00000133106	PH_hs_0038871
ENSG00000133107	GE79429
ENSG00000133107	PH_hs_0013643
ENSG00000133110	GE57073
ENSG00000133110	PH_hs_0008227
ENSG00000133111	GE79101
ENSG00000133111	PH_hs_0002149
ENSG00000133112	GE79329
ENSG00000133112	PH_hs_0024238
ENSG00000133112	PH_hs_0038568
ENSG00000133114	GE62894
ENSG00000133114	PH_hs_0014669
ENSG00000133115	GE87095
ENSG00000133115	PH_hs_0016229
ENSG00000133116	GE53120
ENSG00000133116	PH_hs_0022828
ENSG00000133119	GE57577
ENSG00000133119	PH_hs_0006329
ENSG00000133119	PH_hs_0043549
ENSG00000133119	PH_hs_0045217
ENSG00000133121	GE56199
ENSG00000133121	PH_hs_0024120
ENSG00000133124	GE79471
ENSG00000133124	PH_hs_0009726
ENSG00000133131	GE87248
ENSG00000133131	PH_hs_0003924
ENSG00000133134	GE61080
ENSG00000133134	PH_hs_0033112
ENSG00000133134	PH_hs_0043171
ENSG00000133135	GE87139
ENSG00000133135	PH_hs_0030973
ENSG00000133136	GE80475
ENSG00000133138	GE55436
ENSG00000133138	PH_hs_0004067
ENSG00000133138	PH_hs_0044229
ENSG00000133138	PH_hs_0048380
ENSG00000133142	GE82969
ENSG00000133142	PH_hs_0011473
ENSG00000133142	PH_hs_0032103
ENSG00000133149	GE479986
ENSG00000133149	PH_hs_0011056
ENSG00000133169	GE82387
ENSG00000133169	PH_hs_0016413
ENSG00000133193	GE83546
ENSG00000133193	PH_hs_0016490
ENSG00000133195	GE87161
ENSG00000133195	PH_hs_0000409
ENSG00000133216	GE54191
ENSG00000133216	PH_hs_0007059
ENSG00000133226	GE54421
ENSG00000133226	PH_hs_0042414
ENSG00000133243	GE55474
ENSG00000133243	PH_hs_0024101
ENSG00000133246	GE83322
ENSG00000133246	PH_hs_0024154
ENSG00000133247	GE83485
ENSG00000133247	PH_hs_0024541
ENSG00000133250	GE83405
ENSG00000133250	PH_hs_0023438
ENSG00000133256	GE58774
ENSG00000133256	PH_hs_0031272
ENSG00000133265	GE54951
ENSG00000133265	PH_hs_0003538
ENSG00000133275	GE79971
ENSG00000133275	PH_hs_0029356
ENSG00000133275	PH_hs_0032034
ENSG00000133302	GE83364
ENSG00000133302	PH_hs_0005102
ENSG00000133313	GE504326
ENSG00000133313	GE88846
ENSG00000133313	PH_hs_0022656
ENSG00000133315	GE81860
ENSG00000133315	GE86259
ENSG00000133315	PH_hs_0027072
ENSG00000133316	GE55743
ENSG00000133316	GE610189
ENSG00000133316	PH_hs_0027450
ENSG00000133317	GE62385
ENSG00000133317	PH_hs_0014717
ENSG00000133318	GE530430
ENSG00000133318	GE81590
ENSG00000133318	PH_hs_0030038
ENSG00000133318	PH_hs_0033130
ENSG00000133318	PH_hs_0038513
ENSG00000133321	GE54773
ENSG00000133321	PH_hs_0001578
ENSG00000133328	GE62198
ENSG00000133328	PH_hs_0014091
ENSG00000133392	GE81162
ENSG00000133392	PH_hs_0004518
ENSG00000133392	PH_hs_0040938
ENSG00000133393	GE562864
ENSG00000133393	PH_hs_0016883
ENSG00000133398	GE62343
ENSG00000133398	PH_hs_0032208
ENSG00000133401	GE53041
ENSG00000133401	PH_hs_0023489
ENSG00000133422	GE53540
ENSG00000133422	PH_hs_0022576
ENSG00000133424	GE55179
ENSG00000133424	GE904762
ENSG00000133424	PH_hs_0002216
ENSG00000133433	GE58239
ENSG00000133433	PH_hs_0027035
ENSG00000133454	GE83455
ENSG00000133454	PH_hs_0033257
ENSG00000133460	GE62583
ENSG00000133460	PH_hs_0024414
ENSG00000133466	GE62386
ENSG00000133466	PH_hs_0001919
ENSG00000133466	PH_hs_0043550
ENSG00000133475	GE475965
ENSG00000133475	GE626690
ENSG00000133475	GE627372
ENSG00000133475	GE62999
ENSG00000133475	PH_hs_0033869
ENSG00000133477	GE545180
ENSG00000133477	PH_hs_0011660
ENSG00000133488	GE483435
ENSG00000133488	GE503687
ENSG00000133488	PH_hs_0001773
ENSG00000133519	PH_hs_0018789
ENSG00000133561	GE82907
ENSG00000133561	GE87443
ENSG00000133561	PH_hs_0039694
ENSG00000133574	GE62039
ENSG00000133574	PH_hs_0002630
ENSG00000133597	GE54845
ENSG00000133597	PH_hs_0023063
ENSG00000133597	PH_hs_0035696
ENSG00000133606	GE58538
ENSG00000133606	GE61600
ENSG00000133606	PH_hs_0000807
ENSG00000133606	PH_hs_0045990
ENSG00000133606	PH_hs_0049574
ENSG00000133612	GE63274
ENSG00000133612	GE87179
ENSG00000133612	GE87180
ENSG00000133612	PH_hs_0023223
ENSG00000133619	GE800926
ENSG00000133619	PH_hs_0005406
ENSG00000133619	PH_hs_0031452
ENSG00000133624	GE82998
ENSG00000133624	PH_hs_0043762
ENSG00000133627	GE496942
ENSG00000133627	GE54181
ENSG00000133627	PH_hs_0031001
ENSG00000133636	GE79384
ENSG00000133636	PH_hs_0004650
ENSG00000133636	PH_hs_0035472
ENSG00000133639	GE80081
ENSG00000133639	GE86433
ENSG00000133639	PH_hs_0013473
ENSG00000133639	PH_hs_0036552
ENSG00000133640	GE867997
ENSG00000133640	PH_hs_0041145
ENSG00000133640	PH_hs_0049145
ENSG00000133641	GE56168
ENSG00000133641	GE56729
ENSG00000133641	PH_hs_0036202
ENSG00000133641	PH_hs_0043226
ENSG00000133657	GE501996
ENSG00000133657	GE60377
ENSG00000133657	GE86497
ENSG00000133657	PH_hs_0024172
ENSG00000133661	GE81224
ENSG00000133661	PH_hs_0013362
ENSG00000133665	GE477698
ENSG00000133665	PH_hs_0031221
ENSG00000133665	PH_hs_0043223
ENSG00000133678	GE83093
ENSG00000133678	PH_hs_0014994
ENSG00000133687	GE83274
ENSG00000133687	PH_hs_0024609
ENSG00000133687	PH_hs_0035899
ENSG00000133687	PH_hs_0048563
ENSG00000133703	GE61031
ENSG00000133703	PH_hs_0028364
ENSG00000133703	PH_hs_0030345
ENSG00000133704	GE59412
ENSG00000133704	PH_hs_0032639
ENSG00000133704	PH_hs_0042236
ENSG00000133706	GE53925
ENSG00000133706	GE82129
ENSG00000133706	PH_hs_0025253
ENSG00000133710	GE81688
ENSG00000133710	PH_hs_0016266
ENSG00000133710	PH_hs_0045951
ENSG00000133731	GE58372
ENSG00000133731	PH_hs_0023851
ENSG00000133731	PH_hs_0047345
ENSG00000133739	GE80816
ENSG00000133739	PH_hs_0011381
ENSG00000133740	GE59078
ENSG00000133740	PH_hs_0026180
ENSG00000133742	GE57937
ENSG00000133742	PH_hs_0002029
ENSG00000133773	GE58563
ENSG00000133773	PH_hs_0005050
ENSG00000133789	GE53351
ENSG00000133789	GE574724
ENSG00000133789	PH_hs_0009203
ENSG00000133794	GE54388
ENSG00000133794	PH_hs_0022167
ENSG00000133800	GE505836
ENSG00000133800	GE58413
ENSG00000133800	PH_hs_0001611
ENSG00000133805	GE558509
ENSG00000133805	GE60534
ENSG00000133805	PH_hs_0004781
ENSG00000133805	PH_hs_0048937
ENSG00000133808	GE609636
ENSG00000133808	GE751113
ENSG00000133808	PH_hs_0022409
ENSG00000133812	GE61806
ENSG00000133812	PH_hs_0025693
ENSG00000133816	GE87280
ENSG00000133816	PH_hs_0015863
ENSG00000133818	GE61483
ENSG00000133818	GE81777
ENSG00000133818	PH_hs_0043763
ENSG00000133835	GE60112
ENSG00000133835	GE84741
ENSG00000133835	PH_hs_0024007
ENSG00000133858	GE53270
ENSG00000133858	PH_hs_0025377
ENSG00000133863	GE83220
ENSG00000133863	PH_hs_0026349
ENSG00000133872	GE82081
ENSG00000133872	PH_hs_0028090
ENSG00000133874	GE84751
ENSG00000133874	PH_hs_0029232
ENSG00000133874	PH_hs_0042283
ENSG00000133878	GE80874
ENSG00000133878	PH_hs_0000919
ENSG00000133884	GE54037
ENSG00000133884	PH_hs_0001301
ENSG00000133895	GE80542
ENSG00000133935	GE58438
ENSG00000133935	PH_hs_0044215
ENSG00000133937	GE538801
ENSG00000133937	PH_hs_0020947
ENSG00000133943	GE83016
ENSG00000133943	GE84659
ENSG00000133943	PH_hs_0014780
ENSG00000133958	GE894461
ENSG00000133958	PH_hs_0013704
ENSG00000133961	GE57760
ENSG00000133961	PH_hs_0026037
ENSG00000133961	PH_hs_0033520
ENSG00000133962	GE82934
ENSG00000133962	PH_hs_0040795
ENSG00000133980	GE82325
ENSG00000133980	PH_hs_0011602
ENSG00000133983	GE54913
ENSG00000133983	PH_hs_0024536
ENSG00000133985	GE57378
ENSG00000133985	PH_hs_0004577
ENSG00000133997	GE54692
ENSG00000133997	PH_hs_0043322
ENSG00000134001	GE57464
ENSG00000134001	GE891206
ENSG00000134001	PH_hs_0009146
ENSG00000134001	PH_hs_0049282
ENSG00000134007	GE54228
ENSG00000134007	PH_hs_0040925
ENSG00000134007	PH_hs_0049368
ENSG00000134013	GE59532
ENSG00000134013	PH_hs_0004760
ENSG00000134014	GE86891
ENSG00000134014	PH_hs_0013719
ENSG00000134020	GE87093
ENSG00000134020	GE87094
ENSG00000134020	PH_hs_0017070
ENSG00000134028	GE60307
ENSG00000134028	PH_hs_0008623
ENSG00000134030	GE53178
ENSG00000134030	PH_hs_0003992
ENSG00000134042	GE526119
ENSG00000134042	GE83281
ENSG00000134042	PH_hs_0007749
ENSG00000134046	GE82035
ENSG00000134046	GE851413
ENSG00000134046	PH_hs_0031098
ENSG00000134046	PH_hs_0044404
ENSG00000134049	GE61395
ENSG00000134049	PH_hs_0019290
ENSG00000134049	PH_hs_0042229
ENSG00000134056	GE83637
ENSG00000134056	GE86932
ENSG00000134056	PH_hs_0024775
ENSG00000134057	GE57886
ENSG00000134057	PH_hs_0002110
ENSG00000134058	GE79229
ENSG00000134058	PH_hs_0044914
ENSG00000134061	GE57333
ENSG00000134061	PH_hs_0004900
ENSG00000134070	GE62955
ENSG00000134070	PH_hs_0019808
ENSG00000134072	GE79999
ENSG00000134072	PH_hs_0028643
ENSG00000134072	PH_hs_0049094
ENSG00000134077	GE55873
ENSG00000134077	PH_hs_0025878
ENSG00000134086	GE54104
ENSG00000134086	PH_hs_0033268
ENSG00000134107	GE53113
ENSG00000134107	PH_hs_0010283
ENSG00000134108	GE525300
ENSG00000134108	GE55829
ENSG00000134108	PH_hs_0023390
ENSG00000134108	PH_hs_0032431
ENSG00000134109	GE57369
ENSG00000134109	GE837655
ENSG00000134109	PH_hs_0009292
ENSG00000134109	PH_hs_0031879
ENSG00000134115	GE53112
ENSG00000134115	PH_hs_0043323
ENSG00000134121	GE62428
ENSG00000134121	GE84615
ENSG00000134121	PH_hs_0028311
ENSG00000134138	GE82503
ENSG00000134138	PH_hs_0024031
ENSG00000134146	GE522358
ENSG00000134146	PH_hs_0039538
ENSG00000134146	PH_hs_0045083
ENSG00000134152	GE78960
ENSG00000134152	GE88688
ENSG00000134152	PH_hs_0022353
ENSG00000134153	GE82505
ENSG00000134153	PH_hs_0000468
ENSG00000134160	GE54676
ENSG00000134160	PH_hs_0022705
ENSG00000134183	GE60358
ENSG00000134183	PH_hs_0002922
ENSG00000134184	GE61688
ENSG00000134186	GE501863
ENSG00000134186	GE82288
ENSG00000134186	PH_hs_0016616
ENSG00000134193	GE492890
ENSG00000134193	GE87689
ENSG00000134193	PH_hs_0029079
ENSG00000134193	PH_hs_0044724
ENSG00000134198	GE54502
ENSG00000134198	PH_hs_0012806
ENSG00000134200	GE60522
ENSG00000134200	PH_hs_0042415
ENSG00000134201	GE57545
ENSG00000134201	PH_hs_0004357
ENSG00000134202	GE54375
ENSG00000134202	GE80959
ENSG00000134202	GE835116
ENSG00000134202	PH_hs_0000266
ENSG00000134202	PH_hs_0018165
ENSG00000134207	GE541107
ENSG00000134207	PH_hs_0035425
ENSG00000134215	GE62631
ENSG00000134215	PH_hs_0013714
ENSG00000134216	GE82618
ENSG00000134216	PH_hs_0007476
ENSG00000134222	GE540936
ENSG00000134222	PH_hs_0019221
ENSG00000134222	PH_hs_0033142
ENSG00000134240	GE60087
ENSG00000134240	PH_hs_0035436
ENSG00000134242	GE54043
ENSG00000134242	PH_hs_0035496
ENSG00000134242	PH_hs_0044627
ENSG00000134243	GE86120
ENSG00000134243	PH_hs_0024551
ENSG00000134243	PH_hs_0033102
ENSG00000134245	GE63181
ENSG00000134245	GE87188
ENSG00000134245	PH_hs_0013569
ENSG00000134247	GE53970
ENSG00000134247	GE572851
ENSG00000134247	PH_hs_0019663
ENSG00000134248	GE61235
ENSG00000134248	GE636049
ENSG00000134248	PH_hs_0017528
ENSG00000134249	GE63251
ENSG00000134249	PH_hs_0014582
ENSG00000134250	GE56584
ENSG00000134250	GE61736
ENSG00000134250	PH_hs_0000871
ENSG00000134250	PH_hs_0044782
ENSG00000134253	GE83120
ENSG00000134253	PH_hs_0032572
ENSG00000134255	GE58390
ENSG00000134255	GE676529
ENSG00000134255	PH_hs_0017405
ENSG00000134256	GE79671
ENSG00000134256	PH_hs_0004238
ENSG00000134258	GE82883
ENSG00000134258	GE87418
ENSG00000134258	PH_hs_0043764
ENSG00000134259	GE62490
ENSG00000134259	PH_hs_0000342
ENSG00000134262	GE58407
ENSG00000134262	PH_hs_0022448
ENSG00000134265	GE54847
ENSG00000134265	GE59423
ENSG00000134265	PH_hs_0024143
ENSG00000134265	PH_hs_0035846
ENSG00000134265	PH_hs_0049104
ENSG00000134278	GE53786
ENSG00000134278	GE542640
ENSG00000134278	PH_hs_0035366
ENSG00000134278	PH_hs_0048083
ENSG00000134283	GE61389
ENSG00000134283	PH_hs_0032924
ENSG00000134283	PH_hs_0044205
ENSG00000134283	PH_hs_0045478
ENSG00000134285	GE55004
ENSG00000134285	PH_hs_0025686
ENSG00000134285	PH_hs_0044331
ENSG00000134287	GE546773
