GeneID	Symbol
55630	SLC39A4
55631	LRRC40
55632	G2E3
93129	ORAI3
55638	GOLSYN
3759	KCNJ2
3758	KCNJ1
1075	CTSC
3751	KCND2
3750	KCND1
3753	KCNE1
3752	KCND3
3755	KCNG1
3754	KCNF1
3757	KCNH2
3756	KCNH1
2191	FAP
2192	FBLN1
2193	FARSA
2194	FASN
1070	CETN3
2196	FAT2
2197	FAU
222545	GPRC6A
2199	FBLN2
222546	RFX6
53635	PTOV1
57673	BEND3
57670	KIAA1549
57677	ZFP14
57674	RNF213
57678	GPAM
57679	ALS2
79818	ZNF552
100132348	LOC100132348
2045	EPHA7
100132341	C16orf67
2042	EPHA3
100132345	LOC100132345
100132346	LOC100132346
340706	VWA2
345557	PLCXD3
731788	LOC731788
731789	LOC731789
2041	EPHA1
2734	GLG1
2735	GLI1
2736	GLI2
2737	GLI3
2730	GCLM
2731	GLDC
2733	GLE1
2738	GLI4
2739	GLO1
57096	RPGRIP1
57097	PARP11
57094	CPA6
57095	C1orf128
57092	PCNP
57093	TRIM49
57091	CASS4
2049	EPHB3
57099	AVEN
221895	JAZF1
9762	ProSAPiP1
100144603	LOC100144603
9761	MLEC
9766	KIAA0247
100144604	LOC100144604
9764	KIAA0513
9765	ZFYVE16
9768	KIAA0101
96459	FNIP1
10631	POSTN
10630	PDPN
146857	SLFN13
146850	PIK3R6
146852	ODF4
146853	C17orf50
137196	CCDC26
147183	KRT25
147184	TMEM99
442142	LOC442142
3038	HAS3
3039	HBA1
3034	HAL
3035	HARS
3036	HAS1
3037	HAS2
3030	HADHA
100129831	UNQ6493
3032	HADHB
3033	HADH
144983	HNRNPA1L2
100128309	LOC100128309
147727	LOC147727
64792	RABL5
91227	GGTLC2
170692	ADAMTS18
170691	ADAMTS17
170690	ADAMTS16
644192	LOC644192
115265	DDIT4L
644191	RPS26P8
23253	ANKRD12
23252	OTUD3
23251	KIAA1024
23250	ATP11A
116372	LYPD1
23255	KIAA0802
23254	RP1-21O18.1
136319	MTPN
641654	HEPN1
23258	DENND5A
441490	FTHL18
30968	STOML2
644222	LOC644222
441722	LOC441722
286046	XKR6
286042	hCG_1990547
131096	KCNH8
6769	STAC
6768	ST14
6767	ST13
6764	ST5
6760	SS18
92755	TUBBP1
43847	KLK14
43849	KLK12
140849	C20orf69
440456	PLEKHM1P
653108	CXADRP1
440452	TBC1D3P2
791115	PWRN2
791114	PWRN1
374462	PTPRQ
128153	SPATA17
5049	PAFAH1B2
5048	PAFAH1B1
5047	PAEP
5046	PCSK6
5045	FURIN
5042	PABPC3
339942	C3orf47
404093	CUEDC1
390874	ONECUT3
285768	LOC285768
285766	LOC285766
285761	DCBLD1
246213	SLC17A8
400573	LOC400573
400576	FLJ45831
400578	LOC400578
400579	FLJ35934
25809	TTLL1
84536	C21orf67
84530	KIAA1853
84532	ACSS1
84539	MCHR2
203228	C9orf72
644054	FAM25C
390259	BSX
129401	NUP35
388468	POTEC
137835	TMEM71
729034	LOC729034
100130691	hCG_1817306
159989	CCDC67
89953	KLC4
89958	C9orf140
283337	ZNF740
283335	LOC283335
8045	RASSF7
8048	CSRP3
100130522	LOC100130522
100130520	LOC100130520
219670	ENKUR
65059	RAPH1
158160	HSD17B7P2
150350	ENTHD1
150353	DNAJB7
65057	ACD
65056	GPBP1
155184	SLC2A7
155185	AMZ1
653924	LOC653924
23310	NCAPD3
100129716	LOC100129716
100129717	LOC100129717
266629	SEC14L3
160851	DGKH
266621	DGCR7
160857	CCDC122
158293	FAM120AOS
158295	MGC24103
158297	FAM154A
81572	PDRG1
81573	ANKRD13C
81570	CLPB
81571	C9orf45
81576	CCDC130
81577	GFOD2
192134	B3GNT6
81575	APOLD1
81578	COL21A1
81579	PLA2G12A
5818	PVRL1
5819	PVRL2
256892	OR51F1
5810	RAD1
5813	PURA
5814	PURB
5816	PVALB
5817	PVR
116349	C5orf55
90861	HN1L
90864	SPSB3
90865	IL33
192683	SCAMP5
503841	DEFB106B
348738	C2orf48
124245	ZC3H18
81392	OR2AE1
81399	OR4F16
162540	IMP5
90288	C3orf25
10699	CORIN
9177	HTR3B
7955	STL
9168	TMSB10
9169	SFRS2IP
10691	GMEB1
10690	FUT9
10693	CCT6B
9167	COX7A2L
10695	CNPY3
10694	CCT8
9162	DGKI
10686	CLDN16
10687	PNMA2
10527	IPO7
10526	IPO8
10525	HYOU1
10524	KAT5
10523	CHERP
90139	TSPAN18
10521	DDX17
10520	ZNF211
90134	KCNH7
90135	BTBD6
10529	NEBL
10528	NOP56
54682	MANSC1
8870	IER3
54680	ZNHIT6
54681	P4HTM
8875	VNN2
8874	ARHGEF7
8877	SPHK1
8876	VNN1
8879	SGPL1
8878	SQSTM1
6604	SMARCD3
139422	MAGEB10
157740	LOC157740
441086	LOC441086
149499	C1orf92
158931	TCEAL6
728024	hCG_1640171
54020	SLC37A1
151742	PPM1L
256076	COL29A1
79750	ZNF385D
79753	SNIP1
79752	ZFAND1
79755	ZNF750
79754	ASB13
729994	LOC729994
79758	DHRS12
729991	LOC729991
729992	LOC729992
729993	LOC729993
252983	STXBP4
145567	TTC7B
730196	LOC730196
118980	SFXN2
90141	C14orf143
100128146	LOC100128146
114088	TRIM9
126353	C19orf21
23729	SHPK
729375	LOC729375
169200	TMEM64
10	NAT2
13	AADAC
12	SERPINA3
15	AANAT
14	AAMP
16	AARS
19	ABCA1
18	ABAT
27031	NPHP3
27030	MLH3
27037	TRMT2A
27036	SIGLEC7
27035	NOX1
27034	ACAD8
92196	DAPL1
2743	GLRB
115939	C16orf42
9958	USP15
9955	HS3ST3A1
9957	HS3ST1
9956	HS3ST2
9951	HS3ST4
9950	GOLGA5
9953	HS3ST3B1
55847	CISD1
55846	ITFG2
55845	C3orf10
55844	PPP2R2D
55843	ARHGAP15
55841	WWC3
55840	EAF2
55848	C9orf46
117579	RLN3
142937	LOC142937
166785	MMAA
25763	CXorf27
25764	HYPK
25766	PRPF40B
25769	SLC24A2
253832	ZDHHC20
3658	IREB2
3659	IRF1
645355	LOC645355
3654	IRAK1
3655	ITGA6
645359	WI2-2994D6.2
3651	PDX1
3652	IPP
3653	IPW
26070	DKFZP434K028
64976	MRPL40
64975	MRPL41
26073	POLDIP2
26074	C20orf26
26077	DKFZP434H168
64979	MRPL36
646913	tcag7.1317
8383	OR1A1
8382	NME5
53944	CSNK1G1
53947	A4GALT
53940	FTHL17
53942	CNTN5
387758	FIBIN
387753	RPL21P97
387751	GVIN1
387755	INSC
440068	CARD17
100129951	LOC100129951
440061	LOC440061
340515	LOC340515
2359	FPR3
340512	LOC340512
100131635	LOC100131635
100131637	LOC100131637
100033460	SNORD115-20
784	CACNB3
785	CACNB4
786	CACNG1
780	DDR1
781	CACNA2D1
782	CACNB1
783	CACNB2
83394	PITPNM3
441911	OR10J3
648232	LOC648232
1375	CPT1B
1374	CPT1A
1376	CPT2
339779	C2orf53
339778	C2orf70
115548	FCHO2
645434	hCG_1786283
645432	ARRDC5
645431	LOC645431
373509	USP50
374739	TEPP
653499	LGALS7B
653498	LOC653498
642808	LOC642808
6906	SERPINA7
170712	COX7B2
4798	NFRKB
4799	NFX1
6905	TBCE
4794	NFKBIE
4795	NFKBIL1
4796	NFKBIL2
4790	NFKB1
4791	NFKB2
4792	NFKBIA
4793	NFKBIB
130773	RPL23AP37
100129112	LOC100129112
10321	CRISP3
10320	IKZF1
10322	SMYD5
10325	RRAGB
10324	KBTBD10
10327	AKR1A1
10326	SIRPB1
10329	TMEM5
10328	COX4NB
390933	LOC390933
401548	SNX30
6262	RYR2
6263	RYR3
6261	RYR1
401541	CENPP
139081	MAGEC3
401546	C9orf152
55759	WDR12
55758	RCOR3
1588	CYP19A1
51076	CUTC
79741	C10orf68
55756	INTS9
401898	ZNF833
51074	APIP
847	CAT
846	CASR
255743	NPNT
844	CASQ1
843	CASP10
842	CASP9
841	CASP8
840	CASP7
285352	FLJ39534
51073	MRPL4
51070	NOSIP
51071	DERA
646498	LOC646498
80867	HCG2P7
728220	LOC728220
80864	EGFL8
80863	PRRT1
728224	KRTAP4-8
728226	GGTLC3
728229	TMEM191B
80869	HCG8
80868	HCG4P6
399687	MYO18A
5238	PGM3
1738	DLD
5230	PGK1
1730	DIAPH2
1733	DIO1
353164	TAS2R42
1734	DIO2
5236	PGM1
1736	DKC1
3945	LDHB
100127947	LOC100127947
100127940	LOC100127940
728591	C13orf38
284408	LOC284408
83987	CCDC8
83986	ITFG3
83983	TSSK6
83982	IFI27L2
284402	SCGBL
284403	WDR62
83989	FAM172A
83988	NCALD
284406	ZFP82
5831	PYCR1
729178	LOC729178
729176	LOC729176
100131576	LOC100131576
729173	LOC729173
729171	ANKRD20B
2581	GALC
50831	TAS2R3
7743	ZNF189
50833	TAS2R16
7741	ZNF187
7746	ZNF193
50834	TAS2R1
50837	TAS2R7
50836	TAS2R8
50839	TAS2R10
50838	TAS2R13
7748	ZNF195
259308	C9orf144B
5657	PRTN3
259307	IL4I1
100131017	ZNF316
158314	C9orf44
158318	FAM27E1
100101938	hCG_1791940
119749	OR4C46
100132178	LOC100132178
649851	LOC649851
100133220	LOC100133220
150677	OTOS
100133227	LOC100133227
100133229	LOC100133229
150678	MYEOV2
2543	GAGE1
2542	SLC37A4
2547	XRCC6
2549	GAB1
2548	GAA
57209	ZNF248
57205	ATP10D
153090	DAB2IP
902	CCNH
100132798	LOC100132798
901	CCNG2
904	CCNT1
905	CCNT2
100132793	LOC100132793
2960	GTF2E1
909	CD1A
60436	TGIF2
60437	CDH26
9559	VPS26A
148398	SAMD11
9551	ATP5J2
9550	ATP6V1G1
9553	MRPL33
9552	SPAG7
9555	H2AFY
9554	SEC22B
9557	CHD1L
9556	C14orf2
64223	GBL
64222	TOR3A
64221	ROBO3
64220	STRA6
64225	ATL2
64224	HERPUD2
153328	LOC153328
148641	SLC35F3
148645	C1orf211
254170	FBXO33
254173	TTLL10
441016	LOC441016
100134246	LOC100134246
100134240	LOC100134240
8934	RAB7L1
8935	SKAP2
8936	WASF1
8930	MBD4
8932	MBD2
8933	FAM127A
8938	BAIAP3
8939	FUBP3
196483	FAM86A
79098	C1orf116
79092	CARD14
79090	TRAPPC6A
729368	PRAMEF23
79096	C11orf49
79097	TRIM48
79094	CHAC1
79095	C9orf16
644093	hCG_2040054
644090	LOC644090
644096	LOC644096
255220	TXNDC8
26651	OR7E19P
26658	OR7C2
26659	OR7A5
23028	KDM1
23029	RBM34
1470	CST2
1471	CST3
1476	CSTB
1477	CSTF1
1474	CST6
1475	CSTA
23020	SNRNP200
28590	TRBV7-8
23022	PALLD
1479	CSTF3
23024	PDZRN3
23025	UNC13A
23026	MYO16
100129427	LOC100129427
24	ABCA4
25	ABL1
26	ABP1
27	ABL2
20	ABCA2
21	ABCA3
22	ABCB7
23	ABCF1
28	ABO
29	ABR
79541	OR2A4
79544	OR4K1
79549	OR6J1
221496	LEMD2
100128484	LOC100128484
221491	C6orf1
130576	LYPD6B
130574	LYPD6
23682	RAB38
23683	PRKD3
253314	EIF4E1B
51199	NIN
51198	C9orf53
51195	RAPGEFL1
51194	IPO11
51196	PLCE1
51191	HERC5
51193	ZNF639
51192	CKLF
374864	C18orf34
374860	ANKRD30B
374868	ATP9B
56616	DIABLO
57567	ZNF319
57565	KLHL14
57562	KIAA1377
57563	KLHL8
57560	IFT80
57561	ARRDC3
57568	SIPA1L2
57569	ARHGAP20
441272	SPDYE3
441273	SPDYE2
645251	LOC645251
182	JAG1
183	AGT
26137	ZBTB20
26136	TES
186	AGTR2
187	APLNR
26133	TRPC4AP
185	AGTR1
189	AGXT
26138	C8orf71
345462	DKFZp686E2433
113246	C12orf57
115948	CCDC151
147965	FAM98C
147968	CAPN12
84740	LOC84740
3449	IFNA16
3448	IFNA14
3445	IFNA8
3444	IFNA7
3447	IFNA13
3446	IFNA10
3441	IFNA4
3440	IFNA2
3443	IFNA6
3442	IFNA5
2026	ENO2
2027	ENO3
2020	EN2
2021	ENDOG
2022	ENG
2023	ENO1
203074	UNQ9391
203076	C8orf74
2028	ENPEP
2029	ENSA
100130794	LOC100130794
100130797	LOC100130797
202309	GAPT
133121	ENPP6
403340	MGC70870
403341	ZBTB34
100129850	LOC100129850
100129852	RP3-439I14.1
100129857	LOC100129857
400926	FLJ90680
100129858	LOC100129858
10155	TRIM28
9921	RNF10
375387	LRRC33
7637	ZNF84
138804	OR13C4
138805	OR13F1
138802	OR13C8
138803	OR13C3
286257	C9orf142
213	ALB
286254	LOC286254
6446	SGK1
6447	SCG5
6444	SGCD
6445	SGCG
6442	SGCA
6443	SGCB
6440	SFTPC
6441	SFTPD
6448	SGSH
6449	SGTA
100128816	UNQ3104
100128818	UNQ6126
170506	DHX36
692195	SNORD75
692197	SNORD77
692196	SNORD76
692198	SNORD78
4057	LTF
4056	LTC4S
4055	LTBR
4054	LTBP3
4053	LTBP2
4052	LTBP1
4051	CYP4F3
4050	LTB
4059	BCAM
4058	LTK
353299	RGSL1
650157	LOC650157
650155	LOC650155
162333	MARCH10
90416	C15orf57
90411	MCFD2
90410	IFT20
613266	LOC613266
80279	CDK5RAP3
80274	SCUBE1
80273	GRPEL1
80270	HSD3B7
80271	ITPKC
246721	POLR2J2
100134003	LOC100134003
124540	MSI2
641	BLM
729915	LOC729915
643	CXCR5
139760	GPR119
642	BLMH
161514	TBC1D21
391211	OR2G6
646	BNC1
129138	ANKRD54
84243	ZDHHC18
5198	PFAS
121441	NEDD1
5195	PEX14
23141	ANKLE2
1617	DAZ1
23140	ZZEF1
1615	DARS
5191	PEX7
59084	ENPP5
59082	CARD18
5190	PEX6
5193	PEX12
5192	PEX10
84225	ZMYND15
84224	NBPF3
84226	C2orf16
1678	TIMM8A
84220	RGPD5
84223	IQCG
84222	TMEM191A
1674	DES
1675	CFD
1676	DFFA
1677	DFFB
1670	DEFA5
1671	DEFA6
1672	DEFB1
1673	DEFB4
129790	C7orf13
284618	C1orf104
284611	FAM102B
284610	NBPF5
284613	CYB561D1
284612	SYPL2
284615	ANKRD34A
29998	GLTSCR1
29999	FSCN3
29992	PILRA
728417	LOC728417
29990	PILRB
29991	OBP2A
728412	LOC728412
29997	GLTSCR2
728410	LOC728410
728411	LOC728411
151313	FAHD2B
126147	NTN5
26085	KLK13
100131980	ZNF705G
164045	HFM1
64969	MRPS5
129868	TRIM43
308	ANXA5
309	ANXA6
301	ANXA1
302	ANXA2
303	ANXA2P1
304	ANXA2P2
305	ANXA2P3
306	ANXA3
307	ANXA4
148022	TICAM1
220032	GDPD4
51352	WIT1
51351	ZNF117
51350	KRT76
149998	LIPI
149992	C21orf99
340037	LOC340037
729458	LOC729458
150197	LOC150197
79465	ULBP3
3892	KRT86
340784	HMX3
100270710	LOC100270710
16189	Il4
730110	LOC730110
149371	EXOC8
149373	FLJ30430
259173	ALS2CL
3897	L1CAM
10923	SUB1
10922	FASTK
10921	RNPS1
10920	COPS8
10927	SPIN1
10926	DBF4
10924	SMPDL3A
10929	SFRS2B
10928	RALBP1
9459	ARHGEF6
57018	CCNL1
57019	CIAPIN1
57016	AKR1B10
9455	HOMER2
9456	HOMER1
9457	FHL5
9450	LY86
9451	EIF2AK3
57010	CABP4
9453	GGPS1
150737	TTC30B
158506	ZNF645
81669	CCNL2
22944	KIN
100133072	LOC100133072
22947	DUX4
22941	SHANK2
627	BDNF
22943	DKK1
22948	CCT5
22949	PTGR1
56943	ENY2
56942	C16orf61
56941	C3orf37
56940	DUSP22
56947	MFF
56946	C11orf30
56945	MRPS22
56944	OLFML3
56949	XAB2
56948	SDR39U1
162073	ITPRIPL2
90993	CREB3L1
90990	KIFC2
728883	LOC728883
728882	FAM182B
645644	FLJ42627
677759	LOC677759
113730	KLHDC7B
142685	ASB15
142684	RAB40A
54734	RAB39
142686	ASB14
54732	TMED9
142680	SLC34A3
142683	ITLN2
142689	ASB12
54738	FEV
54739	XAF1
339122	RAB43
339123	JMJD8
8344	HIST1H2BE
157855	KCNU1
340811	AKR1CL1
136647	C7orf11
629	CFB
100129387	LOC100129387
100129386	LOC100129386
100129380	LOC100129380
594837	SNORD101
594839	SNORA33
196528	ARID2
644116	FLJ39349
196527	ANO6
29035	C16orf72
29034	LOC29034
79665	DHX40
79664	NARG2
729862	LOC729862
79666	PLEKHF2
79661	NEIL1
727849	LOC727849
729866	hCG_1994895
443	ASPA
440	ASNS
100129657	RPL17P18
100129656	LOC100129656
445	ASS1
444	ASPH
115196	ZNF554
39	ACAT2
38	ACAT1
26751	SH3YL1
26750	RPS6KC1
100128386	LOC100128386
32	ACACB
31	ACACA
30	ACAA1
37	ACADVL
36	ACADSB
35	ACADS
34	ACADM
114826	SMYD4
114827	FHAD1
338657	CCDC84
114825	PWWP2A
338651	LOC338651
114823	LENG8
338653	LOC338653
114821	SCAND3
373156	GSTK1
91801	ALKBH8
91807	MYLK3
338382	RAB7B
199870	FAM76A
66035	SLC2A11
66036	MTMR9
66037	BOLL
29970	SCHIP1
130940	CCDC148
344018	FIGLA
143502	OR52I2
3964	LGALS8
3965	LGALS9
3963	LGALS7
730020	LOC730020
730029	RPSAP19
646600	C3orf65
442444	FAM47C
55577	NAGK
55576	STAB2
51654	CDK5RAP1
51655	RASD1
55573	CDV3
55572	FOXRED1
55571	C2orf29
51651	PTRH2
165545	DQX1
55578	FAM48A
56006	C19orf61
56005	C19orf10
56000	NXF3
56001	NXF2
439921	MXRA7
85375	KIAA1661
85376	RIMBP3
85377	MICALL1
85371	KIAA1656
439927	C1orf180
85373	KIAA1659
85378	TUBGCP6
85379	CTA-221G9.4
128229	C1orf182
200205	C1orf69
344905	ATP13A5
344901	OSTN
644936	LOC644936
644937	RPL10P8
390561	LOC390561
641371	ACOT1
641372	ACOT6
166012	CHST13
123355	LRRC28
7139	TNNT2
7138	TNNT1
100130613	CXorf64
7130	TNFAIP6
7133	TNFRSF1B
407040	MIR34A
7135	TNNI1
7134	TNNC1
7137	TNNI3
7136	TNNI2
9543	IGDCC3
586	BCAT1
587	BCAT2
585	BBS4
582	BBS1
583	BBS2
580	BARD1
581	BAX
285989	ZNF789
285986	LOC285986
285987	FLJ34048
284058	KIAA1267
3827	KNG1
23463	ICMT
23464	GCAT
5549	PRELP
3821	KLRC1
5542	PRB1
5540	PPYR1
23467	NPTXR
5546	PRCC
5547	PRCP
5544	PRB3
5545	PRB4
30061	SLC40A1
30062	RAX
339240	LOC339240
285190	RGPD4
5890	RAD51L1
5891	RAGE
5892	RAD51L3
5893	RAD52
5894	RAF1
5896	RAG1
5897	RAG2
5898	RALA
11231	SEC63
11232	POLG2
11234	HPS5
11235	PDCD10
11236	RNF139
11237	RNF24
155100	CCT8L1
256815	C10orf67
643441	LOC643441
643449	LOC643449
56259	CTNNBL1
401463	LOC401463
401466	C8orf59
286367	LOC286367
286365	OR13D1
286362	OR13C9
84844	PHF5A
84847	MGC16075
84843	MGC15705
84842	HPDL
84849	MGC16142
84848	MGC16121
120071	GYLTL1B
152578	LOC152578
152579	SCFD2
152573	SHISA3
219965	OR5B17
283856	LOC283856
219960	OR10Q1
283854	LOC283854
283859	LOC283859
219968	OR5B21
64098	PARVG
81318	OR4A5
64090	GAL3ST2
64091	POPDC2
64092	SAMSN1
64093	SMOC1
64094	SMOC2
64096	GFRA4
64097	EPB41L4A
494127	LOC494127
9208	LRRFIP1
366	AQP9
158427	C9orf97
367	AR
400735	PRAMEF4
400736	PRAMEF13
362	AQP5
10611	PDLIM5
10610	ST6GALNAC2
10613	ERLIN1
10612	TRIM3
10615	SPAG5
360	AQP3
10617	STAMBP
10616	RBCK1
10618	TGOLN2
90204	ZSWIM1
7532	YWHAG
90203	SNX21
56252	YLPM1
285045	LOC285045
285043	LOC285043
283914	LOC283914
282890	ZNF311
100130938	LOC100130938
168620	BHLHA15
100130934	ZNF663
100130930	LOC100130930
100130932	LOC100130932
100130933	hCG_1643808
54854	FAM83E
100008589	LOC100008589
79961	DENND2D
284889	LOC284889
1359	CPA3
1358	CPA2
1353	COX11
1352	COX10
1351	COX8A
1350	COX7C
1357	CPA1
1356	CP
1355	COX15
64850	AGXT2L1
221223	CES7
619434	NCRNA00051
8361	HIST1H4F
8360	HIST1H4D
8363	HIST1H4J
8362	HIST1H4K
8365	HIST1H4H
8364	HIST1H4C
8367	HIST1H4E
8366	HIST1H4B
8369	HIST1H4G
8368	HIST1H4L
283078	MKX
283079	LOC283079
10980	COPS6
93408	MYL10
389123	IQCF2
389125	MUSTN1
389124	IQCF5
728607	LOC728607
728606	LOC728606
728603	FRMPD2L2
353500	BMP8A
10287	RGS19
151121	LOC151121
151126	ZNF385B
650860	LOC650860
127002	ATXN7L2
127003	C1orf194
26343	OR5E1P
26341	OR5H1
100142659	LOC100142659
55771	PRR11
55770	EXOC2
55773	TBC1D23
51093	C1orf66
51094	ADIPOR1
51095	TRNT1
51096	UTP18
55776	C6orf64
55779	WDR52
51099	ABHD5
389787	LOC389787
57733	GBA3
57732	ZFYVE28
57731	SPTBN4
57730	ANKRD36B
147808	ZNF784
389874	ZCCHC13
100132262	LOC100132262
2475	FRAP1
343326	KRT18P28
57192	MCOLN1
57191	VN1R1
57190	SEPN1
57194	ATP10A
57198	ATP8B2
340595	ZCCHC16
340596	LHFPL1
340591	CA5BP
196883	ADCY4
64582	GPR135
81602	CDADC1
2203	FBP1
9649	RALGPS1
9648	GCC2
9645	MICAL2
9644	SH3PXD2A
9647	PPM1F
9646	CTR9
9641	IKBKE
9640	ZNF592
9643	MORF4L2
2205	FCER1A
26508	HEYL
81606	LBH
26509	MYOF
81607	PVRL4
81608	FIP1L1
2209	FCGR1A
84769	MPV17L2
347169	OR1B1
347168	OR1J1
729236	RPS13P2
342538	NACA2
3376	IARS
3375	IAPP
3373	HYAL1
3371	TNC
4248	MGAT3
4249	MGAT5
4246	SCGB2A1
4247	MGAT2
4245	MGAT1
4242	MFNG
4240	MFGE8
4241	MFI2
91300	C19orf22
91304	C19orf6
48	ACO1
49	ACR
79258	MMEL1
47	ACLY
43	ACHE
40	ACCN1
41	ACCN2
28227	PPP2R3B
23198	PSME4
23199	KIAA0182
23194	FBXL7
23195	MDN1
23196	FAM120A
23197	FAF2
23190	UBXN4
23191	CYFIP1
23192	ATG4B
23193	GANAB
25938	HEATR5A
25939	SAMHD1
25934	NIPSNAP3A
25936	NSL1
25937	WWTR1
25930	PTPN23
25932	CLIC4
148213	ZNF681
441601	LOC441601
23443	SLC35A3
23440	OTP
441608	OR5B3
286161	LOC286161
92659	LOC92659
6150	MRPL23
6152	RPL24
6154	RPL26
6155	RPL27
6156	RPL30
6157	RPL27A
6158	RPL28
6159	RPL29
378938	MALAT1
824	CAPN2
440552	LOC440552
440556	FLJ42875
653665	RPL21P93
51304	ZDHHC3
118738	ZNF488
51307	FAM53C
391004	PRAMEF17
391001	PRAMEF21
391003	PRAMEF18
391002	PRAMEF8
51302	CYP39A1
339862	LOC339862
134187	POU5F2
122769	PPIL5
246318	FLJ13773
246315	LOC246315
246312	D21S2089E
5298	PI4KB
28793	IGLV3-25
85509	MBD3L1
85508	SCRT2
84676	TRIM63
91748	C14orf43
84674	CARD6
84675	TRIM55
84672	TTTY6
84673	TTTY8
84671	ZNF347
100131869	LOC100131869
84678	KDM2B
84679	SLC9A7
83901	KRTAP9-8
146279	TEKT5
83903	GSG2
83902	KRTAP17-1
441383	LOC441383
441381	LRRC24
64321	SOX17
390064	OR51I2
390066	OR52D1
390067	OR52H1
390061	OR51Q1
390063	OR51I1
7078	TIMP3
7079	TIMP4
7074	TIAM1
7075	TIE1
7076	TIMP1
7077	TIMP2
7070	THY1
7071	KLF10
7072	TIA1
7073	TIAL1
285533	RNF175
6976	TRGV3
8161	COIL
6975	TECTB
8165	AKAP1
283278	LOC283278
6978	TRGV5
28968	SLC6A16
28969	BZW2
28960	DCPS
55090	MED9
28964	GIT1
28965	SLC27A6
28966	SNX24
219445	OR7E5P
158399	ZNF483
729422	GAGE12C
261734	NPHP4
81439	OR9H1P
100271832	LOC100271832
100271836	LOC100271836
100271835	LIMS3-LOC440895
94239	H2AFV
60343	FAM3A
163859	C1orf55
94235	GNG8
94234	FOXQ1
94233	OPN4
154043	CNKSR3
64118	DUS1L
64115	C10orf54
64114	TMBIM1
64116	SLC39A8
64111	NPVF
64110	MAGEF1
64112	MOAP1
80746	TSEN2
80745	THUMPD2
80742	PRR3
80740	LY6G6C
80741	LY6G5C
7852	CXCR4
7850	IL1R2
7851	MALL
7857	SCG2
7855	FZD5
10400	PEMT
10401	PIAS3
10402	ST3GAL6
10403	NDC80
10404	PGCP
53615	MBD3
9333	TGM5
10407	SPAG11B
10408	MYCNOS
10409	BASP1
90075	ZNF30
9338	TCEAL1
353324	SPATA12
353322	ANKRD37
353323	KRTAP12-2
54969	C4orf27
54968	TMEM70
54967	CXorf48
149047	MGC27382
54965	PIGX
54964	C1orf56
54963	UCKL1
54962	TIPIN
54961	SSH3
149041	RC3H1
100134710	LOC100134710
100134711	LOC100134711
124925	SEZ6
26960	NBEA
100130872	LOC100130872
100130876	LOC100130876
735301	SNHG9
1968	EIF2S3
1969	EPHA2
1964	EIF1AX
1965	EIF2S1
58190	CTDSP1
58191	CXCL16
1960	EGR3
1961	EGR4
1962	EHHADH
2873	GPS1
2872	MKNK2
163404	PAP2D
2870	GRK6
2877	GPX2
2876	GPX1
2875	GPT
2874	GPS2
4986	OPRK1
2879	GPX4
2878	GPX3
28511	NKIRAS2
28513	CDH19
28512	NKIRAS1
28514	DLL1
54345	SOX18
54344	DPM3
28518	TRDV1
79012	CAMKV
79016	DDA1
79017	GGCT
79015	MGC5566
79018	C17orf39
79019	CENPM
124923	FLJ25006
129080	EMID1
606500	SNORD68
23604	DAPK2
23607	CD2AP
23600	AMACR
23601	CLEC5A
23603	CORO1C
126259	TMIGD2
23608	MKRN1
23609	MKRN2
51449	PCYOX1
51447	IP6K2
51444	RNF138
51442	VGLL1
51441	YTHDF2
51440	HPCAL4
53405	CLIC5
53407	STX18
8444	DYRK3
65980	BRD9
8446	DUSP11
8447	DOC2B
65985	AACS
65987	KCTD14
65986	ZBTB10
65989	DLK2
65988	ZNF747
8448	DOC2A
8449	DHX16
221416	C6orf223
55920	RCC2
55922	NKRF
55924	C1orf183
55929	DMAP1
388276	hCG_2045437
253970	SFTA3
7054	TH
170425	LOC170425
79830	ZMYM1
79831	JMJD5
79832	QSER1
79833	GEMIN6
79834	SGK269
79836	LONRF3
79837	PIP4K2C
79838	TMC5
79839	CCDC102B
4839	NOP2
196051	PPAPDC1A
4831	NME2
4830	NME1
4833	NME4
4832	NME3
4835	NQO2
4837	NNMT
4836	NMT1
440149	LOC440149
222166	C7orf41
360030	LOC360030
440145	C13orf37
390705	LOC390705
340414	C8orf50
8140	SLC7A5
340419	RSPO2
339742	LOC339742
346157	ZNF391
26735	OR1L3
441818	WBP11P1
138882	OR1N2
138883	OR1N1
138881	OR1L8
646179	hCG_2045614
440854	CAPN14
146923	RUNDC1
137682	C8orf38
100128893	LOC100128893
100128890	FAM66B
59	ACTA2
58	ACTA1
55	ACPP
54	ACP5
56	ACRV1
51	ACOX1
50	ACO2
53	ACP2
52	ACP1
375307	C2orf62
144568	A2ML1
653598	PPIAL4C
339541	C1orf228
642929	LOC642929
642924	LOC642924
100129149	LOC100129149
100129141	RPL21P37
100129146	LOC100129146
100128239	LOC100128239
100128233	LOC100128233
100128236	GAFA3
642696	hCG_1983896
642691	FLJ37786
22979	EFR3B
170589	GPHA2
652070	SCFV
124637	CYB5D1
4717	NDUFC1
441032	EEF1AL7
6699	SPRR1B
6698	SPRR1A
402317	OR2A42
6693	SPN
6692	SPINT1
6691	SPINK2
6690	SPINK1
6697	SPR
6696	SPP1
6695	SPOCK1
100128093	LOC100128093
201973	CCDC111
286464	CXorf59
286467	LOC286467
