Ensembl ID	Uniprot-SPTREMBL ID
ENSG00000110944	Q9NPF7
ENSG00000110955	P06576
ENSG00000110955	Q0QEN7
ENSG00000110958	B3KUY2
ENSG00000110958	B4DDC6
ENSG00000110958	B4DHP2
ENSG00000110958	B4DP11
ENSG00000110958	B4DP21
ENSG00000110958	Q15185
ENSG00000110975	Q6XYQ8
ENSG00000110987	Q4VC05
ENSG00000111011	Q7L4I2
ENSG00000111012	O15528
ENSG00000111012	Q548T3
ENSG00000111012	Q9UP42
ENSG00000111046	P23409
ENSG00000111049	P13349
ENSG00000111052	O14910
ENSG00000111057	P05783
ENSG00000111058	Q9H6R3
ENSG00000111077	B3KYA3
ENSG00000111077	C9JVR1
ENSG00000111077	Q63HR2
ENSG00000111087	B1Q2M2
ENSG00000111087	D0EUY3
ENSG00000111087	P08151
ENSG00000111110	B1Q2A9
ENSG00000111110	Q9ULR3
ENSG00000111142	P50579
ENSG00000111144	P09960
ENSG00000111144	Q49AK0
ENSG00000111145	P41970
ENSG00000111181	B3KTU1
ENSG00000111181	P48065
ENSG00000111186	Q9H1J7
ENSG00000111196	A6NEC0
ENSG00000111196	Q96A72
ENSG00000111199	Q9HBA0
ENSG00000111203	Q6PKU5
ENSG00000111203	Q969R8
ENSG00000111206	A8K591
ENSG00000111206	Q08050
ENSG00000111206	Q53Y49
ENSG00000111215	Q16378
ENSG00000111218	Q9NR22
ENSG00000111224	Q9NR21
ENSG00000111229	B4DM63
ENSG00000111229	C9JZD1
ENSG00000111229	O15145
ENSG00000111231	D4YWV1
ENSG00000111231	Q9UHW5
ENSG00000111237	Q05DG7
ENSG00000111237	Q9UBQ0
ENSG00000111241	P10767
ENSG00000111245	P10916
ENSG00000111245	Q6IB42
ENSG00000111245	Q7Z3Z1
ENSG00000111247	B4DUS5
ENSG00000111247	Q96B01
ENSG00000111249	O14529
ENSG00000111249	Q9BZV4
ENSG00000111249	Q9BZX3
ENSG00000111252	Q9UQQ2
ENSG00000111254	O75969
ENSG00000111261	Q9H8J5
ENSG00000111261	Q9NW60
ENSG00000111262	Q09470
ENSG00000111266	Q8IVT8
ENSG00000111266	Q96QS2
ENSG00000111266	Q9BY84
ENSG00000111269	O60519
ENSG00000111271	D6RFF6
ENSG00000111271	Q6JQN1
ENSG00000111275	B0LUF9
ENSG00000111275	B4YAH7
ENSG00000111275	P05091
ENSG00000111275	Q9UN17
ENSG00000111276	B4DPH2
ENSG00000111276	P46527
ENSG00000111276	Q6I9V6
ENSG00000111276	Q9UH60
ENSG00000111291	Q9NZD1
ENSG00000111300	Q14CX7
ENSG00000111305	C9JIV8
ENSG00000111305	C9JJ94
ENSG00000111305	Q2KHT4
ENSG00000111319	B4E2Q5
ENSG00000111319	C5HTZ1
ENSG00000111319	P37088
ENSG00000111319	Q6UP09
ENSG00000111321	B3KTD9
ENSG00000111321	P36941
ENSG00000111321	Q75UT6
ENSG00000111325	Q6N063
ENSG00000111328	O14519
ENSG00000111331	Q9Y6K5
ENSG00000111335	P29728
ENSG00000111335	Q6PJ33
ENSG00000111339	Q3KZ27
ENSG00000111339	Q3KZ29
ENSG00000111339	Q3KZ30
ENSG00000111339	Q93070
ENSG00000111341	P08493
ENSG00000111344	O95294
ENSG00000111348	P52566
ENSG00000111358	B4DNZ6
ENSG00000111358	Q13889
ENSG00000111361	B4DGX0
ENSG00000111361	Q14232
ENSG00000111364	Q8IYH0
ENSG00000111364	Q8NHQ9
ENSG00000111371	Q8NCD8
ENSG00000111371	Q9H2H9
ENSG00000111404	Q9H628
ENSG00000111405	B7Z3J4
ENSG00000111405	B7Z7N4
ENSG00000111405	P21128
ENSG00000111412	Q9H741
ENSG00000111424	B4DRV7
ENSG00000111424	P11473
ENSG00000111424	Q5PSV3
ENSG00000111424	Q6T928
ENSG00000111432	Q9ULW2
ENSG00000111445	A8MZ62
ENSG00000111445	C9JH72
ENSG00000111445	P40937
ENSG00000111450	P32856
ENSG00000111452	B2CKK9
ENSG00000111452	B7ZLF7
ENSG00000111452	Q6QNK2
ENSG00000111452	Q9NSM3
ENSG00000111481	B4DDX8
ENSG00000111481	B4DHZ0
ENSG00000111481	P61923
ENSG00000111490	Q9Y2I9
ENSG00000111530	B3KMG3
ENSG00000111530	Q86VP6
ENSG00000111536	Q9NPH9
ENSG00000111537	A1Z2M2
ENSG00000111537	P01579
ENSG00000111540	B4DKD7
ENSG00000111540	P61020
ENSG00000111554	Q8TC05
ENSG00000111581	B4DZ67
ENSG00000111581	P57740
ENSG00000111581	Q6PJE1
ENSG00000111596	Q9NZN8
ENSG00000111602	Q9UNS1
ENSG00000111605	B4DSU9
ENSG00000111605	Q16630
ENSG00000111615	Q13601
ENSG00000111639	Q4U2R6
ENSG00000111640	A4UCT1
ENSG00000111640	P04406
ENSG00000111640	Q0QET7
ENSG00000111640	Q5ZEY3
ENSG00000111641	P46087
ENSG00000111641	Q05BA7
ENSG00000111641	Q3KQS4
ENSG00000111642	Q05CG6
ENSG00000111642	Q14839
ENSG00000111644	Q8NEB7
ENSG00000111647	A0JNW5
ENSG00000111652	A8K9A6
ENSG00000111652	Q9UBW8
ENSG00000111653	A4KYM4
ENSG00000111653	A4KYM5
ENSG00000111653	A4KYM6
ENSG00000111653	B4DDF2
ENSG00000111653	Q0EF62
ENSG00000111653	Q0EF63
ENSG00000111653	Q4VBQ6
ENSG00000111653	Q9UNL4
ENSG00000111664	P16520
ENSG00000111664	Q8IWZ9
ENSG00000111665	Q99618
ENSG00000111666	Q8WUD6
ENSG00000111667	P45974
ENSG00000111669	B7Z5D8
ENSG00000111669	D3DUS9
ENSG00000111669	P60174
ENSG00000111670	Q3T906
ENSG00000111670	Q68CM9
ENSG00000111670	Q9BUA5
ENSG00000111670	Q9NV34
ENSG00000111671	B7Z4W1
ENSG00000111671	E5RIC2
ENSG00000111671	Q99619
ENSG00000111674	B7Z2X9
ENSG00000111674	P09104
ENSG00000111674	Q6FHV6
ENSG00000111676	P54259
ENSG00000111676	Q59FW4
ENSG00000111676	Q86V38
ENSG00000111678	Q99622
ENSG00000111679	P29350
ENSG00000111679	Q53XS4
ENSG00000111684	B7Z3N3
ENSG00000111684	B7Z3N5
ENSG00000111684	Q6P1A2
ENSG00000111696	Q86UY8
ENSG00000111700	Q5JAR4
ENSG00000111700	Q9NPD5
ENSG00000111701	P41238
ENSG00000111704	Q6NSW7
ENSG00000111704	Q9H9S0
ENSG00000111707	Q2M2F3
ENSG00000111707	Q52LB7
ENSG00000111707	Q9H7L9
ENSG00000111711	Q9Y3E0
ENSG00000111713	P54840
ENSG00000111716	A8MW50
ENSG00000111716	C9J7H8
ENSG00000111716	P07195
ENSG00000111716	Q5U077
ENSG00000111725	B4DVP2
ENSG00000111725	Q9Y478
ENSG00000111726	Q8NFW8
ENSG00000111727	C0H5X3
ENSG00000111727	Q9Y5Z7
ENSG00000111728	Q6PZN5
ENSG00000111728	Q86X71
ENSG00000111728	Q92185
ENSG00000111729	Q9UMR7
ENSG00000111731	B4DRN7
ENSG00000111731	Q86YS7
ENSG00000111732	A3QRX5
ENSG00000111732	Q546Y9
ENSG00000111732	Q5XM85
ENSG00000111732	Q6QJ81
ENSG00000111732	Q7Z599
ENSG00000111732	Q9GZX7
ENSG00000111737	B4DTA6
ENSG00000111737	B4E390
ENSG00000111737	Q15286
ENSG00000111752	P78364
ENSG00000111775	P12074
ENSG00000111775	Q9UEG9
ENSG00000111780	O43716
ENSG00000111783	B2RDW4
ENSG00000111783	B4DZB7
ENSG00000111783	Q33E94
ENSG00000111785	B7WPL0
ENSG00000111785	Q9NVN3
ENSG00000111786	Q13242
ENSG00000111790	Q9NVK5
ENSG00000111796	Q12918
ENSG00000111799	A2A2K4
ENSG00000111799	A2A2K5
ENSG00000111799	D6RGG3
ENSG00000111799	Q5TF09
ENSG00000111799	Q99715
ENSG00000111801	C9J3Q8
ENSG00000111801	C9J877
ENSG00000111801	C9JNZ3
ENSG00000111801	C9JPK0
ENSG00000111801	C9JQT8
ENSG00000111801	C9JUV8
ENSG00000111801	C9JVU4
ENSG00000111801	C9JZT5
ENSG00000111801	D0FY33
ENSG00000111801	O00478
ENSG00000111802	O95551
ENSG00000111816	B4DY49
ENSG00000111816	P42685
ENSG00000111817	B3KY37
ENSG00000111817	B7Z1T3
ENSG00000111817	B7Z765
ENSG00000111817	Q9UL01
ENSG00000111832	A8MT24
ENSG00000111832	E5RGQ3
ENSG00000111832	E5RGS5
ENSG00000111832	E5RJE3
ENSG00000111832	Q9H446
ENSG00000111834	Q5TD94
ENSG00000111837	B3KUS6
ENSG00000111837	P20794
ENSG00000111837	Q547D0
ENSG00000111837	Q8IXN4
ENSG00000111843	Q7Z2T3
ENSG00000111843	Q9P0S9
ENSG00000111845	Q9NWT1
ENSG00000111846	B7ZBL3
ENSG00000111846	Q06430
ENSG00000111846	Q08M29
ENSG00000111846	Q8N0V5
ENSG00000111846	Q8N7N7
ENSG00000111846	Q8NFS9
ENSG00000111850	Q96KF7
ENSG00000111859	D6RBQ2
ENSG00000111859	D6RDV1
ENSG00000111859	D6REP7
ENSG00000111859	D6RGD7
ENSG00000111859	Q14511
ENSG00000111859	Q5TI59
ENSG00000111859	Q5XKI0
ENSG00000111860	A2A3P2
ENSG00000111860	A2A3P3
ENSG00000111860	Q5R353
ENSG00000111860	Q5R354
ENSG00000111860	Q5SZL2
ENSG00000111863	B4DV39
ENSG00000111863	D6R9A9
ENSG00000111863	D6R9E5
ENSG00000111863	D6RDG9
ENSG00000111863	Q5THW1
ENSG00000111863	Q96IZ2
ENSG00000111875	B9DI73
ENSG00000111875	Q9Y294
ENSG00000111877	B9DI74
ENSG00000111877	D6RE85
ENSG00000111877	D6RHY8
ENSG00000111877	Q9NXL9
ENSG00000111879	B9DI78
ENSG00000111879	E5RFY5
ENSG00000111879	Q5JSQ4
ENSG00000111879	Q8NB25
ENSG00000111880	B4DIQ0
ENSG00000111880	B4DSJ8
ENSG00000111880	O60942
ENSG00000111880	Q5TCW7
ENSG00000111880	Q7Z3R6
ENSG00000111885	P33908
ENSG00000111885	Q6P052
ENSG00000111886	B4DER2
ENSG00000111886	P28476
ENSG00000111897	Q9NRX5
ENSG00000111906	E1P566
ENSG00000111906	E1P567
ENSG00000111906	Q7Z4H3
ENSG00000111907	Q16890
ENSG00000111911	Q9NQE9
ENSG00000111912	Q3ZTS4
ENSG00000111912	Q5JVK8
ENSG00000111912	Q5JVK9
ENSG00000111912	Q5JVL0
ENSG00000111912	Q5JVL1
ENSG00000111912	Q5JVL2
ENSG00000111912	Q5TF96
ENSG00000111912	Q5TF97
ENSG00000111912	Q5TF98
ENSG00000111912	Q8N3C8
ENSG00000111912	Q8NI08
ENSG00000111913	B7Z6U4
ENSG00000111913	Q9Y4F9
ENSG00000111961	O94885
ENSG00000111961	Q5TGN6
ENSG00000111962	Q9Y2C2
ENSG00000111971	B0UXB4
ENSG00000111971	B0UZ69
ENSG00000111971	B0UZQ0
ENSG00000111971	B1B0L9
ENSG00000111971	Q5SQ59
ENSG00000111971	Q5SRR3
ENSG00000111971	Q5SRR4
ENSG00000111971	Q5SST0
ENSG00000111971	Q8NDY1
ENSG00000111981	Q5VY81
ENSG00000111981	Q9BZM6
ENSG00000112029	Q5TF47
ENSG00000112029	Q9UKT4
ENSG00000112031	Q5TF45
ENSG00000112031	Q9UGC7
ENSG00000112033	B7Z3W1
ENSG00000112033	Q03181
ENSG00000112038	B8K2Q5
ENSG00000112038	B8Q1L8
ENSG00000112038	B8Q1L9
ENSG00000112038	C7E9I8
ENSG00000112038	C9E9Z9
ENSG00000112038	C9EA00
ENSG00000112038	P35372
ENSG00000112038	Q6UPP1
ENSG00000112038	Q71V90
ENSG00000112038	Q7Z6A5
ENSG00000112039	Q9HB96
ENSG00000112041	O00294
ENSG00000112041	Q0QD38
ENSG00000112041	Q5TGM7
ENSG00000112041	Q5TGM8
ENSG00000112053	C9JMV8
ENSG00000112053	Q96RN1
ENSG00000112062	B4E0K5
ENSG00000112062	B5TY33
ENSG00000112062	Q16539
ENSG00000112077	O43515
ENSG00000112077	Q02094
ENSG00000112077	Q9UBB8
ENSG00000112077	Q9UHG8
ENSG00000112077	Q9UK69
ENSG00000112077	Q9UL98
ENSG00000112078	B4DIP9
ENSG00000112078	C9J5B3
ENSG00000112078	C9J624
ENSG00000112078	C9JY11
ENSG00000112078	Q7Z5Y7
ENSG00000112079	Q15208
ENSG00000112081	B2R6F3
ENSG00000112081	B4E241
ENSG00000112081	P84103
ENSG00000112096	B3KUK2
ENSG00000112096	B4DL20
ENSG00000112096	B4E3K9
ENSG00000112096	P04179
ENSG00000112096	Q5TCM0
ENSG00000112096	Q9UG59
ENSG00000112110	Q9H0U6
ENSG00000112115	D9MX03
ENSG00000112115	Q16552
ENSG00000112116	Q96PD4
ENSG00000112118	B4DWW4
ENSG00000112118	P25205
ENSG00000112118	Q7Z6P5
ENSG00000112118	Q8NHX6
ENSG00000112130	C9J858
ENSG00000112130	O76064
ENSG00000112137	Q4VY12
ENSG00000112137	Q4VY13
ENSG00000112137	Q4VY15
ENSG00000112137	Q5JRC3
ENSG00000112137	Q5JRC5
ENSG00000112137	Q5R356
ENSG00000112137	Q9C0D0
ENSG00000112139	D6RFG6
ENSG00000112139	D6RHU8
ENSG00000112139	Q5TFS7
ENSG00000112139	Q8NFP4
ENSG00000112144	Q9UPZ9
ENSG00000112146	C9IY65
ENSG00000112146	C9J4V1
ENSG00000112146	C9JDZ9
ENSG00000112146	Q59EH8
ENSG00000112146	Q9UK97
ENSG00000112149	Q01151
ENSG00000112159	Q5T795
ENSG00000112159	Q9NU22
ENSG00000112164	P43220
ENSG00000112167	Q9NPB0
ENSG00000112175	B4E0Y4
ENSG00000112175	P22003
ENSG00000112182	Q7Z6Q0
ENSG00000112182	Q9BYV9
ENSG00000112183	A8KAI7
ENSG00000112183	Q9BX46
ENSG00000112186	B7Z1C4
ENSG00000112186	B7Z214
ENSG00000112186	B7Z385
ENSG00000112186	P40123
ENSG00000112186	Q9BYW9
ENSG00000112195	Q5T2D2
ENSG00000112200	B4DYS2
ENSG00000112200	D6RAS1
ENSG00000112200	D6RAV4
ENSG00000112200	D6RB93
ENSG00000112200	D6REC5
ENSG00000112200	D6RIA1
ENSG00000112200	Q5VVE8
ENSG00000112200	Q5VVF0
ENSG00000112200	Q96JY2
ENSG00000112200	Q9Y4E5
ENSG00000112208	A2A296
ENSG00000112208	B4DXE2
ENSG00000112208	O95816
ENSG00000112210	Q9ULC3
ENSG00000112212	Q5TGU0
ENSG00000112214	Q5TD97
ENSG00000112218	A8K1C4
ENSG00000112218	Q9BZJ6
ENSG00000112232	B3KTS3
ENSG00000112232	Q5VWX1
ENSG00000112234	Q9UKA2
ENSG00000112237	B4DPZ1
ENSG00000112237	E5RFK5
ENSG00000112237	E5RFX8
ENSG00000112237	E5RHL8
ENSG00000112237	E5RI39
ENSG00000112237	E5RIH8
ENSG00000112237	P24863
ENSG00000112237	Q05CF7
ENSG00000112237	Q5JV82
ENSG00000112237	Q7Z4L3
ENSG00000112238	Q7Z5E7
ENSG00000112238	Q9H4Q3
ENSG00000112242	O00716
ENSG00000112242	Q24JQ3
ENSG00000112242	Q499G5
ENSG00000112242	Q68DT0
ENSG00000112245	Q5TCM7
ENSG00000112245	Q93096
ENSG00000112246	P81133
ENSG00000112249	E5RFZ0
ENSG00000112249	Q8N3C0
ENSG00000112249	Q9H5A2
ENSG00000112273	Q5TGJ6
ENSG00000112276	Q8NE79
ENSG00000112280	P20849
ENSG00000112280	Q5TF53
ENSG00000112282	B9TX51
ENSG00000112282	B9TX52
ENSG00000112282	B9TX55
ENSG00000112282	B9TX56
ENSG00000112282	B9TX57
ENSG00000112282	Q5JWT2
ENSG00000112282	Q9ULK4
ENSG00000112290	Q5SZK3
ENSG00000112290	Q5SZK4
ENSG00000112290	Q5SZK5
ENSG00000112290	Q92558
ENSG00000112293	P80108
ENSG00000112294	C9J8Q5
ENSG00000112294	P51649
ENSG00000112294	Q546H9
ENSG00000112297	B3KPT0
ENSG00000112297	B4DU04
ENSG00000112297	Q96QW7
ENSG00000112297	Q9Y4K1
ENSG00000112299	O95497
ENSG00000112303	A8MRR9
ENSG00000112303	B4DQB2
ENSG00000112303	O95498
ENSG00000112304	Q9NPJ3
ENSG00000112305	Q5SYQ3
ENSG00000112305	Q5T6I8
ENSG00000112305	Q8IYB5
ENSG00000112306	P25398
ENSG00000112308	B4DWX7
ENSG00000112308	Q9GZU0
ENSG00000112309	A8K1V3
ENSG00000112309	Q9NPZ5
ENSG00000112312	C9K0U5
ENSG00000112312	E2QRF9
ENSG00000112312	E2QRG6
ENSG00000112312	O75496
ENSG00000112319	O95677
ENSG00000112319	Q5JS10
ENSG00000112319	Q96CJ7
ENSG00000112320	A7XYQ1
ENSG00000112320	Q9NWB3
ENSG00000112333	A6PVF6
ENSG00000112333	B6ZGT9
ENSG00000112333	Q6ZMP8
ENSG00000112333	Q9Y466
ENSG00000112335	O60493
ENSG00000112337	A6NK81
ENSG00000112337	O00624
ENSG00000112339	B7Z1K2
ENSG00000112339	B7Z365
ENSG00000112339	B7Z524
ENSG00000112339	D9YZV0
ENSG00000112339	Q5T7G1
ENSG00000112339	Q9Y450
ENSG00000112343	O00635
ENSG00000112357	C0H5X6
ENSG00000112357	O00628
ENSG00000112357	Q5TDQ5
ENSG00000112357	Q6FGN1
ENSG00000112365	O43167
ENSG00000112367	Q5JRV4
ENSG00000112367	Q5JRV6
ENSG00000112367	Q5TCS4
ENSG00000112367	Q5TCS5
ENSG00000112367	Q92562
ENSG00000112378	C9J9I8
ENSG00000112378	Q96FX8
ENSG00000112379	B5MDV5
ENSG00000112379	C5NM88
ENSG00000112379	Q5TH69
ENSG00000112394	Q05BR4
ENSG00000112394	Q5VWW7
ENSG00000112394	Q5VWW8
ENSG00000112394	Q8TF71
ENSG00000112394	Q9P1I2
ENSG00000112406	Q9UBI9
ENSG00000112414	Q86SQ4
ENSG00000112419	O75167
ENSG00000112419	Q5T3J4
ENSG00000112419	Q5T3J5
ENSG00000112419	Q5T4W4
ENSG00000112419	Q5TF99
ENSG00000112419	Q5TFA1
ENSG00000112419	Q5TFA2
ENSG00000112425	B3KMU5
ENSG00000112425	E1P599
ENSG00000112425	O95278
ENSG00000112425	Q5T3F6
ENSG00000112425	Q5T3F7
ENSG00000112459	Q9UGF5
ENSG00000112462	D2XT27
ENSG00000112462	Q9UGF7
ENSG00000112473	A2AAT0
ENSG00000112473	Q29984
ENSG00000112473	Q92504
ENSG00000112474	Q92506
ENSG00000112486	P51684
ENSG00000112493	A2ABB9
ENSG00000112493	O15533
ENSG00000112493	Q5HYV0
ENSG00000112494	D6RFH7
ENSG00000112494	Q4QQJ4
ENSG00000112494	Q86WB7
ENSG00000112499	O15244
ENSG00000112499	Q5T7Q5
ENSG00000112511	A2AB22
ENSG00000112511	A2AB23
ENSG00000112511	A2AB25
ENSG00000112511	Q5SU08
ENSG00000112514	C9IZG4
ENSG00000112514	C9IZQ5
ENSG00000112514	O60888
ENSG00000112530	Q96M98
ENSG00000112531	B4DHR6
ENSG00000112531	Q96PU8
ENSG00000112539	Q5T5N4
ENSG00000112541	Q9HCQ1
ENSG00000112541	Q9ULW9
ENSG00000112541	Q9Y233
ENSG00000112559	B1AKB6
ENSG00000112559	B1AKB7
ENSG00000112559	B1AKB8
ENSG00000112559	B1AKB9
ENSG00000112559	B1AKC0
ENSG00000112559	B1AKC1
ENSG00000112559	Q99750
ENSG00000112561	B0QYS6
ENSG00000112561	B0QYS7
ENSG00000112561	B1AKA9
ENSG00000112561	B1AKB1
ENSG00000112561	B1AKB2
ENSG00000112561	B1AKB4
ENSG00000112561	B1AKB5
ENSG00000112561	P19484
ENSG00000112561	Q709A8
ENSG00000112561	Q709A9
ENSG00000112561	Q86WB1
ENSG00000112562	A8MSZ2
ENSG00000112562	B4DNB1
ENSG00000112562	Q5JSK0
ENSG00000112562	Q9H3U7
ENSG00000112576	B3KQ22
ENSG00000112576	D6RDF8
ENSG00000112576	D6RDL3
ENSG00000112576	D6RI00
ENSG00000112576	D6RIX2
ENSG00000112576	P30281
ENSG00000112576	Q5T8J1
ENSG00000112578	Q13895
ENSG00000112578	Q5T8J2
ENSG00000112584	B4DL34
ENSG00000112584	Q96EK7
ENSG00000112592	B4DPC1
ENSG00000112592	C0LUL1
ENSG00000112592	D2CT63
ENSG00000112592	D2CT64
ENSG00000112592	D2CT65
ENSG00000112592	D2CT66
ENSG00000112592	P20226
ENSG00000112592	Q32MN7
ENSG00000112592	Q7Z6S4
ENSG00000112592	Q7Z6S5
ENSG00000112592	Q7Z6S6
ENSG00000112599	Q9UMX6
ENSG00000112619	P23942
ENSG00000112624	Q6AI39
ENSG00000112640	Q14738
ENSG00000112640	Q59EF0
ENSG00000112651	C9IY40
ENSG00000112651	C9J5E0
ENSG00000112651	C9JZG7
ENSG00000112651	C9JZW2
ENSG00000112651	Q5T653
ENSG00000112655	B7Z471
ENSG00000112655	C9J9E8
ENSG00000112655	C9JQR6
ENSG00000112655	Q13308
ENSG00000112655	Q86X91
ENSG00000112655	Q9NSQ6
ENSG00000112658	P11831
ENSG00000112659	Q8IWT3
ENSG00000112664	O95989
ENSG00000112667	A8MXA0
ENSG00000112667	O43598
ENSG00000112679	Q9NRW4
ENSG00000112685	Q2MDF5
ENSG00000112685	Q96KP1
ENSG00000112695	D6R9C3
ENSG00000112695	D6RA35
ENSG00000112695	D6RGV5
ENSG00000112695	D6RIE3
ENSG00000112695	E1P538
ENSG00000112695	P14406
ENSG00000112697	B4DIF5
ENSG00000112697	E5RG19
ENSG00000112697	Q9NV96
ENSG00000112699	O60547
ENSG00000112699	Q5TGM9
ENSG00000112701	B3KMM0
ENSG00000112701	D6RG09
ENSG00000112701	D6RJH1
ENSG00000112701	Q9GZR1
ENSG00000112706	E1P541
ENSG00000112706	Q17R60
ENSG00000112706	Q5JSC4
ENSG00000112706	Q68D53
ENSG00000112715	A2A2V4
ENSG00000112715	P15692
ENSG00000112715	Q9UNS8
ENSG00000112739	Q13523
ENSG00000112742	A8K8U5
ENSG00000112742	D6REX1
ENSG00000112742	D6RF82
ENSG00000112742	D6RFY1
ENSG00000112742	D6RIC6
ENSG00000112742	P33981
ENSG00000112742	Q5TCS1
ENSG00000112759	B3KQV7
ENSG00000112759	B7Z914
ENSG00000112759	C8KHU1
ENSG00000112759	C8KHU2
ENSG00000112759	Q99808
ENSG00000112761	O95389
ENSG00000112761	O95958
ENSG00000112761	Q3T1A9
ENSG00000112761	Q8WYK7
ENSG00000112763	B4DLP9
ENSG00000112763	B9ZVU6
ENSG00000112763	C9JNC3
ENSG00000112763	Q59EN4
ENSG00000112763	Q7KYR7
ENSG00000112763	Q96AV7
ENSG00000112763	Q9H459
ENSG00000112769	E5RFD7
ENSG00000112769	E5RFQ2
ENSG00000112769	E5RHF3
ENSG00000112769	E5RK79
ENSG00000112769	Q16363
ENSG00000112769	Q5H8W3
ENSG00000112769	Q5H8X0
ENSG00000112769	Q5H8X1
ENSG00000112769	Q6LET9
ENSG00000112773	Q5TDD4
ENSG00000112773	Q5TF85
ENSG00000112773	Q5TF88
ENSG00000112773	Q96IP4
ENSG00000112782	Q53G01
ENSG00000112782	Q8NBY3
ENSG00000112782	Q9NZA1
ENSG00000112787	Q9HCM7
ENSG00000112796	Q9UJA9
ENSG00000112799	O95711
ENSG00000112812	B4DZV2
ENSG00000112812	C9JI59
ENSG00000112812	Q7Z5N5
ENSG00000112812	Q7Z5N6
ENSG00000112812	Q7Z5N7
ENSG00000112812	Q7Z5N8
ENSG00000112812	Q9NQE7
ENSG00000112818	Q16819
ENSG00000112837	O95935
ENSG00000112851	B4DIP2
ENSG00000112851	Q96RT1
ENSG00000112852	Q9Y5E7
ENSG00000112855	B4DDY8
ENSG00000112855	B4DQ67
ENSG00000112855	C9JHI8
ENSG00000112855	C9JV49
ENSG00000112855	C9JW95
ENSG00000112855	D6R9M5
ENSG00000112855	D6RB22
ENSG00000112855	D6RJE6
ENSG00000112855	P49590
ENSG00000112874	Q9BQG2
ENSG00000112877	Q9P209
ENSG00000112893	Q16706
ENSG00000112893	Q49A69
ENSG00000112902	B4DE33
ENSG00000112902	D6R9K6
ENSG00000112902	D6RAF4
ENSG00000112902	Q13591
ENSG00000112936	P10643
ENSG00000112936	Q05CI3
ENSG00000112941	B4E0T3
ENSG00000112941	B7ZLL4
ENSG00000112941	D6RJD0
ENSG00000112941	Q5XG87
ENSG00000112964	P10912
ENSG00000112964	Q9HCW9
ENSG00000112964	Q9NRZ8
ENSG00000112972	D6RIW1
ENSG00000112972	Q01581
ENSG00000112972	Q8N995
ENSG00000112977	B4DQ75
ENSG00000112977	P51397
ENSG00000112981	P56597
ENSG00000112983	B5MCW3
ENSG00000112983	C9JV05
ENSG00000112983	D6R913
ENSG00000112983	D6RID0
ENSG00000112983	Q9H0E9
ENSG00000112984	B4DL79
ENSG00000112984	D6R9E4
ENSG00000112984	D6RBN1
ENSG00000112984	O95235
ENSG00000112992	B4DMN9
ENSG00000112992	D6RAI5
ENSG00000112992	D6RCR6
ENSG00000112992	D6RHU2
ENSG00000112992	Q13423
ENSG00000112996	Q9NP92
ENSG00000113013	B7Z4V2
ENSG00000113013	D6RA73
ENSG00000113013	D6RCD7
ENSG00000113013	D6RDH7
ENSG00000113013	D6RJI2
ENSG00000113013	P38646
ENSG00000113048	B4DRT2
ENSG00000113048	D6RH20
ENSG00000113048	D6RJC7
ENSG00000113048	E5RJ73
ENSG00000113048	Q6PKB3
ENSG00000113048	Q8N6F2
ENSG00000113048	Q92552
ENSG00000113068	D6RGG5
ENSG00000113068	E5RGS4
ENSG00000113068	O60925
ENSG00000113070	Q99075
ENSG00000113070	Q9UMJ6
ENSG00000113073	Q96Q91
ENSG00000113083	B0AZT2
ENSG00000113083	B4DN04
ENSG00000113083	B4DQF8
ENSG00000113083	B7ZAJ4
ENSG00000113083	D0PNI2
ENSG00000113083	P28300
ENSG00000113083	Q71V04
ENSG00000113088	P49863
ENSG00000113100	D6RBT9
ENSG00000113100	Q9ULB4
ENSG00000113108	D6RJB2
ENSG00000113108	O95704
ENSG00000113108	Q59EH2
ENSG00000113108	Q96Q18
ENSG00000113108	Q9BYD4
ENSG00000113119	D6R986
ENSG00000113119	D6REY4
ENSG00000113119	Q96DC7
ENSG00000113140	D3DQH8
ENSG00000113140	E5RJA5
ENSG00000113140	E5RK62
ENSG00000113140	P09486
ENSG00000113141	B4DEH2
ENSG00000113141	D6RAH1
ENSG00000113141	D6RAY9
ENSG00000113141	D6RCQ4
ENSG00000113141	D6REL4
ENSG00000113141	Q13123
ENSG00000113141	Q9H4P6
ENSG00000113161	C9JKX7
ENSG00000113161	D6RIW0
ENSG00000113161	P04035
ENSG00000113163	B3KUB7
ENSG00000113163	Q9Y5P4
ENSG00000113194	B4E2M8
ENSG00000113194	D6RBG6
ENSG00000113194	Q96CS3
ENSG00000113196	O96004
ENSG00000113205	Q9Y5E6
ENSG00000113209	Q9Y5E4
ENSG00000113211	Q9Y5E3
ENSG00000113212	A1L3Y8
ENSG00000113212	Q9Y5E2
ENSG00000113231	B3KN77
ENSG00000113231	D6R9W0
ENSG00000113231	D6RH10
ENSG00000113231	D6RJD7
ENSG00000113231	O95263
ENSG00000113231	Q3ZCR2
ENSG00000113240	B7ZL31
ENSG00000113240	Q68D95
ENSG00000113240	Q6P090
ENSG00000113240	Q9HAZ1
ENSG00000113248	Q9Y5E8
ENSG00000113249	E5RIF6
ENSG00000113249	Q96D42
ENSG00000113262	O15303
ENSG00000113263	B4E110
ENSG00000113263	E5RFR5
ENSG00000113263	E5RJY4
ENSG00000113263	Q08881
ENSG00000113263	Q7Z318
