Ensembl ID	shares_CDS_and_UTR_with_OTTT ID
ENSG00000099810	OTTHUMT00000051927
ENSG00000099834	OTTHUMT00000255024
ENSG00000099840	OTTHUMT00000280536
ENSG00000099849	ENST00000344375
ENSG00000099849	OTTHUMT00000254970
ENSG00000099849	OTTHUMT00000254972
ENSG00000099849	OTTHUMT00000382129
ENSG00000099869	OTTHUMT00000026390
ENSG00000099889	OTTHUMT00000075314
ENSG00000099889	OTTHUMT00000318878
ENSG00000099899	OTTHUMT00000318168
ENSG00000099899	OTTHUMT00000318251
ENSG00000099901	OTTHUMT00000343733
ENSG00000099904	OTTHUMT00000318564
ENSG00000099904	OTTHUMT00000318566
ENSG00000099910	OTTHUMT00000320045
ENSG00000099917	ENST00000382974
ENSG00000099917	OTTHUMT00000320174
ENSG00000099917	OTTHUMT00000320177
ENSG00000099917	OTTHUMT00000320178
ENSG00000099937	OTTHUMT00000319961
ENSG00000099940	OTTHUMT00000320000
ENSG00000099942	OTTHUMT00000320158
ENSG00000099949	OTTHUMT00000320387
ENSG00000099953	OTTHUMT00000319891
ENSG00000099956	OTTHUMT00000319872
ENSG00000099956	OTTHUMT00000319873
ENSG00000099956	OTTHUMT00000319876
ENSG00000099957	OTTHUMT00000319625
ENSG00000099958	OTTHUMT00000319904
ENSG00000099958	OTTHUMT00000319905
ENSG00000099958	OTTHUMT00000319906
ENSG00000099960	OTTHUMT00000320467
ENSG00000099968	OTTHUMT00000316184
ENSG00000099968	OTTHUMT00000316188
ENSG00000099968	OTTHUMT00000316190
ENSG00000099974	OTTHUMT00000320142
ENSG00000099977	OTTHUMT00000320138
ENSG00000099984	OTTHUMT00000320080
ENSG00000099985	OTTHUMT00000320512
ENSG00000099991	OTTHUMT00000320162
ENSG00000099991	OTTHUMT00000340949
ENSG00000099992	OTTHUMT00000320550
ENSG00000099992	OTTHUMT00000320551
ENSG00000099994	OTTHUMT00000320088
ENSG00000099995	OTTHUMT00000320916
ENSG00000099998	OTTHUMT00000320119
ENSG00000099998	OTTHUMT00000320120
ENSG00000099998	OTTHUMT00000320121
ENSG00000099999	OTTHUMT00000320960
ENSG00000100003	OTTHUMT00000321018
ENSG00000100003	OTTHUMT00000321020
ENSG00000100003	OTTHUMT00000321021
ENSG00000100012	ENST00000401751
ENSG00000100012	OTTHUMT00000321950
ENSG00000100012	OTTHUMT00000322018
ENSG00000100014	OTTHUMT00000319986
ENSG00000100023	ENST00000398831
ENSG00000100023	OTTHUMT00000075028
ENSG00000100023	OTTHUMT00000320204
ENSG00000100023	OTTHUMT00000320205
ENSG00000100024	OTTHUMT00000319869
ENSG00000100027	OTTHUMT00000320245
ENSG00000100028	OTTHUMT00000319813
ENSG00000100029	OTTHUMT00000321188
ENSG00000100029	OTTHUMT00000321189
ENSG00000100030	OTTHUMT00000075396
ENSG00000100030	OTTHUMT00000268186
ENSG00000100031	ENST00000400383
ENSG00000100031	ENST00000406383
ENSG00000100031	OTTHUMT00000250797
ENSG00000100031	OTTHUMT00000319110
ENSG00000100033	OTTHUMT00000316637
ENSG00000100034	OTTHUMT00000320267
ENSG00000100036	OTTHUMT00000321382
ENSG00000100038	OTTHUMT00000320251
ENSG00000100053	OTTHUMT00000320352
ENSG00000100055	OTTHUMT00000318917
ENSG00000100056	OTTHUMT00000316432
ENSG00000100060	OTTHUMT00000318902
ENSG00000100065	OTTHUMT00000318998
ENSG00000100065	OTTHUMT00000318999
ENSG00000100068	OTTHUMT00000320477
ENSG00000100075	OTTHUMT00000316441
ENSG00000100075	OTTHUMT00000316443
ENSG00000100077	OTTHUMT00000317296
ENSG00000100078	OTTHUMT00000321938
ENSG00000100079	OTTHUMT00000318991
ENSG00000100083	OTTHUMT00000075873
ENSG00000100083	OTTHUMT00000319455
ENSG00000100083	OTTHUMT00000353186
ENSG00000100084	OTTHUMT00000316488
ENSG00000100084	OTTHUMT00000316489
ENSG00000100092	OTTHUMT00000075884
ENSG00000100095	OTTHUMT00000320356
ENSG00000100095	OTTHUMT00000320357
ENSG00000100095	OTTHUMT00000320359
ENSG00000100097	OTTHUMT00000319482
ENSG00000100099	OTTHUMT00000320778
ENSG00000100099	OTTHUMT00000320781
ENSG00000100100	OTTHUMT00000321939
ENSG00000100104	OTTHUMT00000320423
ENSG00000100105	OTTHUMT00000321932
ENSG00000100105	OTTHUMT00000321933
ENSG00000100105	OTTHUMT00000321934
ENSG00000100105	OTTHUMT00000321935
ENSG00000100106	OTTHUMT00000319439
ENSG00000100106	OTTHUMT00000319443
ENSG00000100106	OTTHUMT00000319444
ENSG00000100109	OTTHUMT00000320751
ENSG00000100116	OTTHUMT00000319506
ENSG00000100116	OTTHUMT00000319507
ENSG00000100121	OTTHUMT00000321662
ENSG00000100122	OTTHUMT00000320767
ENSG00000100124	OTTHUMT00000319490
ENSG00000100129	OTTHUMT00000319551
ENSG00000100129	OTTHUMT00000319552
ENSG00000100138	OTTHUMT00000321681
ENSG00000100138	OTTHUMT00000321683
ENSG00000100139	OTTHUMT00000319545
ENSG00000100139	OTTHUMT00000319548
ENSG00000100142	OTTHUMT00000321570
ENSG00000100146	OTTHUMT00000313875
ENSG00000100147	OTTHUMT00000321964
ENSG00000100150	OTTHUMT00000129083
ENSG00000100150	OTTHUMT00000129087
ENSG00000100151	OTTHUMT00000321608
ENSG00000100154	OTTHUMT00000320930
ENSG00000100156	OTTHUMT00000321724
ENSG00000100162	OTTHUMT00000322058
ENSG00000100162	OTTHUMT00000322060
ENSG00000100162	OTTHUMT00000322065
ENSG00000100167	ENST00000328414
ENSG00000100167	OTTHUMT00000075382
ENSG00000100167	OTTHUMT00000257773
ENSG00000100167	OTTHUMT00000322051
ENSG00000100170	OTTHUMT00000075656
ENSG00000100191	OTTHUMT00000315724
ENSG00000100196	OTTHUMT00000331474
ENSG00000100196	OTTHUMT00000331475
ENSG00000100197	OTTHUMT00000320525
ENSG00000100197	OTTHUMT00000320526
ENSG00000100201	OTTHUMT00000321480
ENSG00000100206	OTTHUMT00000321246
ENSG00000100207	OTTHUMT00000320531
ENSG00000100207	OTTHUMT00000320532
ENSG00000100209	OTTHUMT00000321263
ENSG00000100211	OTTHUMT00000320832
ENSG00000100211	OTTHUMT00000320833
ENSG00000100216	OTTHUMT00000320842
ENSG00000100218	OTTHUMT00000319049
ENSG00000100219	OTTHUMT00000321274
ENSG00000100220	OTTHUMT00000075188
ENSG00000100221	OTTHUMT00000321047
ENSG00000100225	OTTHUMT00000075562
ENSG00000100225	OTTHUMT00000129001
ENSG00000100226	OTTHUMT00000075532
ENSG00000100227	OTTHUMT00000320433
ENSG00000100227	OTTHUMT00000320434
ENSG00000100228	OTTHUMT00000319046
ENSG00000100228	OTTHUMT00000319047
ENSG00000100234	OTTHUMT00000075672
ENSG00000100239	OTTHUMT00000316808
ENSG00000100239	OTTHUMT00000316809
ENSG00000100241	OTTHUMT00000316819
ENSG00000100242	OTTHUMT00000321057
ENSG00000100242	OTTHUMT00000321058
ENSG00000100243	ENST00000396303
ENSG00000100243	OTTHUMT00000319919
ENSG00000100243	OTTHUMT00000320439
ENSG00000100243	OTTHUMT00000320441
ENSG00000100243	OTTHUMT00000320443
ENSG00000100246	OTTHUMT00000321032
ENSG00000100249	OTTHUMT00000320952
ENSG00000100253	OTTHUMT00000316835
ENSG00000100253	OTTHUMT00000316836
ENSG00000100258	OTTHUMT00000316832
ENSG00000100263	OTTHUMT00000321085
ENSG00000100266	ENST00000337959
ENSG00000100266	OTTHUMT00000319665
ENSG00000100266	OTTHUMT00000319667
ENSG00000100266	OTTHUMT00000319669
ENSG00000100271	OTTHUMT00000319659
ENSG00000100276	OTTHUMT00000321342
ENSG00000100276	OTTHUMT00000321343
ENSG00000100281	OTTHUMT00000318104
ENSG00000100284	OTTHUMT00000320641
ENSG00000100285	OTTHUMT00000321553
ENSG00000100288	OTTHUMT00000317267
ENSG00000100290	OTTHUMT00000319676
ENSG00000100292	OTTHUMT00000320657
ENSG00000100294	OTTHUMT00000319677
ENSG00000100294	OTTHUMT00000319678
ENSG00000100296	ENST00000397871
ENSG00000100296	ENST00000397872
ENSG00000100296	OTTHUMT00000322097
ENSG00000100296	OTTHUMT00000322100
ENSG00000100297	OTTHUMT00000320661
ENSG00000100297	OTTHUMT00000320676
ENSG00000100298	ENST00000348946
ENSG00000100298	OTTHUMT00000321229
ENSG00000100298	OTTHUMT00000321230
ENSG00000100299	OTTHUMT00000316725
ENSG00000100299	OTTHUMT00000316726
ENSG00000100299	OTTHUMT00000316729
ENSG00000100300	OTTHUMT00000318951
ENSG00000100300	OTTHUMT00000318952
ENSG00000100302	OTTHUMT00000319063
ENSG00000100304	OTTHUMT00000319611
ENSG00000100307	OTTHUMT00000318020
ENSG00000100311	OTTHUMT00000321043
ENSG00000100311	OTTHUMT00000321044
ENSG00000100312	OTTHUMT00000316605
ENSG00000100314	OTTHUMT00000322080
ENSG00000100316	OTTHUMT00000321196
ENSG00000100316	OTTHUMT00000321197
ENSG00000100319	OTTHUMT00000322114
ENSG00000100320	OTTHUMT00000318976
ENSG00000100320	OTTHUMT00000319024
ENSG00000100320	OTTHUMT00000319299
ENSG00000100320	OTTHUMT00000319335
ENSG00000100320	OTTHUMT00000319337
ENSG00000100321	OTTHUMT00000075866
ENSG00000100321	OTTHUMT00000259132
ENSG00000100321	OTTHUMT00000259135
ENSG00000100321	OTTHUMT00000321215
ENSG00000100324	OTTHUMT00000321313
ENSG00000100324	OTTHUMT00000321314
ENSG00000100325	OTTHUMT00000145221
ENSG00000100330	OTTHUMT00000322066
ENSG00000100330	OTTHUMT00000322067
ENSG00000100335	OTTHUMT00000321325
ENSG00000100335	OTTHUMT00000321328
ENSG00000100335	OTTHUMT00000321329
ENSG00000100341	OTTHUMT00000075667
ENSG00000100341	OTTHUMT00000318895
ENSG00000100342	ENST00000416338
ENSG00000100342	ENST00000422706
ENSG00000100342	OTTHUMT00000075315
ENSG00000100342	OTTHUMT00000319100
ENSG00000100342	OTTHUMT00000319150
ENSG00000100344	OTTHUMT00000318891
ENSG00000100345	OTTHUMT00000075317
ENSG00000100345	OTTHUMT00000259110
ENSG00000100346	OTTHUMT00000321290
ENSG00000100346	OTTHUMT00000321291
ENSG00000100347	OTTHUMT00000318898
ENSG00000100348	OTTHUMT00000319016
ENSG00000100350	OTTHUMT00000075371
ENSG00000100351	OTTHUMT00000321295
ENSG00000100353	OTTHUMT00000319026
ENSG00000100354	ENST00000301923
ENSG00000100354	OTTHUMT00000321393
ENSG00000100354	OTTHUMT00000321394
ENSG00000100359	OTTHUMT00000321504
ENSG00000100360	OTTHUMT00000318834
ENSG00000100362	OTTHUMT00000318857
ENSG00000100364	OTTHUMT00000321975
ENSG00000100364	OTTHUMT00000321978
ENSG00000100365	OTTHUMT00000318863
ENSG00000100365	OTTHUMT00000318864
ENSG00000100368	OTTHUMT00000318854
ENSG00000100372	OTTHUMT00000321487
ENSG00000100373	OTTHUMT00000322276
ENSG00000100373	OTTHUMT00000322277
ENSG00000100376	OTTHUMT00000322260
ENSG00000100376	OTTHUMT00000322261
ENSG00000100379	OTTHUMT00000318780
ENSG00000100379	OTTHUMT00000318781
ENSG00000100380	OTTHUMT00000321759
ENSG00000100385	OTTHUMT00000318792
ENSG00000100387	OTTHUMT00000322149
ENSG00000100393	OTTHUMT00000320600
ENSG00000100395	OTTHUMT00000320613
ENSG00000100399	OTTHUMT00000320597
ENSG00000100401	OTTHUMT00000320603
ENSG00000100403	OTTHUMT00000320696
ENSG00000100410	OTTHUMT00000320686
ENSG00000100412	OTTHUMT00000259151
ENSG00000100413	ENST00000396504
ENSG00000100413	OTTHUMT00000320701
ENSG00000100413	OTTHUMT00000320705
ENSG00000100413	OTTHUMT00000320707
ENSG00000100416	OTTHUMT00000318042
ENSG00000100416	OTTHUMT00000318046
ENSG00000100416	OTTHUMT00000318364
ENSG00000100417	OTTHUMT00000320711
ENSG00000100418	OTTHUMT00000104124
ENSG00000100422	OTTHUMT00000317924
ENSG00000100425	OTTHUMT00000317402
ENSG00000100426	OTTHUMT00000317408
ENSG00000100427	OTTHUMT00000316979
ENSG00000100427	OTTHUMT00000316980
ENSG00000100429	OTTHUMT00000104141
ENSG00000100429	OTTHUMT00000316931
ENSG00000100429	OTTHUMT00000316933
ENSG00000100439	OTTHUMT00000071623
ENSG00000100439	OTTHUMT00000401542
ENSG00000100439	OTTHUMT00000401545
ENSG00000100448	OTTHUMT00000276536
ENSG00000100450	OTTHUMT00000276538
ENSG00000100453	OTTHUMT00000276540
ENSG00000100462	OTTHUMT00000071674
ENSG00000100473	OTTHUMT00000073363
ENSG00000100473	OTTHUMT00000276608
ENSG00000100478	OTTHUMT00000276610
ENSG00000100483	OTTHUMT00000276877
ENSG00000100485	OTTHUMT00000276878
ENSG00000100490	OTTHUMT00000276872
ENSG00000100490	OTTHUMT00000276873
ENSG00000100503	OTTHUMT00000395207
ENSG00000100504	OTTHUMT00000390654
ENSG00000100505	OTTHUMT00000276874
ENSG00000100505	OTTHUMT00000276875
ENSG00000100519	OTTHUMT00000276904
ENSG00000100522	OTTHUMT00000276898
ENSG00000100523	OTTHUMT00000276899
ENSG00000100523	OTTHUMT00000276900
ENSG00000100523	OTTHUMT00000276901
ENSG00000100526	OTTHUMT00000276893
ENSG00000100528	OTTHUMT00000276896
ENSG00000100532	OTTHUMT00000276905
ENSG00000100557	OTTHUMT00000276921
ENSG00000100557	OTTHUMT00000385648
ENSG00000100557	OTTHUMT00000400572
ENSG00000100565	OTTHUMT00000316592
ENSG00000100567	OTTHUMT00000276923
ENSG00000100575	ENST00000216463
ENSG00000100575	OTTHUMT00000276936
ENSG00000100583	OTTHUMT00000394587
ENSG00000100593	OTTHUMT00000351309
ENSG00000100593	OTTHUMT00000351311
ENSG00000100612	OTTHUMT00000276947
ENSG00000100614	OTTHUMT00000276949
ENSG00000100614	OTTHUMT00000276950
ENSG00000100614	OTTHUMT00000388090
ENSG00000100625	OTTHUMT00000072397
ENSG00000100644	OTTHUMT00000276977
ENSG00000100644	OTTHUMT00000276978
ENSG00000100678	OTTHUMT00000277058
ENSG00000100678	OTTHUMT00000277059
ENSG00000100678	OTTHUMT00000390736
ENSG00000100678	OTTHUMT00000390737
ENSG00000100678	OTTHUMT00000390738
ENSG00000100697	OTTHUMT00000387996
ENSG00000100714	OTTHUMT00000280636
ENSG00000100726	OTTHUMT00000103602
ENSG00000100802	OTTHUMT00000071688
ENSG00000100802	OTTHUMT00000071692
ENSG00000100804	OTTHUMT00000071695
ENSG00000100811	OTTHUMT00000318277
ENSG00000100813	OTTHUMT00000071707
ENSG00000100813	OTTHUMT00000071709
ENSG00000100813	OTTHUMT00000071710
ENSG00000100814	ENST00000358932
ENSG00000100814	ENST00000398169
ENSG00000100814	OTTHUMT00000073537
ENSG00000100814	OTTHUMT00000073538
ENSG00000100814	OTTHUMT00000073539
ENSG00000100823	OTTHUMT00000073641
ENSG00000100836	OTTHUMT00000071767
ENSG00000100842	OTTHUMT00000071770
ENSG00000100842	OTTHUMT00000071772
ENSG00000100867	OTTHUMT00000071842
ENSG00000100883	OTTHUMT00000276643
ENSG00000100889	OTTHUMT00000071899
ENSG00000100889	OTTHUMT00000071900
ENSG00000100897	OTTHUMT00000071907
ENSG00000100902	OTTHUMT00000276684
ENSG00000100906	OTTHUMT00000276683
ENSG00000100908	OTTHUMT00000071915
ENSG00000100911	OTTHUMT00000071918
ENSG00000100926	OTTHUMT00000073136
ENSG00000100926	OTTHUMT00000073137
ENSG00000100934	OTTHUMT00000276728
ENSG00000100941	OTTHUMT00000276776
ENSG00000100968	OTTHUMT00000073206
ENSG00000100979	OTTHUMT00000080348
ENSG00000100979	OTTHUMT00000080349
ENSG00000100979	OTTHUMT00000354631
ENSG00000100979	OTTHUMT00000354632
ENSG00000100982	OTTHUMT00000079550
ENSG00000100983	OTTHUMT00000078821
ENSG00000100985	OTTHUMT00000080337
ENSG00000100987	OTTHUMT00000078384
ENSG00000100987	OTTHUMT00000078385
ENSG00000100987	OTTHUMT00000334157
ENSG00000100987	OTTHUMT00000334158
ENSG00000100991	OTTHUMT00000078832
ENSG00000100994	OTTHUMT00000078415
ENSG00000100997	OTTHUMT00000078423
ENSG00000100997	OTTHUMT00000078424
ENSG00000101003	OTTHUMT00000078433
ENSG00000101004	OTTHUMT00000078445
ENSG00000101017	OTTHUMT00000080376
ENSG00000101017	OTTHUMT00000080377
ENSG00000101019	OTTHUMT00000078866
ENSG00000101019	OTTHUMT00000078868
ENSG00000101019	OTTHUMT00000125983
ENSG00000101019	OTTHUMT00000125984
ENSG00000101040	OTTHUMT00000079590
ENSG00000101040	OTTHUMT00000354388
ENSG00000101040	OTTHUMT00000354482
ENSG00000101040	OTTHUMT00000354483
ENSG00000101049	ENST00000373077
ENSG00000101049	OTTHUMT00000080382
ENSG00000101049	OTTHUMT00000080383
ENSG00000101052	OTTHUMT00000079317
ENSG00000101057	OTTHUMT00000080408
ENSG00000101074	OTTHUMT00000079344
ENSG00000101076	OTTHUMT00000079362
ENSG00000101076	OTTHUMT00000079363
ENSG00000101076	OTTHUMT00000079365
ENSG00000101079	OTTHUMT00000079053
ENSG00000101079	OTTHUMT00000079054
ENSG00000101079	OTTHUMT00000079055
ENSG00000101079	OTTHUMT00000276175
ENSG00000101082	OTTHUMT00000079037
ENSG00000101082	OTTHUMT00000079038
ENSG00000101084	OTTHUMT00000079007
ENSG00000101084	OTTHUMT00000079008
ENSG00000101084	OTTHUMT00000079010
ENSG00000101096	OTTHUMT00000079729
ENSG00000101096	OTTHUMT00000079730
ENSG00000101098	OTTHUMT00000101027
ENSG00000101109	OTTHUMT00000080401
ENSG00000101115	OTTHUMT00000079738
ENSG00000101126	ENST00000396032
ENSG00000101126	OTTHUMT00000079705
ENSG00000101126	OTTHUMT00000258382
ENSG00000101132	OTTHUMT00000079771
ENSG00000101134	OTTHUMT00000079777
ENSG00000101138	OTTHUMT00000079794
ENSG00000101144	OTTHUMT00000079831
ENSG00000101146	OTTHUMT00000079842
ENSG00000101146	OTTHUMT00000259500
ENSG00000101150	OTTHUMT00000080247
ENSG00000101150	OTTHUMT00000080248
ENSG00000101150	OTTHUMT00000080249
ENSG00000101150	OTTHUMT00000080251
ENSG00000101150	OTTHUMT00000080252
ENSG00000101150	OTTHUMT00000080253
ENSG00000101152	OTTHUMT00000080244
ENSG00000101158	OTTHUMT00000079909
ENSG00000101160	OTTHUMT00000079899
ENSG00000101161	OTTHUMT00000080266
ENSG00000101162	OTTHUMT00000079903
ENSG00000101166	OTTHUMT00000079896
ENSG00000101166	OTTHUMT00000079897
ENSG00000101180	OTTHUMT00000079994
ENSG00000101181	OTTHUMT00000079983
ENSG00000101181	OTTHUMT00000079989
ENSG00000101182	OTTHUMT00000079975
ENSG00000101188	OTTHUMT00000080061
ENSG00000101189	OTTHUMT00000080080
ENSG00000101190	OTTHUMT00000080079
ENSG00000101191	ENST00000266070
ENSG00000101191	ENST00000395335
ENSG00000101191	OTTHUMT00000080087
ENSG00000101191	OTTHUMT00000080089
ENSG00000101191	OTTHUMT00000080090
ENSG00000101191	OTTHUMT00000080091
ENSG00000101193	OTTHUMT00000080097
ENSG00000101194	OTTHUMT00000080100
ENSG00000101194	OTTHUMT00000080106
ENSG00000101197	OTTHUMT00000080113
ENSG00000101197	OTTHUMT00000080114
ENSG00000101198	OTTHUMT00000080117
ENSG00000101199	OTTHUMT00000080134
ENSG00000101199	OTTHUMT00000316914
ENSG00000101199	OTTHUMT00000316915
ENSG00000101199	OTTHUMT00000378028
ENSG00000101200	OTTHUMT00000077713
ENSG00000101203	OTTHUMT00000144595
ENSG00000101204	OTTHUMT00000080508
ENSG00000101213	OTTHUMT00000080313
ENSG00000101216	OTTHUMT00000080166
ENSG00000101220	OTTHUMT00000077751
ENSG00000101222	OTTHUMT00000077760
ENSG00000101224	OTTHUMT00000077777
ENSG00000101224	OTTHUMT00000077778
ENSG00000101224	OTTHUMT00000077779
ENSG00000101236	OTTHUMT00000077795
ENSG00000101236	OTTHUMT00000252862
ENSG00000101247	OTTHUMT00000078057
ENSG00000101247	OTTHUMT00000078059
ENSG00000101251	OTTHUMT00000078067
ENSG00000101251	OTTHUMT00000354039
ENSG00000101255	OTTHUMT00000077441
ENSG00000101265	OTTHUMT00000077828
ENSG00000101265	OTTHUMT00000077829
ENSG00000101266	OTTHUMT00000077465
ENSG00000101266	OTTHUMT00000077466
ENSG00000101276	OTTHUMT00000077482
ENSG00000101278	OTTHUMT00000077481
ENSG00000101280	OTTHUMT00000077493
ENSG00000101282	OTTHUMT00000077492
ENSG00000101282	OTTHUMT00000280513
ENSG00000101290	OTTHUMT00000077858
ENSG00000101294	OTTHUMT00000078525
ENSG00000101294	OTTHUMT00000078527
ENSG00000101294	OTTHUMT00000078528
ENSG00000101298	OTTHUMT00000145240
ENSG00000101306	OTTHUMT00000078582
ENSG00000101307	OTTHUMT00000077555
ENSG00000101307	OTTHUMT00000077556
ENSG00000101307	OTTHUMT00000077557
ENSG00000101310	OTTHUMT00000104882
ENSG00000101311	OTTHUMT00000077908
ENSG00000101321	OTTHUMT00000078597
ENSG00000101323	OTTHUMT00000077926
ENSG00000101327	OTTHUMT00000077569
ENSG00000101331	OTTHUMT00000078594
ENSG00000101333	OTTHUMT00000077958
ENSG00000101335	OTTHUMT00000079015
ENSG00000101335	OTTHUMT00000079016
ENSG00000101337	OTTHUMT00000323568
ENSG00000101342	OTTHUMT00000079060
ENSG00000101343	OTTHUMT00000127787
ENSG00000101346	OTTHUMT00000078610
ENSG00000101346	OTTHUMT00000078613
ENSG00000101346	OTTHUMT00000078614
ENSG00000101347	OTTHUMT00000079062
ENSG00000101349	OTTHUMT00000077962
ENSG00000101349	OTTHUMT00000077963
ENSG00000101350	OTTHUMT00000078619
ENSG00000101361	OTTHUMT00000077631
ENSG00000101361	OTTHUMT00000077633
ENSG00000101363	ENST00000397156
ENSG00000101363	OTTHUMT00000079096
ENSG00000101363	OTTHUMT00000079097
ENSG00000101363	OTTHUMT00000276660
ENSG00000101365	OTTHUMT00000077612
ENSG00000101365	OTTHUMT00000077613
ENSG00000101367	OTTHUMT00000078647
ENSG00000101384	OTTHUMT00000077997
ENSG00000101391	OTTHUMT00000078696
ENSG00000101391	OTTHUMT00000078697
ENSG00000101391	OTTHUMT00000078698
ENSG00000101400	OTTHUMT00000078704
ENSG00000101405	OTTHUMT00000077698
ENSG00000101407	OTTHUMT00000079140
ENSG00000101412	OTTHUMT00000078731
ENSG00000101413	OTTHUMT00000079142
ENSG00000101417	OTTHUMT00000078739
ENSG00000101417	OTTHUMT00000269159
ENSG00000101421	OTTHUMT00000078738
ENSG00000101425	OTTHUMT00000079157
ENSG00000101435	OTTHUMT00000078338
ENSG00000101438	OTTHUMT00000079206
ENSG00000101439	OTTHUMT00000078346
ENSG00000101440	OTTHUMT00000078767
ENSG00000101441	OTTHUMT00000078349
ENSG00000101442	OTTHUMT00000079205
ENSG00000101443	OTTHUMT00000079476
ENSG00000101443	OTTHUMT00000079477
ENSG00000101443	OTTHUMT00000079479
ENSG00000101444	OTTHUMT00000078773
ENSG00000101445	OTTHUMT00000079220
ENSG00000101446	OTTHUMT00000079464
ENSG00000101447	OTTHUMT00000079211
ENSG00000101448	OTTHUMT00000079467
ENSG00000101448	OTTHUMT00000079468
ENSG00000101452	OTTHUMT00000079212
ENSG00000101452	OTTHUMT00000079213
ENSG00000101457	OTTHUMT00000079502
ENSG00000101460	OTTHUMT00000078800
ENSG00000101460	OTTHUMT00000078801
ENSG00000101463	OTTHUMT00000078376
ENSG00000101464	OTTHUMT00000078795
ENSG00000101470	OTTHUMT00000079524
ENSG00000101473	OTTHUMT00000080338
ENSG00000101473	OTTHUMT00000354793
ENSG00000101473	OTTHUMT00000354794
ENSG00000101473	OTTHUMT00000354795
ENSG00000101474	OTTHUMT00000078380
ENSG00000101542	OTTHUMT00000256141
ENSG00000101546	OTTHUMT00000256436
ENSG00000101558	OTTHUMT00000254489
ENSG00000101558	OTTHUMT00000254490
ENSG00000101574	OTTHUMT00000254326
ENSG00000101577	OTTHUMT00000254363
ENSG00000101608	OTTHUMT00000254364
ENSG00000101624	OTTHUMT00000254611
ENSG00000101638	OTTHUMT00000255892
ENSG00000101639	OTTHUMT00000361790
ENSG00000101665	OTTHUMT00000255906
ENSG00000101680	OTTHUMT00000257369
ENSG00000101695	OTTHUMT00000255354
ENSG00000101745	OTTHUMT00000254478
ENSG00000101746	OTTHUMT00000255386
ENSG00000101751	OTTHUMT00000256002
ENSG00000101752	OTTHUMT00000254675
ENSG00000101773	ENST00000399722
ENSG00000101773	OTTHUMT00000254699
ENSG00000101782	OTTHUMT00000254756
ENSG00000101811	OTTHUMT00000058926
ENSG00000101825	ENST00000217939
ENSG00000101825	OTTHUMT00000055655
ENSG00000101842	OTTHUMT00000057858
ENSG00000101843	OTTHUMT00000057868
ENSG00000101843	OTTHUMT00000057869
ENSG00000101844	OTTHUMT00000057860
ENSG00000101844	OTTHUMT00000057861
ENSG00000101846	OTTHUMT00000055686
ENSG00000101849	ENST00000380961
ENSG00000101849	ENST00000407597
ENSG00000101849	OTTHUMT00000055708
ENSG00000101849	OTTHUMT00000055709
ENSG00000101856	OTTHUMT00000058024
ENSG00000101868	OTTHUMT00000056111
ENSG00000101871	ENST00000317552
ENSG00000101871	ENST00000453318
ENSG00000101871	OTTHUMT00000055736
ENSG00000101871	OTTHUMT00000055738
ENSG00000101871	OTTHUMT00000055739
ENSG00000101882	OTTHUMT00000058072
ENSG00000101883	OTTHUMT00000058083
ENSG00000101888	OTTHUMT00000057885
ENSG00000101890	OTTHUMT00000057884
ENSG00000101892	OTTHUMT00000058095
