Ensembl ID	RFAM ID
ENSG00000252858	RF00026
ENSG00000252859	RF00026
ENSG00000252860	RF00026
ENSG00000252861	RF00026
ENSG00000252863	RF00026
ENSG00000252864	RF00001
ENSG00000252865	RF00026
ENSG00000252866	RF00001
ENSG00000252867	RF00026
ENSG00000252868	RF00201
ENSG00000252870	RF01293
ENSG00000252871	RF00066
ENSG00000252872	RF00066
ENSG00000252873	RF01169
ENSG00000252874	RF00019
ENSG00000252876	RF00066
ENSG00000252877	RF00001
ENSG00000252878	RF00156
ENSG00000252879	RF00100
ENSG00000252880	RF00026
ENSG00000252881	RF00026
ENSG00000252882	RF00026
ENSG00000252883	RF01169
ENSG00000252884	RF00026
ENSG00000252885	RF00066
ENSG00000252886	RF00100
ENSG00000252887	RF00026
ENSG00000252888	RF00322
ENSG00000252889	RF00026
ENSG00000252890	RF00026
ENSG00000252891	RF00019
ENSG00000252892	RF00026
ENSG00000252893	RF00066
ENSG00000252894	RF00019
ENSG00000252895	RF00019
ENSG00000252897	RF00026
ENSG00000252898	RF00026
ENSG00000252899	RF00066
ENSG00000252900	RF00026
ENSG00000252902	RF00001
ENSG00000252903	RF00026
ENSG00000252904	RF00598
ENSG00000252905	RF00001
ENSG00000252906	RF00565
ENSG00000252908	RF00026
ENSG00000252909	RF00026
ENSG00000252910	RF00066
ENSG00000252911	RF00066
ENSG00000252912	RF00001
ENSG00000252913	RF00026
ENSG00000252914	RF00026
ENSG00000252915	RF00019
ENSG00000252916	RF00026
ENSG00000252917	RF00090
ENSG00000252919	RF00019
ENSG00000252920	RF00322
ENSG00000252921	RF00012
ENSG00000252922	RF00026
ENSG00000252923	RF00424
ENSG00000252925	RF00003
ENSG00000252926	RF00066
ENSG00000252927	RF00001
ENSG00000252928	RF00026
ENSG00000252929	RF00026
ENSG00000252930	RF00026
ENSG00000252931	RF00026
ENSG00000252932	RF01169
ENSG00000252933	RF00026
ENSG00000252934	RF00066
ENSG00000252935	RF00026
ENSG00000252936	RF00001
ENSG00000252937	RF00026
ENSG00000252941	RF00001
ENSG00000252942	RF00001
ENSG00000252943	RF00026
ENSG00000252944	RF00026
ENSG00000252945	RF00593
ENSG00000252946	RF01169
ENSG00000252947	RF00553
ENSG00000252948	RF00026
ENSG00000252950	RF00001
ENSG00000252951	RF00001
ENSG00000252952	RF00026
ENSG00000252953	RF00026
ENSG00000252955	RF00618
ENSG00000252956	RF00001
ENSG00000252957	RF00001
ENSG00000252959	RF00001
ENSG00000252960	RF00100
ENSG00000252961	RF01169
ENSG00000252962	RF00026
ENSG00000252963	RF00100
ENSG00000252964	RF00001
ENSG00000252965	RF00019
ENSG00000252966	RF00066
ENSG00000252969	RF00156
ENSG00000252970	RF00001
ENSG00000252971	RF00026
ENSG00000252972	RF00001
ENSG00000252973	RF00026
ENSG00000252975	RF00019
ENSG00000252977	RF00001
ENSG00000252978	RF00100
ENSG00000252979	RF00026
ENSG00000252980	RF00026
ENSG00000252981	RF00012
ENSG00000252982	RF00100
ENSG00000252983	RF00066
ENSG00000252984	RF00026
ENSG00000252985	RF00108
ENSG00000252987	RF00001
ENSG00000252988	RF00026
ENSG00000252989	RF00322
ENSG00000252990	RF00003
ENSG00000252991	RF00026
ENSG00000252992	RF00564
ENSG00000252993	RF00402
ENSG00000252994	RF00026
ENSG00000252995	RF00026
ENSG00000252996	RF00026
ENSG00000252998	RF00026
ENSG00000252999	RF00001
ENSG00000253000	RF00003
ENSG00000253001	RF00100
ENSG00000253003	RF00026
ENSG00000253004	RF00096
ENSG00000253005	RF00026
ENSG00000253006	RF00100
ENSG00000253007	RF00407
ENSG00000253009	RF00012
ENSG00000253010	RF00100
ENSG00000253013	RF00322
ENSG00000253014	RF00012
ENSG00000253015	RF00100
ENSG00000253016	RF00019
ENSG00000253018	RF00019
ENSG00000253019	RF00100
ENSG00000253020	RF00100
ENSG00000253021	RF00026
ENSG00000253022	RF00026
ENSG00000253023	RF00066
ENSG00000253024	RF00026
ENSG00000253025	RF00004
ENSG00000253026	RF00026
ENSG00000253027	RF00156
ENSG00000253028	RF00322
ENSG00000253029	RF00026
ENSG00000253031	RF00001
ENSG00000253032	RF00026
ENSG00000253033	RF00066
ENSG00000253034	RF00066
ENSG00000253035	RF00618
ENSG00000253036	RF01204
ENSG00000253038	RF00026
ENSG00000253039	RF00001
ENSG00000253040	RF00001
ENSG00000253041	RF00322
ENSG00000253042	RF00156
ENSG00000253043	RF00066
ENSG00000253045	RF00030
ENSG00000253047	RF00561
ENSG00000253048	RF00015
ENSG00000253049	RF00416
ENSG00000253050	RF00026
ENSG00000253051	RF00322
ENSG00000253052	RF00012
ENSG00000253053	RF00100
ENSG00000253054	RF00066
ENSG00000253055	RF00001
ENSG00000253056	RF00066
ENSG00000253057	RF00100
ENSG00000253058	RF00001
ENSG00000253059	RF00322
ENSG00000253060	RF00601
ENSG00000253062	RF00066
ENSG00000253063	RF00026
ENSG00000253064	RF00026
ENSG00000253065	RF00561
ENSG00000253066	RF00026
ENSG00000253067	RF00285
ENSG00000253068	RF01169
ENSG00000253070	RF00026
ENSG00000253071	RF00066
ENSG00000253072	RF00324
ENSG00000253073	RF00100
ENSG00000253074	RF00026
ENSG00000253075	RF00100
ENSG00000253076	RF01169
ENSG00000253077	RF00001
ENSG00000253078	RF00026
ENSG00000253079	RF00636
ENSG00000253080	RF00001
ENSG00000253081	RF00618
ENSG00000253083	RF00001
ENSG00000253084	RF00026
ENSG00000253085	RF00564
ENSG00000253086	RF00026
ENSG00000253087	RF00026
ENSG00000253088	RF00019
ENSG00000253089	RF00003
ENSG00000253090	RF00045
ENSG00000253091	RF00012
ENSG00000253092	RF01241
ENSG00000253093	RF00001
ENSG00000253094	RF00049
ENSG00000253095	RF00026
ENSG00000253096	RF00019
ENSG00000253097	RF00004
ENSG00000253098	RF00066
ENSG00000253099	RF00004
