EntrezGene	Ensembl
143282	ENSG00000174721
131831	ENSG00000163645
472	ENSG00000149311
3196	ENSG00000115297
3195	ENSG00000107807
471	ENSG00000138363
1362	ENSG00000108582
1363	ENSG00000109472
3191	ENSG00000104824
28978	ENSG00000096092
219437	ENSG00000186117
8821	ENSG00000109452
478	ENSG00000105409
28974	ENSG00000104979
28973	ENSG00000203624
28973	ENSG00000204568
28973	ENSG00000223775
28973	ENSG00000226111
28973	ENSG00000227420
28973	ENSG00000229861
28973	ENSG00000233813
28972	ENSG00000114902
3199	ENSG00000105996
1369	ENSG00000120054
127018	ENSG00000143353
124783	ENSG00000184361
143630	ENSG00000175518
643311	ENSG00000236446
261729	ENSG00000157214
261726	ENSG00000143155
4026	ENSG00000145012
115908	ENSG00000164932
4025	ENSG00000167419
4023	ENSG00000175445
646799	ENSG00000189167
120892	ENSG00000188906
3123	ENSG00000196126
127059	ENSG00000162727
201725	ENSG00000205208
219858	ENSG00000170953
55762	ENSG00000167562
55763	ENSG00000090989
55760	ENSG00000089876
55761	ENSG00000052841
51069	ENSG00000112651
51068	ENSG00000169251
55764	ENSG00000163913
3998	ENSG00000074695
51065	ENSG00000185088
3996	ENSG00000131899
51067	ENSG00000139131
163	ENSG00000006125
3993	ENSG00000073350
51060	ENSG00000117862
3991	ENSG00000079435
3990	ENSG00000166035
116412	ENSG00000152475
340706	ENSG00000165816
871	ENSG00000149257
85452	ENSG00000142609
147660	ENSG00000221895
130888	ENSG00000153832
64925	ENSG00000177352
57728	ENSG00000157796
57162	ENSG00000197329
85457	ENSG00000198894
93436	ENSG00000105676
57720	ENSG00000148358
57721	ENSG00000145388
57722	ENSG00000103742
80176	ENSG00000171621
57724	ENSG00000152223
57727	ENSG00000124160
84100	ENSG00000113966
161436	ENSG00000165521
27175	ENSG00000037042
28986	ENSG00000187601
27173	ENSG00000143570
55588	ENSG00000063322
84101	ENSG00000136014
55586	ENSG00000100253
51603	ENSG00000010165
51602	ENSG00000055044
292	ENSG00000005022
140545	ENSG00000105982
27178	ENSG00000125571
51606	ENSG00000047249
154075	ENSG00000164483
3680	ENSG00000144668
26472	ENSG00000173457
100508954	ENSG00000255862
56052	ENSG00000033011
84105	ENSG00000132570
254958	ENSG00000205176
3685	ENSG00000138448
148304	ENSG00000162757
100132257	ENSG00000163046
100510692	ENSG00000248169
414060	ENSG00000161583
414060	ENSG00000256798
414060	ENSG00000257024
3684	ENSG00000169896
170679	ENSG00000204540
170679	ENSG00000231094
170679	ENSG00000233439
170679	ENSG00000235487
140893	ENSG00000130701
140890	ENSG00000153914
80759	ENSG00000135314
80758	ENSG00000131188
80209	ENSG00000120685
80208	ENSG00000104133
80755	ENSG00000108825
80206	ENSG00000134775
80205	ENSG00000177200
80204	ENSG00000138081
100506658	ENSG00000197822
100506658	ENSG00000256057
100506658	ENSG00000256194
140458	ENSG00000164122
128272	ENSG00000142632
85320	ENSG00000121270
253558	ENSG00000172954
166824	ENSG00000169435
161291	ENSG00000182107
219899	ENSG00000154114
200232	ENSG00000124103
200895	ENSG00000178700
200894	ENSG00000169379
90485	ENSG00000127903
100101629	ENSG00000240257
124599	ENSG00000178789
139599	ENSG00000186675
2444	ENSG00000111816
390538	ENSG00000182974
153396	ENSG00000164180
100286914	ENSG00000250210
100286914	ENSG00000250765
124590	ENSG00000182040
254956	ENSG00000185681
7867	ENSG00000114738
90488	ENSG00000151135
57188	ENSG00000156218
57189	ENSG00000127359
57189	ENSG00000257093
26040	ENSG00000152217
57184	ENSG00000178761
57185	ENSG00000001461
57186	ENSG00000188559
57187	ENSG00000125676
57180	ENSG00000133627
2516	ENSG00000136931
7869	ENSG00000012171
8092	ENSG00000180318
2517	ENSG00000179163
441168	ENSG00000188820
29119	ENSG00000183230
163033	ENSG00000218891
286436	ENSG00000101812
147710	ENSG00000216588
6199	ENSG00000175634
5727	ENSG00000185920
374383	ENSG00000188211
389840	ENSG00000180815
26047	ENSG00000174469
4144	ENSG00000168906
6370	ENSG00000131142
6372	ENSG00000124875
6373	ENSG00000169248
6374	ENSG00000163735
6375	ENSG00000143184
6376	ENSG00000006210
10141	ENSG00000082929
10140	ENSG00000141232
10143	ENSG00000166509
10142	ENSG00000127914
10413	ENSG00000137693
10144	ENSG00000138640
10147	ENSG00000064607
10410	ENSG00000142089
10149	ENSG00000173698
10148	ENSG00000105246
2838	ENSG00000154165
53358	ENSG00000148082
10419	ENSG00000100462
10418	ENSG00000152268
9638	ENSG00000149557
9639	ENSG00000104728
9328	ENSG00000148308
9329	ENSG00000125484
80059	ENSG00000176204
9322	ENSG00000125733
9631	ENSG00000113569
9320	ENSG00000153827
9321	ENSG00000100815
9326	ENSG00000108278
9326	ENSG00000256478
9635	ENSG00000137975
9324	ENSG00000118418
9325	ENSG00000103671
8941	ENSG00000171450
8940	ENSG00000100038
8943	ENSG00000065000
8942	ENSG00000115919
54956	ENSG00000138617
54957	ENSG00000140830
54954	ENSG00000184083
54955	ENSG00000116922
400223	ENSG00000221899
54958	ENSG00000130748
54959	ENSG00000109205
3854	ENSG00000185479
92312	ENSG00000254726
3855	ENSG00000135480
2831	ENSG00000183729
84058	ENSG00000005448
84059	ENSG00000164199
84056	ENSG00000102781
84057	ENSG00000121211
339398	ENSG00000213171
619373	ENSG00000177669
5407	ENSG00000187021
26973	ENSG00000110172
26974	ENSG00000062370
5406	ENSG00000175535
124930	ENSG00000198720
3851	ENSG00000170477
123811	ENSG00000133393
128308	ENSG00000162910
317701	ENSG00000196131
1435	ENSG00000184371
220972	ENSG00000165406
317703	ENSG00000228567
80975	ENSG00000166682
116224	ENSG00000187866
3207	ENSG00000005073
1990	ENSG00000139610
3205	ENSG00000078399
1992	ENSG00000021355
3203	ENSG00000106006
1994	ENSG00000066044
1997	ENSG00000120690
3200	ENSG00000105997
1999	ENSG00000163435
1998	ENSG00000109381
5188	ENSG00000059691
1628	ENSG00000105516
57094	ENSG00000165078
3209	ENSG00000106031
3208	ENSG00000121905
79037	ENSG00000213413
84279	ENSG00000135617
3858	ENSG00000186395
84272	ENSG00000119820
84273	ENSG00000084092
84270	ENSG00000165233
84271	ENSG00000100227
84276	ENSG00000145029
84277	ENSG00000176410
84274	ENSG00000110871
9183	ENSG00000086827
728441	ENSG00000133475
2861	ENSG00000170775
2862	ENSG00000102539
29968	ENSG00000135069
2864	ENSG00000126266
558	ENSG00000167601
9719	ENSG00000197859
2867	ENSG00000126262
2868	ENSG00000125388
554	ENSG00000126895
57091	ENSG00000087589
551	ENSG00000101200
550	ENSG00000115307
29965	ENSG00000089486
29964	ENSG00000124593
83857	ENSG00000133687
100508459	ENSG00000227011
650662	ENSG00000247097
197021	ENSG00000188501
100510252	ENSG00000177363
151636	ENSG00000163840
220979	ENSG00000165511
83855	ENSG00000129911
5458	ENSG00000151615
5459	ENSG00000091010
79003	ENSG00000167842
79002	ENSG00000123144
79005	ENSG00000163156
79004	ENSG00000107874
79007	ENSG00000003249
79006	ENSG00000103260
79009	ENSG00000107625
79008	ENSG00000132207
79008	ENSG00000181625
3340	ENSG00000070614
5453	ENSG00000185668
1195	ENSG00000013441
5455	ENSG00000198914
3344	ENSG00000170802
83852	ENSG00000136169
116461	ENSG00000198860
115330	ENSG00000164849
64093	ENSG00000198732
10363	ENSG00000140382
284004	ENSG00000169660
83850	ENSG00000158220
284001	ENSG00000176155
4259	ENSG00000143198
4258	ENSG00000085871
4250	ENSG00000110484
4253	ENSG00000150527
4255	ENSG00000170430
4254	ENSG00000049130
4257	ENSG00000008394
4256	ENSG00000111341
5533	ENSG00000120910
5532	ENSG00000107758
5531	ENSG00000149923
5530	ENSG00000138814
5537	ENSG00000119414
5536	ENSG00000011485
5535	ENSG00000188386
5534	ENSG00000221823
445347	ENSG00000211689
5539	ENSG00000108849
5538	ENSG00000131238
89766	ENSG00000177398
89765	ENSG00000160188
92346	ENSG00000180999
222950	ENSG00000166924
341568	ENSG00000197376
728378	ENSG00000196604
91664	ENSG00000213799
91663	ENSG00000179820
91662	ENSG00000142405
25894	ENSG00000196155
139411	ENSG00000165186
83723	ENSG00000149926
170627	ENSG00000171405
643677	ENSG00000175820
339210	ENSG00000214226
83729	ENSG00000139269
341567	ENSG00000187166
100510379	ENSG00000248169
79677	ENSG00000163029
130502	ENSG00000183891
128360	ENSG00000186306
130507	ENSG00000144357
79674	ENSG00000197415
51473	ENSG00000146038
23619	ENSG00000198300
169270	ENSG00000172748
51477	ENSG00000105655
51474	ENSG00000050405
51475	ENSG00000167791
23613	ENSG00000101040
23612	ENSG00000174307
51478	ENSG00000132196
221895	ENSG00000153814
23617	ENSG00000206203
23616	ENSG00000100092
100310812	ENSG00000173678
6572	ENSG00000187714
6573	ENSG00000173638
6570	ENSG00000036565
6571	ENSG00000165646
6576	ENSG00000100075
6574	ENSG00000144136
6575	ENSG00000168575
651536	ENSG00000211650
128977	ENSG00000242259
6578	ENSG00000174640
6579	ENSG00000084453
158158	ENSG00000165105
25949	ENSG00000117614
25948	ENSG00000170852
643418	ENSG00000204020
7697	ENSG00000197008
7690	ENSG00000172262
7691	ENSG00000131849
7692	ENSG00000125846
140775	ENSG00000176994
25941	ENSG00000134779
25940	ENSG00000119812
25943	ENSG00000088854
25942	ENSG00000169375
25945	ENSG00000177707
7699	ENSG00000196387
643414	ENSG00000204021
25946	ENSG00000161642
3834	ENSG00000125337
3835	ENSG00000079616
23475	ENSG00000103485
23474	ENSG00000105755
23473	ENSG00000131375
3831	ENSG00000126214
3831	ENSG00000256500
23471	ENSG00000067167
3833	ENSG00000204197
3833	ENSG00000233450
3833	ENSG00000237649
727857	ENSG00000205899
5101	ENSG00000184226
10766	ENSG00000183864
3838	ENSG00000182481
3839	ENSG00000102753
23479	ENSG00000136003
23478	ENSG00000140612
337974	ENSG00000244362
728695	ENSG00000227234
728695	ENSG00000235604
10768	ENSG00000168710
286151	ENSG00000156509
401124	ENSG00000197057
79679	ENSG00000134258
977	ENSG00000177697
154467	ENSG00000198937
11102	ENSG00000163684
645090	ENSG00000205081
3206	ENSG00000253293
379	ENSG00000175906
378	ENSG00000168374
7520	ENSG00000079246
333926	ENSG00000155367
80230	ENSG00000176783
7525	ENSG00000176105
283229	ENSG00000177685
373	ENSG00000113595
372	ENSG00000095139
375	ENSG00000143761
374	ENSG00000109321
374	ENSG00000205595
377	ENSG00000134287
147463	ENSG00000154065
55245	ENSG00000101019
55244	ENSG00000142494
55247	ENSG00000109674
259232	ENSG00000102452
51292	ENSG00000100938
55240	ENSG00000115107
51290	ENSG00000087502
51291	ENSG00000089639
346	ENSG00000224916
731751	ENSG00000253729
55249	ENSG00000163374
55248	ENSG00000065600
51298	ENSG00000105549
51299	ENSG00000124785
6143	ENSG00000108298
6142	ENSG00000105640
6141	ENSG00000063177
6147	ENSG00000198242
6146	ENSG00000116251
6144	ENSG00000122026
374819	ENSG00000176809
6502	ENSG00000145604
8110	ENSG00000205683
112937	ENSG00000166105
10970	ENSG00000136026
10971	ENSG00000134308
10972	ENSG00000170348
10973	ENSG00000112249
84878	ENSG00000119574
10975	ENSG00000127540
341418	ENSG00000179626
84874	ENSG00000144026
10979	ENSG00000073712
84876	ENSG00000182500
84870	ENSG00000146374
55225	ENSG00000162437
84872	ENSG00000135482
84873	ENSG00000144820
64849	ENSG00000158296
64848	ENSG00000047188
59283	ENSG00000142408
64843	ENSG00000159556
154661	ENSG00000105784
64841	ENSG00000100522
64840	ENSG00000102312
64847	ENSG00000006282
51763	ENSG00000132376
84433	ENSG00000198286
55997	ENSG00000136698
7710	ENSG00000179909
55220	ENSG00000162873
378925	ENSG00000235631
390649	ENSG00000182854
219938	ENSG00000166118
5549	ENSG00000188783
64946	ENSG00000153044
5914	ENSG00000131759
26095	ENSG00000183675
26095	ENSG00000204179
219931	ENSG00000162341
548596	ENSG00000223572
548596	ENSG00000237289
56242	ENSG00000256771
341405	ENSG00000167612
81617	ENSG00000102547
124925	ENSG00000063015
81615	ENSG00000152128
81614	ENSG00000140157
2271	ENSG00000091483
26145	ENSG00000170604
2273	ENSG00000022267
81610	ENSG00000101447
64599	ENSG00000146830
64598	ENSG00000106330
254879	ENSG00000198104
81619	ENSG00000108219
81618	ENSG00000135916
23029	ENSG00000188739
55229	ENSG00000157881
100529261	ENSG00000125954
259294	ENSG00000212124
128368	ENSG00000198967
55228	ENSG00000182013
137994	ENSG00000165046
200172	ENSG00000171790
92104	ENSG00000197557
3201	ENSG00000197576
387914	ENSG00000180730
125061	ENSG00000183077
387911	ENSG00000205863
5547	ENSG00000137509
56910	ENSG00000084090
56911	ENSG00000156265
79825	ENSG00000114654
56913	ENSG00000106392
56914	ENSG00000125879
56915	ENSG00000077348
56916	ENSG00000163104
56917	ENSG00000105419
56918	ENSG00000042304
56919	ENSG00000005100
284443	ENSG00000196268
100130086	ENSG00000171116
100130086	ENSG00000171129
79829	ENSG00000110583
79828	ENSG00000123600
2051	ENSG00000106123
2050	ENSG00000196411
2053	ENSG00000120915
2052	ENSG00000143819
57018	ENSG00000163660
2054	ENSG00000111450
2057	ENSG00000187266
2056	ENSG00000130427
4826	ENSG00000053438
2058	ENSG00000136628
4824	ENSG00000167034
56751	ENSG00000125492
400745	ENSG00000189410
4820	ENSG00000114857
4821	ENSG00000125820
7980	ENSG00000105825
9402	ENSG00000100351
7982	ENSG00000004866
9400	ENSG00000108469
7984	ENSG00000050327
9406	ENSG00000132485
9404	ENSG00000110031
7988	ENSG00000170260
10621	ENSG00000132664
10622	ENSG00000113356
404672	ENSG00000185068
57062	ENSG00000089737
53820	ENSG00000183145
57060	ENSG00000090097
122773	ENSG00000197776
353132	ENSG00000196734
100303755	ENSG00000232838
54567	ENSG00000128917
54566	ENSG00000095203
134548	ENSG00000198944
222171	ENSG00000176532
64333	ENSG00000123329
64332	ENSG00000144802
64591	ENSG00000168757
440153	ENSG00000196143
118924	ENSG00000148690
246329	ENSG00000185482
225	ENSG00000173208
541465	ENSG00000226907
541465	ENSG00000228836
63877	ENSG00000165669
63876	ENSG00000165495
63875	ENSG00000158042
63874	ENSG00000100439
541466	ENSG00000232478
254065	ENSG00000165288
148534	ENSG00000152078
653240	ENSG00000212721
84643	ENSG00000141200
84641	ENSG00000148110
84640	ENSG00000170185
84647	ENSG00000138308
84645	ENSG00000128346
100509977	ENSG00000203863
113277	ENSG00000184988
100509979	ENSG00000205918
84649	ENSG00000062282
150472	ENSG00000136682
255626	ENSG00000146047
144363	ENSG00000205707
392138	ENSG00000221933
200942	ENSG00000185909
7324	ENSG00000170142
7325	ENSG00000182247
7326	ENSG00000132388
10331	ENSG00000179913
7320	ENSG00000119048
7321	ENSG00000072401
7322	ENSG00000131508
7323	ENSG00000109332
10084	ENSG00000102103
100510313	ENSG00000095917
10086	ENSG00000132297
10087	ENSG00000113163
7328	ENSG00000186591
10081	ENSG00000090470
347365	ENSG00000102313
10083	ENSG00000006611
168850	ENSG00000048405
808	ENSG00000143933
808	ENSG00000160014
808	ENSG00000198668
338376	ENSG00000184995
647174	ENSG00000253309
100291796	ENSG00000256715
170082	ENSG00000176896
5426	ENSG00000177084
147409	ENSG00000175065
390072	ENSG00000181074
7031	ENSG00000160182
390077	ENSG00000180988
390075	ENSG00000181009
390079	ENSG00000183269
390078	ENSG00000205409
8851	ENSG00000176749
162605	ENSG00000173908
93550	ENSG00000172671
5890	ENSG00000182185
8850	ENSG00000114166
7069	ENSG00000151365
7068	ENSG00000151090
7067	ENSG00000126351
7066	ENSG00000090534
9054	ENSG00000244005
7064	ENSG00000172009
7062	ENSG00000159450
100506911	ENSG00000215712
7060	ENSG00000113296
285016	ENSG00000189292
54742	ENSG00000160886
54741	ENSG00000213625
254228	ENSG00000178033
138255	ENSG00000204711
353134	ENSG00000172155
54749	ENSG00000086289
143187	ENSG00000151532
79639	ENSG00000126106
8629	ENSG00000256095
123722	ENSG00000186628
79632	ENSG00000111879
8625	ENSG00000064490
8626	ENSG00000073282
79631	ENSG00000140598
8620	ENSG00000139574
8621	ENSG00000065883
8622	ENSG00000113231
8623	ENSG00000169093
11230	ENSG00000243279
123720	ENSG00000156232
123606	ENSG00000170113
5899	ENSG00000144118
653877	ENSG00000120800
389136	ENSG00000206538
9249	ENSG00000162496
978	ENSG00000158825
399726	ENSG00000204682
54863	ENSG00000198113
114876	ENSG00000141447
114879	ENSG00000021762
146853	ENSG00000154768
728386	ENSG00000227140
26707	ENSG00000204700
50717	ENSG00000132716
375449	ENSG00000069020
10753	ENSG00000135773
126070	ENSG00000171295
375337	ENSG00000173769
126074	ENSG00000173928
285175	ENSG00000144406
375444	ENSG00000172244
199223	ENSG00000168026
644414	ENSG00000186146
128312	ENSG00000196890
124857	ENSG00000173714
127385	ENSG00000184155
343930	ENSG00000151379
57016	ENSG00000198074
728127	ENSG00000172650
728656	ENSG00000159123
728656	ENSG00000184911
221091	ENSG00000177363
728400	ENSG00000228856
728400	ENSG00000229579
728400	ENSG00000230430
728400	ENSG00000231051
728400	ENSG00000231637
728400	ENSG00000232264
728400	ENSG00000235780
9988	ENSG00000135164
9989	ENSG00000154845
9986	ENSG00000173653
9987	ENSG00000152795
9984	ENSG00000079134
9985	ENSG00000100918
9982	ENSG00000137440
26256	ENSG00000154040
9980	ENSG00000142197
728129	ENSG00000204913
92856	ENSG00000136718
11024	ENSG00000104974
11027	ENSG00000239998
64174	ENSG00000167261
11021	ENSG00000111737
11020	ENSG00000100360
11023	ENSG00000148704
222484	ENSG00000139517
27309	ENSG00000109445
26251	ENSG00000178342
414	ENSG00000006756
415	ENSG00000157399
416	ENSG00000062096
417	ENSG00000129744
410	ENSG00000100299
1389	ENSG00000111269
412	ENSG00000101846
256815	ENSG00000179133
1384	ENSG00000095321
1385	ENSG00000118260
1386	ENSG00000115966
1387	ENSG00000005339
1380	ENSG00000117322
23285	ENSG00000069712
23286	ENSG00000113645
23287	ENSG00000135049
440712	ENSG00000196533
64425	ENSG00000137054
51400	ENSG00000214517
643338	ENSG00000188277
79718	ENSG00000177565
51406	ENSG00000225921
727837	ENSG00000157950
727837	ENSG00000241476
6283	ENSG00000163221
442578	ENSG00000174353
56990	ENSG00000158985
93233	ENSG00000105479
9021	ENSG00000184557
118491	ENSG00000156042
118490	ENSG00000166343
51599	ENSG00000105699
55749	ENSG00000060339
55038	ENSG00000170779
55039	ENSG00000183665
55036	ENSG00000141519
55741	ENSG00000088298
55034	ENSG00000075643
55743	ENSG00000072609
55744	ENSG00000106603
55745	ENSG00000053770
55746	ENSG00000069248
51596	ENSG00000112514
51596	ENSG00000226492
347734	ENSG00000157593
28957	ENSG00000147586
391189	ENSG00000197591
10184	ENSG00000145685
128	ENSG00000197894
25911	ENSG00000166171
5276	ENSG00000114204
5277	ENSG00000165195
344838	ENSG00000188582
431705	ENSG00000188886
347730	ENSG00000162951
431707	ENSG00000162624
5271	ENSG00000166401
220323	ENSG00000184232
51626	ENSG00000138036
10195	ENSG00000214160
282770	ENSG00000174970
51622	ENSG00000122674
51622	ENSG00000146574
51621	ENSG00000169926
5273	ENSG00000242550
729528	ENSG00000204481
51629	ENSG00000013306
255762	ENSG00000155714
2194	ENSG00000169710
27158	ENSG00000188566
27159	ENSG00000134216
94	ENSG00000139567
27154	ENSG00000096070
27297	ENSG00000241258
27156	ENSG00000100218
253714	ENSG00000146263
27151	ENSG00000160111
150572	ENSG00000115593
27153	ENSG00000196453
91860	ENSG00000129007
5462	ENSG00000212993
100505793	ENSG00000188529
100505793	ENSG00000215699
8100	ENSG00000032742
60488	ENSG00000061794
60487	ENSG00000066651
81285	ENSG00000167332
60485	ENSG00000151748
64105	ENSG00000123219
64102	ENSG00000000005
60482	ENSG00000115665
60481	ENSG00000012660
64101	ENSG00000128594
7695	ENSG00000196646
100510677	ENSG00000170632
400720	ENSG00000197128
100128553	ENSG00000225932
148327	ENSG00000143578
259266	ENSG00000066279
51224	ENSG00000206181
80778	ENSG00000196378
139135	ENSG00000166049
80772	ENSG00000224051
80777	ENSG00000103018
80776	ENSG00000123810
80775	ENSG00000144120
80774	ENSG00000136490
6688	ENSG00000066336
6689	ENSG00000142539
51762	ENSG00000166128
23566	ENSG00000171517
6683	ENSG00000021574
5464	ENSG00000180817
100129216	ENSG00000186146
201965	ENSG00000182552
148345	ENSG00000175262
100506062	ENSG00000214356
440307	ENSG00000213471
222537	ENSG00000249853
7849	ENSG00000125618
134266	ENSG00000164284
7846	ENSG00000167552
7841	ENSG00000115275
7840	ENSG00000116127
6356	ENSG00000172156
6357	ENSG00000181374
6354	ENSG00000108688
6355	ENSG00000108700
6352	ENSG00000161570
85026	ENSG00000203993
6351	ENSG00000129277
286451	ENSG00000181704
134265	ENSG00000157510
6358	ENSG00000213494
6359	ENSG00000161574
56997	ENSG00000163050
286187	ENSG00000178125
1841	ENSG00000168393
768239	ENSG00000178597
257364	ENSG00000173548
9340	ENSG00000065325
9341	ENSG00000049245
9342	ENSG00000099940
9343	ENSG00000108883
9344	ENSG00000149930
