ID	Symbol	Description
ENSG00000233092	AC174065.1	HCG2022364Putative uncharacterized protein DKFZp434A062 [Source:UniProtKB/TrEMBL;Acc:Q9Y4N2]
ENSG00000230733	AC092171.4	
ENSG00000256002	BX649589.1	G-protein-signaling modulator 1 isoform d  [Source:RefSeq peptide;Acc:NP_001186932]
ENSG00000243245	XXbac-BPG254F23.6	
ENSG00000228974	AC006483.5	
ENSG00000226467	AL662828.2	1-acyl-sn-glycerol-3-phosphate acyltransferase alpha [Source:UniProtKB/Swiss-Prot;Acc:Q99943]
ENSG00000237738	AC006483.7	
ENSG00000235944	ZNF815	zinc finger protein 815 [Source:HGNC Symbol;Acc:22029]
ENSG00000250831	CTD-2232E5.2	
ENSG00000255897	AC141424.2	
ENSG00000110697	PITPNM1	phosphatidylinositol transfer protein, membrane-associated 1 [Source:HGNC Symbol;Acc:9003]
ENSG00000255770	AC141424.1	
ENSG00000215750	AC145212.1	Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:B7WNX9]
ENSG00000249001	RP11-742B18.1	
ENSG00000231704	AC004895.4	
ENSG00000255822	AP000280.2	
ENSG00000231359	AC072052.7	
ENSG00000232581	AC079742.4	
ENSG00000121594	CD80	CD80 molecule [Source:HGNC Symbol;Acc:1700]
ENSG00000250211	AP000280.1	
ENSG00000236609	AC073343.8	
ENSG00000256990	AP000300.4	Interferon gamma receptor 2 [Source:UniProtKB/TrEMBL;Acc:A1Z2N6]
ENSG00000256860	AP000300.2	
ENSG00000183793	RP11-82O18.1	
ENSG00000256086	AP000300.1	transmembrane protein 50B  [Source:RefSeq peptide;Acc:NP_006125]
ENSG00000233317	MTCO3P1	MTCO3 pseudogene 1 [Source:HGNC Symbol;Acc:31342]
ENSG00000122068	FYTTD1	forty-two-three domain containing 1 [Source:HGNC Symbol;Acc:25407]
ENSG00000206314	AL845464.2	G-protein-signaling modulator 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9Y4H4]
ENSG00000249973	RP11-113G13.2	
ENSG00000183199	AC093768.1	
ENSG00000241853	RP11-147K6.1	
ENSG00000251285	RP11-147K6.2	
ENSG00000229617	CT476828.2	D4S2463 homeobox-like [Source:UniProtKB/TrEMBL;Acc:Q13060]
ENSG00000246375	RP11-10L7.1	
ENSG00000148828	CT476828.1	Protein FRG2 [Source:UniProtKB/Swiss-Prot;Acc:Q64ET8]
ENSG00000156968	MPV17L	MPV17 mitochondrial membrane protein-like [Source:HGNC Symbol;Acc:26827]
ENSG00000249934	RP11-466G12.3	
ENSG00000256490	CT476828.11	
ENSG00000187922	LCN10	lipocalin 10 [Source:HGNC Symbol;Acc:20892]
ENSG00000232343	XXbac-BPG254F23.7	
ENSG00000256270	AC084033.1	mitochondrial inner membrane protease ATP23 homolog  [Source:RefSeq peptide;Acc:NP_150592]
ENSG00000256821	CR589904.1	phospholipase inhibitor precursor  [Source:RefSeq peptide;Acc:NP_001078943]
ENSG00000166780	C16orf45	chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:19213]
ENSG00000256631	CT476828.14	
ENSG00000234968	BX248406.4	
ENSG00000233140	XXbac-BPG246D15.8	
ENSG00000256216	AP000302.1	dnaJ homolog subfamily C member 28  [Source:RefSeq peptide;Acc:NP_001035282]
ENSG00000256344	CT476828.9	
ENSG00000257103	AC010614.2	protein LSM14 homolog A isoform b  [Source:RefSeq peptide;Acc:NP_056393]
ENSG00000171956	FOXB1	forkhead box B1 [Source:HGNC Symbol;Acc:3799]
ENSG00000226201	CT009502.1	proteasome subunit beta type-8 isoform E2 proprotein  [Source:RefSeq peptide;Acc:NP_683720]
ENSG00000249755	RP11-466G12.2	
ENSG00000182718	ANXA2	annexin A2 [Source:HGNC Symbol;Acc:537]
ENSG00000248019	FAM13AOS	FAM13A opposite strand (non-protein coding) [Source:HGNC Symbol;Acc:19370]
ENSG00000144843	ADPRH	ADP-ribosylarginine hydrolase [Source:HGNC Symbol;Acc:269]
ENSG00000256521	CT476828.12	
ENSG00000255638	CT476828.5	
ENSG00000206312	AL845509.1	Notch homolog 4 (Drosophila) [Source:UniProtKB/TrEMBL;Acc:Q5SPL1]
ENSG00000256252	CT476828.8	
ENSG00000205903	AC073343.9	
ENSG00000215689	AC018692.1	MGC39584 protein [Source:UniProtKB/TrEMBL;Acc:Q8NCQ8]
ENSG00000250437	RP11-116A1.1	
ENSG00000220823	AC018692.2	
ENSG00000214942	AC113167.1	
ENSG00000256024	CT476828.7	
ENSG00000251095	RP11-115D19.1	
ENSG00000249265	AC113167.2	
ENSG00000255783	AC018692.3	
ENSG00000248555	RP11-61G23.1	
ENSG00000228010	AC073343.13	
ENSG00000256974	AC018692.4	
ENSG00000256868	CT476828.16	
ENSG00000256619	CT476828.13	
ENSG00000187953	PMS2CL	PMS2 C-terminal like pseudogene [Source:HGNC Symbol;Acc:30061]
ENSG00000256080	AC010614.1	CDNA: FLJ21369 fis, clone COL03091 [Source:UniProtKB/TrEMBL;Acc:Q9H745]
ENSG00000257074	RPL29P33	ribosomal protein L29 pseudogene 33 [Source:HGNC Symbol;Acc:36923]
ENSG00000255707	CT476828.6	
ENSG00000158186	MRAS	muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:7227]
ENSG00000256840	CT476828.15	
ENSG00000256456	CT476828.10	
ENSG00000255619	CT476828.4	
ENSG00000223793	CR753846.1	HLA class II histocompatibility antigen, DQ alpha 2 chain [Source:UniProtKB/Swiss-Prot;Acc:P01906]
ENSG00000230766	AC092364.1	zinc finger protein 100  [Source:RefSeq peptide;Acc:NP_775802]
ENSG00000226150	AC073343.11	
ENSG00000228813	CR753846.2	HLA class II histocompatibility antigen, DQ beta 2 chain [Source:UniProtKB/Swiss-Prot;Acc:P05538]
ENSG00000256535	AC003958.4	keratin-associated protein 17-1  [Source:RefSeq peptide;Acc:NP_114170]
ENSG00000155070	UNC93B2	unc-93 homolog B2 pseudogene (C. elegans) [Source:HGNC Symbol;Acc:13482]
ENSG00000256924	AC003958.5	keratin, type I cuticular Ha3-I  [Source:RefSeq peptide;Acc:NP_004129]
ENSG00000205897	OR7E136P	olfactory receptor, family 7, subfamily E, member 136 pseudogene [Source:HGNC Symbol;Acc:19557]
ENSG00000256110	AC069542.1	3-hydroxyacyl-CoA dehydratase 1  [Source:RefSeq peptide;Acc:NP_055056]
ENSG00000250561	RP11-740N7.2	
ENSG00000228498	BX088556.3	
ENSG00000253321	RP11-61G23.2	
ENSG00000225788	XXbac-BPG181M17.4	
ENSG00000243531	RP11-740N7.3	
ENSG00000255647	AC093510.2	
ENSG00000224098	RPL32P1	ribosomal protein L32 pseudogene 1 [Source:HGNC Symbol;Acc:10339]
ENSG00000226943	RP11-740N7.5	
ENSG00000256941	AC069542.2	signal transducing adapter molecule 1  [Source:RefSeq peptide;Acc:NP_003464]
ENSG00000249514	CTD-2266L18.1	
ENSG00000236898	BX120009.5	
ENSG00000212930	RP11-414H23.2	
ENSG00000241539	RP11-740N7.4	
ENSG00000226513	COL11A2P	collagen, type XI, alpha 2 pseudogene [Source:HGNC Symbol;Acc:13947]
ENSG00000251093	RP11-414H23.3	
ENSG00000242731	RP11-740N7.6	
ENSG00000234292	RP11-213H15.1	
ENSG00000168379	BX120009.1	
ENSG00000254440	PBOV1	prostate and breast cancer overexpressed 1 [Source:HGNC Symbol;Acc:21079]
ENSG00000239696	RP11-397J20.1	
ENSG00000248323	RP11-213H15.3	
ENSG00000244167	RP4-733B9.1	
ENSG00000240508	CR933844.2	Proteasome (Prosome, macropain) subunit beta type 9 (Large multifunctional protease 2)Proteasome (Prosome, macropain) subunit, beta type, 9 (Large multifunctional peptidase 2) [Source:UniProtKB/TrEMBL;Acc:B0V060]
ENSG00000230825	AC005532.5	
ENSG00000256177	AC003958.3	Keratin, type I cuticular Ha3-II [Source:UniProtKB/Swiss-Prot;Acc:Q14525]
ENSG00000051620	HEBP2	heme binding protein 2 [Source:HGNC Symbol;Acc:15716]
ENSG00000236712	AC079448.1	
ENSG00000256607	AC207056.2	
ENSG00000257098	AC207056.3	
ENSG00000139357	AC079953.1	Sodium-coupled monocarboxylate transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q8N695]
ENSG00000186001	LRCH3	leucine-rich repeats and calponin homology (CH) domain containing 3 [Source:HGNC Symbol;Acc:28637]
ENSG00000166783	KIAA0430	KIAA0430 [Source:HGNC Symbol;Acc:29562]
ENSG00000243496	CR788227.1	HLA class II histocompatibility antigen, DO beta chain [Source:UniProtKB/Swiss-Prot;Acc:P13765]
ENSG00000255779	AC207056.1	Keratin, type I cuticular Ha1 [Source:UniProtKB/Swiss-Prot;Acc:Q15323]
ENSG00000240388	CTD-2061E19.1	
ENSG00000241059	CTD-2061E19.6	
ENSG00000251356	CTD-2281D19.1	
ENSG00000205681	AL139238.1	
ENSG00000248826	PCBP2P3	poly(rC) binding protein 2 pseudogene 3 [Source:HGNC Symbol;Acc:39032]
ENSG00000250049	RP11-348J24.2	
ENSG00000223447	BX120009.2	
ENSG00000225696	BX248408.1	
ENSG00000255934	AC003958.2	cDNA FLJ41849 fis, clone NT2RI3003409 [Source:UniProtKB/TrEMBL;Acc:Q6ZW03]
ENSG00000228405	AL662830.1	E3 ubiquitin-protein ligase RNF5 [Source:UniProtKB/Swiss-Prot;Acc:Q99942]
ENSG00000248864	RP11-348J24.1	
ENSG00000255597	AC003958.1	keratin, type I cuticular Ha7  [Source:RefSeq peptide;Acc:NP_003761]
ENSG00000249776	RP11-133F8.2	
ENSG00000158220	ESYT3	extended synaptotagmin-like protein 3 [Source:HGNC Symbol;Acc:24295]
ENSG00000257049	AC105219.8	zinc finger protein 707  [Source:RefSeq peptide;Acc:NP_776192]
ENSG00000234251	BX248408.3	
ENSG00000256865	AC069023.1	macrophage mannose receptor 1 precursor  [Source:RefSeq peptide;Acc:NP_002429]
ENSG00000154620	TMSB4Y	thymosin beta 4, Y-linked [Source:HGNC Symbol;Acc:11882]
ENSG00000231573	HCG25	HLA complex group 25 [Source:HGNC Symbol;Acc:20196]
ENSG00000129864	VCY1B	variable charge, Y-linked 1B [Source:HGNC Symbol;Acc:31751]
ENSG00000206310	BX001039.1	Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:A6NLS9]
ENSG00000227457	AC105219.3	
ENSG00000229396	BX571808.1	
ENSG00000256702	AC105219.6	coiled-coil domain containing 121-like  [Source:RefSeq peptide;Acc:NP_001156386]
ENSG00000256244	AC105219.5	mitogen-activated protein kinase 15  [Source:RefSeq peptide;Acc:NP_620590]
ENSG00000129862	VCY	variable charge, Y-linked [Source:HGNC Symbol;Acc:12668]
ENSG00000249169	CTC-529L17.1	
ENSG00000226538	BX088650.3	
ENSG00000249984	CTC-529L17.2	
ENSG00000232733	BX088650.5	
ENSG00000072864	NDE1	nudE nuclear distribution gene E homolog 1 (A. nidulans) [Source:HGNC Symbol;Acc:17619]
ENSG00000203459	AC105219.2	FAM83H  [Source:RefSeq peptide;Acc:NP_940890]
ENSG00000223481	CR753889.1	Antigen peptide transporter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q03519]
ENSG00000197464	AC105219.1	HCG1995004cDNA FLJ43864 fis, clone TESTI4007799 [Source:UniProtKB/TrEMBL;Acc:Q6ZUA6]
ENSG00000135540	NHSL1	NHS-like 1 [Source:HGNC Symbol;Acc:21021]
ENSG00000256726	AC105219.7	protein scribble homolog isoform a  [Source:RefSeq peptide;Acc:NP_874365]
ENSG00000234718	AC007161.4	
ENSG00000239411	AC007161.5	
ENSG00000214998	AC006465.4	
ENSG00000234141	AC009473.1	
ENSG00000233108	AC006042.7	
ENSG00000233264	AC006042.8	
ENSG00000133392	MYH11	myosin, heavy chain 11, smooth muscle [Source:HGNC Symbol;Acc:7569]
ENSG00000234729	AL662830.3	Advanced glycosylation end product-specific receptor [Source:UniProtKB/Swiss-Prot;Acc:Q15109]
ENSG00000227719	AC006042.6	
ENSG00000244239	AC007009.1	
ENSG00000229970	AC007128.1	
ENSG00000248588	CTC-458G6.4	
ENSG00000248950	LDHBP3	lactate dehydrogenase B pseudogene 3 [Source:HGNC Symbol;Acc:39136]
ENSG00000236748	AC009500.2	
ENSG00000249958	CCT7P2	chaperonin containing TCP1, subunit 7 (eta) pseudogene 2 [Source:HGNC Symbol;Acc:35134]
ENSG00000248528	CTC-458G6.2	
ENSG00000251361	CTD-2091N23.1	
ENSG00000233876	GAPDHP68	glyceraldehyde 3 phosphate dehydrogenase pseudogene 68 [Source:HGNC Symbol;Acc:4146]
ENSG00000213730	AC008500.1	
ENSG00000087077	TRIP6	thyroid hormone receptor interactor 6 [Source:HGNC Symbol;Acc:12311]
ENSG00000172425	TTC36	tetratricopeptide repeat domain 36 [Source:HGNC Symbol;Acc:33708]
ENSG00000230705	CR933844.1	Antigen peptide transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q03518]
ENSG00000197320	AC060834.2	
ENSG00000234710	AC060834.3	
ENSG00000235431	AC006373.1	
ENSG00000229091	AC009945.3	
ENSG00000256112	AC138747.1	cDNA FLJ59579, weakly similar to Homo sapiens golgi autoantigen, golgin subfamily a-like, mRNA [Source:UniProtKB/TrEMBL;Acc:B4DY83]
ENSG00000256620	AC138747.2	cDNA FLJ59075, moderately similar to Homo sapiens golgi autoantigen, golgin subfamily a, 8A (GOLGA8A), transcript variant 3, mRNA [Source:UniProtKB/TrEMBL;Acc:B4DYV6]
ENSG00000237187	RP11-65F13.2	
ENSG00000149582	TMEM25	transmembrane protein 25 [Source:HGNC Symbol;Acc:25890]
ENSG00000165246	NLGN4Y	neuroligin 4, Y-linked [Source:HGNC Symbol;Acc:15529]
ENSG00000250089	RP11-65F13.3	
ENSG00000249353	RP11-65F13.1	
ENSG00000250880	RP11-185E12.2	
ENSG00000248483	POU5F2	POU domain class 5, transcription factor 2 [Source:HGNC Symbol;Acc:26367]
ENSG00000024862	CCDC28A	coiled-coil domain containing 28A [Source:HGNC Symbol;Acc:21098]
ENSG00000251023	RP11-549J18.1	
ENSG00000251544	RP11-461G12.1	
ENSG00000254132	MTND6P3	MTND6 pseudogene 3 [Source:HGNC Symbol;Acc:39466]
ENSG00000229597	AL935032.3	Butyrophilin-like 2 (MHC class II associated) [Source:UniProtKB/TrEMBL;Acc:A2AAZ9]
ENSG00000251340	RP11-461G12.2	
ENSG00000232578	CTC-303L1.1	
ENSG00000249175	CTC-484P3.3	
ENSG00000255758	AC105219.4	poly(U)-binding-splicing factor PUF60 isoform c  [Source:RefSeq peptide;Acc:NP_001129505]
ENSG00000206308	AL935032.1	HLA class II histocompatibility antigen, DR alpha chain [Source:UniProtKB/Swiss-Prot;Acc:P01903]
ENSG00000243806	CTC-484P3.1	
ENSG00000249545	CTC-558O19.1	
ENSG00000203734	ECT2L	epithelial cell transforming sequence 2 oncogene-like [Source:HGNC Symbol;Acc:21118]
ENSG00000196101	HLA-DRB3	major histocompatibility complex, class II, DR beta 3 [Source:HGNC Symbol;Acc:4951]
ENSG00000128915	NARG2	NMDA receptor regulated 2 [Source:HGNC Symbol;Acc:29885]
ENSG00000230034	CR753889.3	Proteasome subunit beta type-8 [Source:UniProtKB/Swiss-Prot;Acc:P28062]
ENSG00000256449	AC138749.5	Golgin subfamily A member 8F/8G [Source:UniProtKB/Swiss-Prot;Acc:Q08AF8]
ENSG00000225165	CTD-2538A21.1	
ENSG00000206306	AL929581.1	HLA class II histocompatibility antigen, DRB1-11 beta chain [Source:UniProtKB/Swiss-Prot;Acc:P20039]
ENSG00000114107	CEP70	centrosomal protein 70kDa [Source:HGNC Symbol;Acc:29972]
ENSG00000237344	AL662830.5	Pre-B-cell leukemia transcription factor 2 [Source:UniProtKB/Swiss-Prot;Acc:P40425]
ENSG00000234356	AC009945.4	
ENSG00000236414	AC004535.2	
ENSG00000069667	RORA	RAR-related orphan receptor A [Source:HGNC Symbol;Acc:10258]
ENSG00000230370	AC005007.3	
ENSG00000230333	AC004538.3	
ENSG00000242386	CR759798.5	HLA class II histocompatibility antigen, DM beta chain precursor  [Source:RefSeq peptide;Acc:NP_002109]
ENSG00000226827	NPM1P11	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 11 [Source:HGNC Symbol;Acc:7913]
ENSG00000230435	AC004160.4	
ENSG00000235920	AC073109.2	
ENSG00000236048	AC013470.6	
ENSG00000203523	TAS2R2	taste receptor, type 2, member 2 pseudogene [Source:HGNC Symbol;Acc:20615]
ENSG00000226690	AC005281.1	
ENSG00000206305	AL935026.2	HLA class II histocompatibility antigen, DQ alpha 1 chain [Source:UniProtKB/Swiss-Prot;Acc:P01909]
ENSG00000256201	AC234917.1	Nuclear receptor-binding protein 2 [Source:UniProtKB/Swiss-Prot;Acc:Q9NSY0]
ENSG00000224667	AC013470.8	
ENSG00000225606	AC005281.2	
ENSG00000229233	AC011891.5	
ENSG00000230879	AC006000.4	
ENSG00000129873	CDY2B	chromodomain protein, Y-linked, 2B [Source:HGNC Symbol;Acc:23921]
ENSG00000229618	AC011288.2	
ENSG00000237713	AC006000.5	
ENSG00000182415	CDY2A	chromodomain protein, Y-linked, 2A [Source:HGNC Symbol;Acc:1810]
ENSG00000224330	AC005019.3	
ENSG00000213875	AC005019.2	
ENSG00000129003	VPS13C	vacuolar protein sorting 13 homolog C (S. cerevisiae) [Source:HGNC Symbol;Acc:23594]
ENSG00000223445	AC004909.3	
ENSG00000240118	CR753889.4	Proteasome subunit beta type-9 [Source:UniProtKB/Swiss-Prot;Acc:P28065]
ENSG00000233167	EEF1A1P26	eukaryotic translation elongation factor 1 alpha 1 pseudogene 26 [Source:HGNC Symbol;Acc:37899]
ENSG00000114473	IQCG	IQ motif containing G [Source:HGNC Symbol;Acc:25251]
ENSG00000167797	CDK2AP2	cyclin-dependent kinase 2 associated protein 2 [Source:HGNC Symbol;Acc:30833]
ENSG00000206302	AL935026.1	Major histocompatibility complex, class II, DQ beta 1 [Source:UniProtKB/TrEMBL;Acc:Q5SP12]
ENSG00000256033	AC109322.3	epiplakin  [Source:RefSeq peptide;Acc:NP_112598]
ENSG00000256411	AC138749.4	Putative golgin subfamily A member 6-like protein 6 [Source:UniProtKB/Swiss-Prot;Acc:A8MZA4]
ENSG00000172468	HSFY1	heat shock transcription factor, Y-linked 1 [Source:HGNC Symbol;Acc:18568]
ENSG00000251659	CTD-2154I11.1	
ENSG00000250240	CTD-2154I11.2	
ENSG00000251348	HSPD1P11	heat shock 60kDa protein 1 (chaperonin) pseudogene 11 [Source:HGNC Symbol;Acc:35142]
ENSG00000251000	AC008592.3	
ENSG00000255711	AC109322.1	plectin isoform 1e  [Source:RefSeq peptide;Acc:NP_958781]
ENSG00000251409	AC008592.4	
ENSG00000250362	AC008592.5	
ENSG00000233490	AL662830.2	G-protein-signaling modulator 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9Y4H4]
ENSG00000087087	SRRT	serrate RNA effector molecule homolog (Arabidopsis) [Source:HGNC Symbol;Acc:24101]
ENSG00000226323	AC006150.1	
ENSG00000225816	AC006045.3	
ENSG00000227489	AC006458.3	
ENSG00000239463	CR759798.4	HLA class II histocompatibility antigen, DM alpha chain [Source:UniProtKB/Swiss-Prot;Acc:P28067]
ENSG00000237070	AC005550.3	
ENSG00000229108	AC005550.4	
ENSG00000225974	AC005550.5	
ENSG00000235828	AC005550.6	
ENSG00000229379	AC006041.1	
ENSG00000230981	AC006035.1	
ENSG00000224683	AC073629.2	
ENSG00000229688	AC004741.3	
ENSG00000241044	AC004741.4	
ENSG00000224280	AC005014.5	
ENSG00000235837	AC073333.8	
ENSG00000232400	RAD17P1	RAD17 homolog (S. pombe) pseudogene 1 [Source:HGNC Symbol;Acc:9808]
ENSG00000227965	AC098592.6	
ENSG00000225103	AL773543.3	Hla-dcalpha partial alpha 2 domain (extra cellular domain). [Source:UniProtKB/TrEMBL;Acc:O19697]
ENSG00000223867	AC098592.7	
ENSG00000232841	AC098592.8	
ENSG00000196610	AL773543.1	HLA class II histocompatibility antigen, DQ beta 2 chain [Source:UniProtKB/Swiss-Prot;Acc:P05538]
ENSG00000237773	AC003075.4	
ENSG00000236318	AC019117.1	
ENSG00000235396	AL662830.4	Notch homolog 4 (Drosophila) [Source:UniProtKB/TrEMBL;Acc:Q5STG5]
ENSG00000236039	AC019117.2	
ENSG00000226598	AC017060.1	
ENSG00000228675	AC006482.1	
ENSG00000256539	AC091304.5	
ENSG00000236195	AC080080.5	
ENSG00000256303	AC093223.2	28S ribosomal protein S36, mitochondrial  [Source:RefSeq peptide;Acc:NP_150597]
ENSG00000240908	AC010082.1	
ENSG00000255665	AC093223.1	cyclin-dependent kinase 7  [Source:RefSeq peptide;Acc:NP_001790]
ENSG00000182899	RPL35A	ribosomal protein L35a [Source:HGNC Symbol;Acc:10345]
ENSG00000205160	AC145145.1	Coiled-coil domain-containing protein 125 [Source:UniProtKB/Swiss-Prot;Acc:Q86Z20]
ENSG00000169953	HSFY2	heat shock transcription factor, Y linked 2 [Source:HGNC Symbol;Acc:23950]
ENSG00000256509	AC145145.3	adenylate kinase isoenzyme 6 isoform c  [Source:RefSeq peptide;Acc:NP_001015891]
ENSG00000224212	CR753889.2	Antigen peptide transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q03518]
ENSG00000213092	TAF9P3	TAF9 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 32kDa pseudogene 3 [Source:HGNC Symbol;Acc:30678]
ENSG00000257047	AC145145.4	Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:D6RAW6]
ENSG00000225000	AC010082.2	
ENSG00000226522	AC004744.3	
ENSG00000232492	NPM1P13	nucleophosmin 1 (nucleolar phosphoprotein B23, numatrin) pseudogene 13 [Source:HGNC Symbol;Acc:7915]
ENSG00000232821	AC003986.6	
ENSG00000236536	AC003986.7	
ENSG00000118096	IFT46	intraflagellar transport 46 homolog (Chlamydomonas) [Source:HGNC Symbol;Acc:26146]
ENSG00000206299	AL935043.3	Antigen peptide transporter 2 [Source:UniProtKB/Swiss-Prot;Acc:Q03519]
ENSG00000133393	C16orf63	chromosome 16 open reading frame 63 [Source:HGNC Symbol;Acc:26435]
ENSG00000103222	ABCC1	ATP-binding cassette, sub-family C (CFTR/MRP), member 1 [Source:HGNC Symbol;Acc:51]
ENSG00000251314	CTD-2337A12.1	
ENSG00000250955	AC008592.7	
ENSG00000099749	CYorf15A	chromosome Y open reading frame 15A [Source:HGNC Symbol;Acc:18473]
ENSG00000167791	CABP2	calcium binding protein 2 [Source:HGNC Symbol;Acc:1385]
ENSG00000256488	AC109322.7	poly  [Source:RefSeq peptide;Acc:NP_116178]
ENSG00000236227	CR759798.3	Bromodomain containing 2 [Source:UniProtKB/TrEMBL;Acc:B0V072]
ENSG00000213716	FABP5P5	fatty acid binding protein 5 pseudogene 5 [Source:HGNC Symbol;Acc:31068]
ENSG00000250551	RP11-254I22.1	
ENSG00000249746	RP11-254I22.3	
ENSG00000250158	RP11-254I22.2	
ENSG00000249880	RP11-432G16.1	
ENSG00000229533	AC003986.5	
ENSG00000249180	CTC-506B8.1	
ENSG00000223838	AC007091.1	
ENSG00000237921	AC004543.2	
ENSG00000243004	AC005062.2	
ENSG00000255891	AC217785.1	
ENSG00000135597	REPS1	RALBP1 associated Eps domain containing 1 [Source:HGNC Symbol;Acc:15578]
ENSG00000255657	AL713999.2	Glucocerebrosidase [Source:UniProtKB/TrEMBL;Acc:Q9UQU9]
ENSG00000185621	LMLN	leishmanolysin-like (metallopeptidase M8 family) [Source:HGNC Symbol;Acc:15991]
ENSG00000234280	AL670296.4	
ENSG00000226264	CR752645.1	HLA class II histocompatibility antigen, DM beta chain [Source:UniProtKB/Swiss-Prot;Acc:P28068]
ENSG00000091262	ABCC6	ATP-binding cassette, sub-family C (CFTR/MRP), member 6 [Source:HGNC Symbol;Acc:57]
ENSG00000206298	AL935043.2	proteasome subunit beta type-8 isoform E2 proprotein  [Source:RefSeq peptide;Acc:NP_683720]
ENSG00000213860	AC005062.3	
ENSG00000228598	AC007001.4	
ENSG00000233834	AC005083.1	
ENSG00000256689	AC109322.8	glutamate  [Source:RefSeq peptide;Acc:NP_000828]
ENSG00000226097	AC099342.1	
ENSG00000179460	EEF1A1P27	eukaryotic translation elongation factor 1 alpha 1 pseudogene 27 [Source:HGNC Symbol;Acc:37900]
ENSG00000256376	AC109322.5	speriolin isoform 1  [Source:RefSeq peptide;Acc:NP_940974]
ENSG00000231525	AC002486.2	
ENSG00000131002	CYorf15B	chromosome Y open reading frame 15B [Source:HGNC Symbol;Acc:18577]
ENSG00000223866	AC002486.3	
ENSG00000256366	AC109322.4	5-oxoprolinase  [Source:RefSeq peptide;Acc:NP_060040]
ENSG00000219451	AC005251.3	
ENSG00000232790	AC006481.1	
ENSG00000234839	AC005251.4	
ENSG00000224770	AL670296.1	Butyrophilin-like 2 (MHC class II associated) [Source:UniProtKB/TrEMBL;Acc:A2AAZ9]
ENSG00000225308	ASS1P11	argininosuccinate synthetase 1 pseudogene 11 [Source:HGNC Symbol;Acc:761]
ENSG00000103226	NOMO3	NODAL modulator 3 [Source:HGNC Symbol;Acc:25242]
ENSG00000229949	AC005094.2	
ENSG00000227993	AL670296.3	HLA class II histocompatibility antigen, DR alpha chain precursor  [Source:RefSeq peptide;Acc:NP_061984]
ENSG00000233476	EEF1A1P6	eukaryotic translation elongation factor 1 alpha 1 pseudogene 6 [Source:HGNC Symbol;Acc:3201]
ENSG00000250824	AC145145.2	
ENSG00000012817	KDM5D	lysine (K)-specific demethylase 5D [Source:HGNC Symbol;Acc:11115]
ENSG00000095139	ARCN1	archain 1 [Source:HGNC Symbol;Acc:649]
ENSG00000248734	CTD-2260A17.1	
ENSG00000227836	AC008850.3	
ENSG00000213702	AC008865.2	
