ID	Symbol	Name	Species	Date	Remarks
6199	RPS6KB2	ribosomal protein S6 kinase, 70kDa, polypeptide 2	Hs	06/30/2011	
10369	CACNG2	calcium channel, voltage-dependent, gamma subunit 2	Hs	06/30/2011	
10368	CACNG3	calcium channel, voltage-dependent, gamma subunit 3	Hs	06/30/2011	
10365	KLF2	Kruppel-like factor 2 (lung)	Hs	06/30/2011	
10367	CBARA1	calcium binding atopy-related autoantigen 1	Hs	06/30/2011	
116236	ABHD15	abhydrolase domain containing 15	Hs	06/30/2011	
10361	NPM2	nucleophosmin/nucleoplasmin, 2	Hs	06/30/2011	
10360	NPM3	nucleophosmin/nucleoplasmin, 3	Hs	06/30/2011	
10363	HMG20A	high-mobility group 20A	Hs	06/30/2011	
10362	HMG20B	High-mobility group 20B	Hs	06/30/2011	
401585	FLJ25917	hypothetical gene supported by AK098783	Hs	06/30/2011	
100130886	LOC100130886	hypothetical protein LOC100130886	Hs	06/30/2011	
163742	FLJ40434	hypothetical FLJ40434	Hs	06/30/2011	
163747	C1orf177	chromosome 1 open reading frame 177	Hs	06/30/2011	
9411	ARHGAP29	Rho GTPase activating protein 29	Hs	06/30/2011	
7203	CCT3	chaperonin containing TCP1, subunit 3 (gamma)	Hs	06/30/2011	
7201	TRHR	thyrotropin-releasing hormone receptor	Hs	06/30/2011	
7200	TRH	thyrotropin-releasing hormone	Hs	06/30/2011	
401588	LOC401588	hypothetical LOC401588	Hs	06/30/2011	
9412	MED21	mediator complex subunit 21	Hs	06/30/2011	
7205	TRIP6	thyroid hormone receptor interactor 6	Hs	06/30/2011	
7204	TRIO	Triple functional domain (PTPRF interacting)	Hs	06/30/2011	
6222	RPS18	ribosomal protein S18	Hs	06/30/2011	
6223	RPS19	ribosomal protein S19	Hs	06/30/2011	
9413	C9orf61	chromosome 9 open reading frame 61	Hs	06/30/2011	
6227	RPS21	ribosomal protein S21	Hs	06/30/2011	
6224	RPS20	ribosomal protein S20	Hs	06/30/2011	
9414	TJP2	tight junction protein 2 (zona occludens 2)	Hs	06/30/2011	
6228	RPS23	ribosomal protein S23	Hs	06/30/2011	
6229	RPS24	ribosomal protein S24	Hs	06/30/2011	
54407	SLC38A2	solute carrier family 38, member 2	Hs	06/30/2011	
57054	DAZ3	deleted in azoospermia 3	Hs	06/30/2011	
57055	DAZ2	deleted in azoospermia 2	Hs	06/30/2011	
390648	OR4F6	olfactory receptor, family 4, subfamily F, member 6	Hs	06/30/2011	
390649	OR4F15	olfactory receptor, family 4, subfamily F, member 15	Hs	06/30/2011	
23097	CDC2L6	cell division cycle 2-like 6 (CDK8-like)	Hs	06/30/2011	
125061	AFMID	arylformamidase	Hs	06/30/2011	
285315	C3orf33	chromosome 3 open reading frame 33	Hs	06/30/2011	
285313	IGSF10	immunoglobulin superfamily, member 10	Hs	06/30/2011	
285311	C3orf56	chromosome 3 open reading frame 56	Hs	06/30/2011	
808	CALM3	calmodulin 3 (phosphorylase kinase, delta)	Hs	06/30/2011	
653333	FAM86B2	family with sequence similarity 86, member B2	Hs	06/30/2011	
801	CALM1	calmodulin 1 (phosphorylase kinase, delta)	Hs	06/30/2011	
800	CALD1	caldesmon 1	Hs	06/30/2011	
805	CALM2	calmodulin 2 (phosphorylase kinase, delta)	Hs	06/30/2011	
123722	FSD2	fibronectin type III and SPRY domain containing 2	Hs	06/30/2011	
257415	FAM133B	family with sequence similarity 133, member B	Hs	06/30/2011	
123720	WHAMM	WAS protein homolog associated with actin, golgi membranes and microtubules	Hs	06/30/2011	
80823	BHLHB9	basic helix-loop-helix domain containing, class B, 9	Hs	06/30/2011	
80821	DDHD1	DDHD domain containing 1	Hs	06/30/2011	
80820	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1	Hs	06/30/2011	
100130264	LOC100130264	hypothetical LOC100130264	Hs	06/30/2011	
80824	DUSP16	dual specificity phosphatase 16	Hs	06/30/2011	
100130268	LOC100130268	Similar to hCG1648866	Hs	06/30/2011	
728264	LOC728264	hypothetical LOC728264	Hs	06/30/2011	
80829	ZFP91	zinc finger protein 91 homolog (mouse)	Hs	06/30/2011	
5274	SERPINI1	serpin peptidase inhibitor, clade I (neuroserpin), member 1	Hs	06/30/2011	
5275	SERPINB13	serpin peptidase inhibitor, clade B (ovalbumin), member 13	Hs	06/30/2011	
1777	DNASE2	deoxyribonuclease II, lysosomal	Hs	06/30/2011	
1776	DNASE1L3	deoxyribonuclease I-like 3	Hs	06/30/2011	
5270	SERPINE2	Serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2	Hs	06/30/2011	
1770	DNAH9	dynein, axonemal, heavy chain 9	Hs	06/30/2011	
1773	DNASE1	deoxyribonuclease I	Hs	06/30/2011	
5273	SERPINB10	serpin peptidase inhibitor, clade B (ovalbumin), member 10	Hs	06/30/2011	
5279	PIGC	phosphatidylinositol glycan anchor biosynthesis, class C	Hs	06/30/2011	
58492	ZNF77	zinc finger protein 77	Hs	06/30/2011	
138311	FAM69B	Family with sequence similarity 69, member B	Hs	06/30/2011	
55669	MFN1	mitofusin 1	Hs	06/30/2011	
55668	C14orf118	Chromosome 14 open reading frame 118	Hs	06/30/2011	
51326	ARL17P1	ADP-ribosylation factor-like 17 pseudogene 1	Hs	06/30/2011	
51327	ERAF	erythroid associated factor	Hs	06/30/2011	
55665	URG4	up-regulated gene 4	Hs	06/30/2011	
11108	PRDM4	PR domain containing 4	Hs	06/30/2011	
11102	RPP14	ribonuclease P/MRP 14kDa subunit	Hs	06/30/2011	
11103	KRR1	KRR1, small subunit (SSU) processome component, homolog (yeast)	Hs	06/30/2011	
11100	HNRNPUL1	heterogeneous nuclear ribonucleoprotein U-like 1	Hs	06/30/2011	
11101	ATE1	Arginyltransferase 1	Hs	06/30/2011	
11107	PRDM5	PR domain containing 5	Hs	06/30/2011	
11104	KATNA1	katanin p60 (ATPase-containing) subunit A 1	Hs	06/30/2011	
11105	PRDM7	PR domain containing 7	Hs	06/30/2011	
8703	B4GALT3	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 3	Hs	06/30/2011	
8702	B4GALT4	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 4	Hs	06/30/2011	
8701	DNAH11	Dynein, axonemal, heavy chain 11	Hs	06/30/2011	
8707	B3GALT2	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 2	Hs	06/30/2011	
8706	B3GALNT1	beta-1,3-N-acetylgalactosaminyltransferase 1 (globoside blood group)	Hs	06/30/2011	
8705	B3GALT4	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 4	Hs	06/30/2011	
8704	B4GALT2	UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2	Hs	06/30/2011	
8708	B3GALT1	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 1	Hs	06/30/2011	
388121	TNFAIP8L3	tumor necrosis factor, alpha-induced protein 8-like 3	Hs	06/30/2011	
388125	FAM148B	family with sequence similarity 148, member B	Hs	06/30/2011	
124093	CCDC78	coiled-coil domain containing 78	Hs	06/30/2011	
284194	LGALS9B	lectin, galactoside-binding, soluble, 9B	Hs	06/30/2011	
148189	LOC148189	Hypothetical LOC148189	Hs	06/30/2011	
729601	LOC729601	hypothetical LOC729601	Hs	06/30/2011	
729602	LOC729602	NPIP-like protein ENSP00000283050	Hs	06/30/2011	
729603	LOC729603	calcium binding protein P22 pseudogene	Hs	06/30/2011	
132671	SPATA18	spermatogenesis associated 18 homolog (rat)	Hs	06/30/2011	
79990	PLEKHH3	pleckstrin homology domain containing, family H (with MyTH4 domain) member 3	Hs	06/30/2011	
151987	PPP4R2	protein phosphatase 4, regulatory subunit 2	Hs	06/30/2011	
389458	LOC389458	hypothetical LOC389458	Hs	06/30/2011	
56110	PCDHGA5	protocadherin gamma subfamily A, 5	Hs	06/30/2011	
56111	PCDHGA4	protocadherin gamma subfamily A, 4	Hs	06/30/2011	
56112	PCDHGA3	protocadherin gamma subfamily A, 3	Hs	06/30/2011	
56113	PCDHGA2	protocadherin gamma subfamily A, 2	Hs	06/30/2011	
56114	PCDHGA1	protocadherin gamma subfamily A, 1	Hs	06/30/2011	
96610	LOC96610	BMS1 homolog, ribosome assembly protein (yeast) pseudogene	Hs	06/30/2011	
57242	KIAA0509	hypothetical LOC57242	Hs	06/30/2011	
126282	TNFAIP8L1	tumor necrosis factor, alpha-induced protein 8-like 1	Hs	06/30/2011	
340085	LOC340085	hypothetical protein LOC340085	Hs	06/30/2011	
158358	KIAA2026	KIAA2026	Hs	06/30/2011	
120400	FAM55A	family with sequence similarity 55, member A	Hs	06/30/2011	
120406	FAM55B	family with sequence similarity 55, member B	Hs	06/30/2011	
84677	DSCR8	Down syndrome critical region gene 8	Hs	06/30/2011	
100131863	RPS18P5	ribosomal protein S18 pseudogene 5	Hs	06/30/2011	
221955	DAGLB	diacylglycerol lipase, beta	Hs	06/30/2011	
160428	ALDH1L2	Aldehyde dehydrogenase 1 family, member L2	Hs	06/30/2011	
408187	SPINK5L2	Kazal type serine protease inhibitor 5-like 2	Hs	06/30/2011	
408186	OVOS	ovostatin	Hs	06/30/2011	
100131864	LOC100131864	hypothetical protein LOC100131864	Hs	06/30/2011	
65220	NADK	NAD kinase	Hs	06/30/2011	
100131866	RPS2P9	ribosomal protein S2 pseudogene 9	Hs	06/30/2011	
386607	ZFP91-CNTF	ZFP91-CNTF readthrough transcript	Hs	06/30/2011	
2509	FTHP1	ferritin, heavy polypeptide pseudogene 1	Hs	06/30/2011	
81704	DOCK8	dedicator of cytokinesis 8	Hs	06/30/2011	
81706	PPP1R14C	protein phosphatase 1, regulatory (inhibitor) subunit 14C	Hs	06/30/2011	
100133775	LOC100133775	similar to Chromosome 7 open reading frame 28B	Hs	06/30/2011	
645018	RPS2P20	ribosomal protein S2 pseudogene 20	Hs	06/30/2011	
22829	NLGN4Y	neuroligin 4, Y-linked	Hs	06/30/2011	
22828	RBM16	RNA binding motif protein 16	Hs	06/30/2011	
22827	PUF60	poly-U binding splicing factor 60KDa	Hs	06/30/2011	
22826	DNAJC8	DnaJ (Hsp40) homolog, subfamily C, member 8	Hs	06/30/2011	
645010	FLJ16126	hypothetical LOC645010	Hs	06/30/2011	
22822	PHLDA1	pleckstrin homology-like domain, family A, member 1	Hs	06/30/2011	
22821	RASA3	RAS p21 protein activator 3	Hs	06/30/2011	
22820	COPG	coatomer protein complex, subunit gamma	Hs	06/30/2011	
116179	TGM7	transglutaminase 7	Hs	06/30/2011	
94101	ORMDL1	ORM1-like 1 (S. cerevisiae)	Hs	06/30/2011	
116173	CMTM5	CKLF-like MARVEL transmembrane domain containing 5	Hs	06/30/2011	
94103	ORMDL3	ORM1-like 3 (S. cerevisiae)	Hs	06/30/2011	
94104	C21orf66	chromosome 21 open reading frame 66	Hs	06/30/2011	
94107	TMEM203	transmembrane protein 203	Hs	06/30/2011	
9515	STXBP5L	syntaxin binding protein 5-like	Hs	06/30/2011	
9514	GAL3ST1	galactose-3-O-sulfotransferase 1	Hs	06/30/2011	
9517	SPTLC2	Serine palmitoyltransferase, long chain base subunit 2	Hs	06/30/2011	
9516	LITAF	lipopolysaccharide-induced TNF factor	Hs	06/30/2011	
9510	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1	Hs	06/30/2011	
9513	FXR2	fragile X mental retardation, autosomal homolog 2	Hs	06/30/2011	
9512	PMPCB	peptidase (mitochondrial processing) beta	Hs	06/30/2011	
9519	TBPL1	TBP-like 1	Hs	06/30/2011	
9518	GDF15	Growth differentiation factor 15	Hs	06/30/2011	
347541	MAGEB5	melanoma antigen family B, 5	Hs	06/30/2011	
347549	LOC347549	hypothetical LOC347549	Hs	06/30/2011	
91050	CCDC149	coiled-coil domain containing 149	Hs	06/30/2011	
91056	DKFZp761E198	DKFZp761E198 protein	Hs	06/30/2011	
91057	CCDC34	coiled-coil domain containing 34	Hs	06/30/2011	
100037280	UBE2D3P	ubiquitin-conjugating enzyme E2D 3 pseudogene	Hs	06/30/2011	
644767	FLJ44838	hypothetical protein LOC644767	Hs	06/30/2011	
644761	LOC644761	Hypothetical LOC644761	Hs	06/30/2011	
163227	ZNF100	zinc finger protein 100	Hs	06/30/2011	
728929	TCEB3CL	transcription elongation factor B polypeptide 3C-like	Hs	06/30/2011	
728925	LOC728925	hypothetical LOC728925	Hs	06/30/2011	
83900	KRTAP9-3	keratin associated protein 9-3	Hs	06/30/2011	
25884	CHRDL2	chordin-like 2	Hs	06/30/2011	
25885	POLR1A	polymerase (RNA) I polypeptide A, 194kDa	Hs	06/30/2011	
25886	WDR51A	WD repeat domain 51A	Hs	06/30/2011	
25880	TMEM186	transmembrane protein 186	Hs	06/30/2011	
26785	SNORD63	small nucleolar RNA, C/D box 63	Hs	06/30/2011	
25888	ZNF473	zinc finger protein 473	Hs	06/30/2011	
65263	PYCRL	pyrroline-5-carboxylate reductase-like	Hs	06/30/2011	
100129792	CCDC152	coiled-coil domain containing 152	Hs	06/30/2011	
140462	ASB9	ankyrin repeat and SOCS box-containing 9	Hs	06/30/2011	
79501	OR4F5	olfactory receptor, family 4, subfamily F, member 5	Hs	06/30/2011	
131669	UROC1	urocanase domain containing 1	Hs	06/30/2011	
728847	LOC728847	Hypothetical LOC728847	Hs	06/30/2011	
145978	NCRNA00052	non-protein coding RNA 52	Hs	06/30/2011	
26610	ELP4	elongation protein 4 homolog (S. cerevisiae)	Hs	06/30/2011	
23064	SETX	senataxin	Hs	06/30/2011	
23065	KIAA0090	KIAA0090	Hs	06/30/2011	
23066	CAND2	cullin-associated and neddylation-dissociated 2 (putative)	Hs	06/30/2011	
23060	ZNF609	zinc finger protein 609	Hs	06/30/2011	
23061	TBC1D9B	TBC1 domain family, member 9B (with GRAM domain)	Hs	06/30/2011	
23062	GGA2	Golgi associated, gamma adaptin ear containing, ARF binding protein 2	Hs	06/30/2011	
23063	WAPAL	wings apart-like homolog (Drosophila)	Hs	06/30/2011	
140469	MYO3B	myosin IIIB	Hs	06/30/2011	
11036	GTF2A1L	general transcription factor IIA, 1-like	Hs	06/30/2011	
157922	CAMSAP1	calmodulin regulated spectrin-associated protein 1	Hs	06/30/2011	
221188	GPR114	G protein-coupled receptor 114	Hs	06/30/2011	
199974	CYP4Z1	cytochrome P450, family 4, subfamily Z, polypeptide 1	Hs	06/30/2011	
221184	CPNE2	copine II	Hs	06/30/2011	
28663	TRAV20	T cell receptor alpha variable 20	Hs	06/30/2011	
23390	ZDHHC17	zinc finger, DHHC-type containing 17	Hs	06/30/2011	
23396	PIP5K1C	phosphatidylinositol-4-phosphate 5-kinase, type I, gamma	Hs	06/30/2011	
23397	NCAPH	non-SMC condensin I complex, subunit H	Hs	06/30/2011	
23394	ADNP	activity-dependent neuroprotector homeobox	Hs	06/30/2011	
23395	LARS2	leucyl-tRNA synthetase 2, mitochondrial	Hs	06/30/2011	
23398	PPWD1	peptidylprolyl isomerase domain and WD repeat containing 1	Hs	06/30/2011	
23399	DULLARD	dullard homolog (Xenopus laevis)	Hs	06/30/2011	
151516	ASPRV1	Aspartic peptidase, retroviral-like 1	Hs	06/30/2011	
100128443	LOC100128443	hypothetical protein LOC100128443	Hs	06/30/2011	
440603	BCL2L15	BCL2-like 15	Hs	06/30/2011	
55300	PI4K2B	Phosphatidylinositol 4-kinase type 2 beta	Hs	06/30/2011	
55301	OLAH	oleoyl-ACP hydrolase	Hs	06/30/2011	
51481	VCX3A	variable charge, X-linked 3A	Hs	06/30/2011	
51480	VCX2	variable charge, X-linked 2	Hs	06/30/2011	
55304	SPTLC3	serine palmitoyltransferase, long chain base subunit 3	Hs	06/30/2011	
55308	DDX19A	DEAD (Asp-Glu-Ala-As) box polypeptide 19A	Hs	06/30/2011	
56652	C10orf2	chromosome 10 open reading frame 2	Hs	06/30/2011	
56651	C18orf2	chromosome 18 open reading frame 2	Hs	06/30/2011	
56650	CLDND1	claudin domain containing 1	Hs	06/30/2011	
56656	OR2S2	olfactory receptor, family 2, subfamily S, member 2	Hs	06/30/2011	
56655	POLE4	polymerase (DNA-directed), epsilon 4 (p12 subunit)	Hs	06/30/2011	
56654	NPDC1	neural proliferation, differentiation and control, 1	Hs	06/30/2011	
56659	KCNK13	potassium channel, subfamily K, member 13	Hs	06/30/2011	
56658	TRIM39	tripartite motif-containing 39	Hs	06/30/2011	
4619	MYH1	myosin, heavy chain 1, skeletal muscle, adult	Hs	06/30/2011	
4618	MYF6	myogenic factor 6 (herculin)	Hs	06/30/2011	
4610	MYCL1	v-myc myelocytomatosis viral oncogene homolog 1, lung carcinoma derived (avian)	Hs	06/30/2011	
4613	MYCN	v-myc myelocytomatosis viral related oncogene, neuroblastoma derived (avian)	Hs	06/30/2011	
4615	MYD88	myeloid differentiation primary response gene (88)	Hs	06/30/2011	
4617	MYF5	myogenic factor 5	Hs	06/30/2011	
4616	GADD45B	Growth arrest and DNA-damage-inducible, beta	Hs	06/30/2011	
128434	VSTM2L	V-set and transmembrane domain containing 2 like	Hs	06/30/2011	
128439	SNHG11	small nucleolar RNA host gene 11 (non-protein coding)	Hs	06/30/2011	
51151	SLC45A2	solute carrier family 45, member 2	Hs	06/30/2011	
51150	SDF4	stromal cell derived factor 4	Hs	06/30/2011	
140612	ZFP28	zinc finger protein 28 homolog (mouse)	Hs	06/30/2011	
51152	LOC51152	melanoma antigen	Hs	06/30/2011	
51155	HN1	hematological and neurological expressed 1	Hs	06/30/2011	
51154	MRTO4	mRNA turnover 4 homolog (S. cerevisiae)	Hs	06/30/2011	
51157	ZNF580	zinc finger protein 580	Hs	06/30/2011	
27229	TUBGCP4	Tubulin, gamma complex associated protein 4	Hs	06/30/2011	
146	ADRA1D	adrenergic, alpha-1D-, receptor	Hs	06/30/2011	
147	ADRA1B	adrenergic, alpha-1B-, receptor	Hs	06/30/2011	
142	PARP1	poly (ADP-ribose) polymerase 1	Hs	06/30/2011	
143	PARP4	poly (ADP-ribose) polymerase family, member 4	Hs	06/30/2011	
140	ADORA3	adenosine A3 receptor	Hs	06/30/2011	
141	ADPRH	ADP-ribosylarginine hydrolase	Hs	06/30/2011	
148	ADRA1A	adrenergic, alpha-1A-, receptor	Hs	06/30/2011	
85479	DNAJC5B	DnaJ (Hsp40) homolog, subfamily C, member 5 beta	Hs	06/30/2011	
85478	CCDC65	coiled-coil domain containing 65	Hs	06/30/2011	
85477	SCIN	scinderin	Hs	06/30/2011	
85476	GFM1	G elongation factor, mitochondrial 1	Hs	06/30/2011	
85474	LBX2	ladybird homeobox 2	Hs	06/30/2011	
91608	RASL10B	RAS-like, family 10, member B	Hs	06/30/2011	
441239	LOC441239	hypothetical protein LOC441239	Hs	06/30/2011	
441234	ZNF716	zinc finger protein 716	Hs	06/30/2011	
441233	LOC441233	hypothetical LOC441233	Hs	06/30/2011	
84708	LNX1	ligand of numb-protein X 1	Hs	06/30/2011	
134430	WDR36	WD repeat domain 36	Hs	06/30/2011	
84706	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2	Hs	06/30/2011	
84707	BEX2	brain expressed X-linked 2	Hs	06/30/2011	
84705	GTPBP3	GTP binding protein 3 (mitochondrial)	Hs	06/30/2011	
84700	MYO18B	myosin XVIIIB	Hs	06/30/2011	
84701	COX4I2	cytochrome c oxidase subunit IV isoform 2 (lung)	Hs	06/30/2011	
140825	NEURL2	neuralized homolog 2 (Drosophila)	Hs	06/30/2011	
283270	LOC283270	hypothetical protein LOC283270	Hs	06/30/2011	
6975	TECTB	tectorin beta	Hs	06/30/2011	
100129895	LOC100129895	Hypothetical protein LOC100129895	Hs	06/30/2011	
400968	LOC400968	hypothetical LOC400968	Hs	06/30/2011	
440187	C14orf41	chromosome 14 open reading frame 41	Hs	06/30/2011	
440184	C14orf53	chromosome 14 open reading frame 53	Hs	06/30/2011	
400961	PAIP2B	poly(A) binding protein interacting protein 2B	Hs	06/30/2011	
400960	LOC400960	hypothetical gene supported by BC040598	Hs	06/30/2011	
79622	SNRNP25	small nuclear ribonucleoprotein 25kDa (U11/U12)	Hs	06/30/2011	
641928	FLJ16734	hypothetical LOC641928	Hs	06/30/2011	
653437	AQP12B	aquaporin 12B	Hs	06/30/2011	
653436	LOC653436	hypothetical LOC653436	Hs	06/30/2011	
284358	MAMSTR	MEF2 activating motif and SAP domain containing transcriptional regulator	Hs	06/30/2011	
284359	IZUMO1	izumo sperm-egg fusion 1	Hs	06/30/2011	
284355	TPRX1	tetra-peptide repeat homeobox 1	Hs	06/30/2011	
284352	LRRC68	leucine rich repeat containing 68	Hs	06/30/2011	
284353	NKPD1	NTPase, KAP family P-loop domain containing 1	Hs	06/30/2011	
5663	PSEN1	presenilin 1	Hs	06/30/2011	
5662	PSD	pleckstrin and Sec7 domain containing	Hs	06/30/2011	
5660	PSAP	prosaposin	Hs	06/30/2011	
5664	PSEN2	presenilin 2 (Alzheimer disease 4)	Hs	06/30/2011	
5669	PSG1	pregnancy specific beta-1-glycoprotein 1	Hs	06/30/2011	
100131000	LOC100131000	hypothetical protein LOC100131000	Hs	06/30/2011	
652200	LOC652200	similar to CG14980-PB	Hs	06/30/2011	
652203	LOC652203	hypothetical protein LOC652203	Hs	06/30/2011	
339366	ADAMTSL5	ADAMTS-like 5	Hs	06/30/2011	
375616	KCP	kielin/chordin-like protein	Hs	06/30/2011	
375612	LHFPL3	lipoma HMGIC fusion partner-like 3	Hs	06/30/2011	
375611	SLC26A5	solute carrier family 26, member 5 (prestin)	Hs	06/30/2011	
91431	LOC91431	prematurely terminated mRNA decay factor-like	Hs	06/30/2011	
6402	SELL	selectin L	Hs	06/30/2011	
6403	SELP	selectin P (granule membrane protein 140kDa, antigen CD62)	Hs	06/30/2011	
6400	SEL1L	Sel-1 suppressor of lin-12-like (C. elegans)	Hs	06/30/2011	
6401	SELE	selectin E	Hs	06/30/2011	
6406	SEMG1	semenogelin I	Hs	06/30/2011	
6407	SEMG2	semenogelin II	Hs	06/30/2011	
6404	SELPLG	selectin P ligand	Hs	06/30/2011	
6405	SEMA3F	sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3F	Hs	06/30/2011	
200916	RPL22L1	ribosomal protein L22-like 1	Hs	06/30/2011	
203	AK1	adenylate kinase 1	Hs	06/30/2011	
202	AIM1	absent in melanoma 1	Hs	06/30/2011	
205	AK3L1	Adenylate kinase 3-like 1	Hs	06/30/2011	
204	AK2	adenylate kinase 2	Hs	06/30/2011	
207	AKT1	v-akt murine thymoma viral oncogene homolog 1	Hs	06/30/2011	
208	AKT2	v-akt murine thymoma viral oncogene homolog 2	Hs	06/30/2011	
831	CAST	calpastatin	Hs	06/30/2011	
22993	HMGXB3	HMG box domain containing 3	Hs	06/30/2011	
285349	ZNF660	zinc finger protein 660	Hs	06/30/2011	
100101267	POM121C	POM121 membrane glycoprotein C	Hs	06/30/2011	
285346	ZNF852	zinc finger protein 852	Hs	06/30/2011	
27308	RP5-886K2.1	neuronal thread protein AD7c-NTP	Hs	06/30/2011	
283991	FAM100B	family with sequence similarity 100, member B	Hs	06/30/2011	
283994	C17orf52	chromosome 17 open reading frame 52	Hs	06/30/2011	
150166	LOC150166	hypothetical protein LOC150166	Hs	06/30/2011	
90459	ERI1	exoribonuclease 1	Hs	06/30/2011	
150165	XKR3	XK, Kell blood group complex subunit-related family, member 3	Hs	06/30/2011	
200008	CDCP2	CUB domain containing protein 2	Hs	06/30/2011	
387825	LOC387825	similar to 23 kD highly basic protein	Hs	06/30/2011	
387826	LOC387826	Similar to hCG2001114	Hs	06/30/2011	
55145	THAP1	THAP domain containing, apoptosis associated protein 1	Hs	06/30/2011	
158747	MOSPD2	motile sperm domain containing 2	Hs	06/30/2011	
10758	TRAF3IP2	TRAF3 interacting protein 2	Hs	06/30/2011	
10753	CAPN9	calpain 9	Hs	06/30/2011	
10755	GIPC1	GIPC PDZ domain containing family, member 1	Hs	06/30/2011	
285299	FRG2C	FSHD region gene 2 family, member C	Hs	06/30/2011	
285296	UNC93B3	unc-93 homolog B3 pseudogene (C. elegans)	Hs	06/30/2011	
79719	FLJ11506	alpha- and gamma-adaptin-binding protein p34	Hs	06/30/2011	
100130232	LOC100130232	LP2209	Hs	06/30/2011	
79718	TBL1XR1	Transducin (beta)-like 1 X-linked receptor 1	Hs	06/30/2011	
654319	SNORA5A	small nucleolar RNA, H/ACA box 5A	Hs	06/30/2011	
100130236	LOC100130236	hypothetical LOC100130236	Hs	06/30/2011	
150005	LOC150005	hypothetical protein LOC150005	Hs	06/30/2011	
100131943	UNQ1944	RVLA1944	Hs	06/30/2011	
100131941	LOC100131941	Hypothetical protein LOC100131941	Hs	06/30/2011	
80852	GRIP2	glutamate receptor interacting protein 2	Hs	06/30/2011	
